prj,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks,freq(MHz)
io8_l1n1n4_l3p2n1_d1d2,38.511,7195,6171,1024,0,9908,0,64,5,100
io8_l1n1n4_l3p4n1,53.421,6166,5142,1024,0,6766,0,8,26,100
io8_l1n1n4_l3p4n1_d1d2,94.531,9899,8875,1024,0,11167,16,48,50,100
io8_l1n1n4_l3p8n1,116.149,24613,18850,1024,4739,44384,8,0,80,100
io8_l1n1n4_l3p8n1_d1d2,682.419,86577,64171,1024,21382,96022,64,0,640,100
io8_l1n1n8_l3n1n1,54.148,4395,3371,1024,0,4434,0,8,40,100
io8_l1n1n8_l3n1n1_d1d2,77.017,5648,4624,1024,0,5151,0,64,40,100
io8_l1n1n8_l3n1n2,52.178,4478,3454,1024,0,4736,0,8,40,100
io8_l1n1n8_l3n1n2_d1d2,67.367,5658,4634,1024,0,5264,0,64,40,100
io8_l1n1n8_l3n1n4,56.644,4609,3585,1024,0,4852,0,8,40,100
io8_l1n1n8_l3n1n4_d1d2,72.230,5903,4879,1024,0,5376,0,64,40,100
io8_l1n1n8_l3n1n8,56.761,4582,3558,1024,0,4249,0,8,40,100
io8_l1n1n8_l3n1n8_d1d2,70.645,5897,4873,1024,0,5314,0,64,40,100
io8_l1n1n8_l3n1p1,59.388,4540,3516,1024,0,4467,0,8,40,100
io8_l1n1n8_l3n1p1_d1d2,91.478,5805,4781,1024,0,5184,0,64,40,100
io8_l1n1n8_l3n1p2,58.845,4657,3633,1024,0,4665,0,8,40,100
io8_l1n1n8_l3n1p2_d1d2,80.520,6237,5213,1024,0,5568,0,64,40,100
io8_l1n1n8_l3n1p4,58.291,4763,3739,1024,0,4893,0,8,40,100
io8_l1n1n8_l3n1p4_d1d2,75.958,6146,5122,1024,0,5543,0,64,40,100
io8_l1n1n8_l3n1p8,56.431,4829,3805,1024,0,4628,0,8,40,100
io8_l1n1n8_l3n1p8_d1d2,72.568,6083,5059,1024,0,5665,0,64,40,100
io8_l1n1n8_l3p1n1,90.953,6422,5390,1032,0,7645,8,0,64,100
io8_l1n1n8_l3p1n1_d1d2,111.834,8999,7967,1032,0,9696,64,0,64,100
io8_l1n1n8_l3p2n1,96.705,8723,7699,1024,0,11032,8,0,64,100
io8_l1n1n8_l3p2n1_d1d2,70.505,9166,8142,1024,0,11752,0,64,40,100
io8_l1n1n8_l3p4n1,65.895,7290,6266,1024,0,7834,0,8,40,100
io8_l1n1n8_l3p4n1_d1d2,114.005,11151,10127,1024,0,12391,16,48,64,100
io8_l1n1n8_l3p8n1,179.648,25622,19859,1024,4739,44886,8,0,80,100
io8_l1n1n8_l3p8n1_d1d2,831.710,87116,64710,1024,21382,96329,64,0,640,100
io8_l1n1p1_l3n1n1,22.926,2568,1544,1024,0,2280,0,8,5,100
io8_l1n1p1_l3n1n1_d1d2,49.372,3660,2636,1024,0,3059,0,64,5,100
io8_l1n1p1_l3n1n2,20.707,2495,1471,1024,0,2255,0,8,5,100
io8_l1n1p1_l3n1n2_d1d2,45.310,3659,2635,1024,0,3172,0,64,5,100
io8_l1n1p1_l3n1n4,32.807,2771,1747,1024,0,2627,0,8,14,100
io8_l1n1p1_l3n1n4_d1d2,58.899,3924,2900,1024,0,3466,0,64,14,100
io8_l1n1p1_l3n1n8,35.421,2859,1835,1024,0,2660,0,8,14,100
io8_l1n1p1_l3n1n8_d1d2,64.423,4066,3042,1024,0,3472,0,64,17,100
io8_l1n1p1_l3n1p1,24.960,2524,1500,1024,0,2182,0,8,5,100
io8_l1n1p1_l3n1p1_d1d2,61.144,3750,2726,1024,0,3092,0,64,5,100
io8_l1n1p1_l3n1p2,25.037,2645,1621,1024,0,2379,0,8,5,100
io8_l1n1p1_l3n1p2_d1d2,54.253,4220,3196,1024,0,3469,0,64,5,100
io8_l1n1p1_l3n1p4,25.052,2742,1718,1024,0,2477,0,8,5,100
io8_l1n1p1_l3n1p4_d1d2,51.649,4112,3088,1024,0,3475,0,64,5,100
io8_l1n1p1_l3n1p8,24.957,2670,1646,1024,0,2849,0,8,5,100
io8_l1n1p1_l3n1p8_d1d2,50.508,3951,2927,1024,0,3570,0,64,5,100
io8_l1n1p1_l3p1n1,80.747,4774,3750,1024,0,6347,8,0,50,100
io8_l1n1p1_l3p1n1_d1d2,109.474,7486,6454,1032,0,8086,64,0,50,100
io8_l1n1p1_l3p2n1,87.301,7323,6299,1024,0,9667,8,0,50,100
io8_l1n1p1_l3p2n1_d1d2,50.351,6824,5800,1024,0,9495,0,64,5,100
io8_l1n1p1_l3p4n1,58.463,5978,4954,1024,0,6410,0,8,26,100
io8_l1n1p1_l3p4n1_d1d2,113.325,9577,8553,1024,0,10385,16,48,50,100
io8_l1n1p1_l3p8n1,131.252,23883,18120,1024,4739,44184,8,0,80,100
io8_l1n1p1_l3p8n1_d1d2,733.297,86541,64135,1024,21382,95663,64,0,640,100
io8_l1n1p2_l3n1n1,24.239,2609,1585,1024,0,2242,0,8,5,100
io8_l1n1p2_l3n1n1_d1d2,50.509,4093,3069,1024,0,3351,0,64,5,100
io8_l1n1p2_l3n1n2,21.825,2656,1632,1024,0,2348,0,8,5,100
io8_l1n1p2_l3n1n2_d1d2,46.060,4104,3080,1024,0,3462,0,64,5,100
io8_l1n1p2_l3n1n4,36.366,2880,1856,1024,0,2722,0,8,14,100
io8_l1n1p2_l3n1n4_d1d2,58.468,4343,3319,1024,0,3764,0,64,14,100
io8_l1n1p2_l3n1n8,35.909,2948,1924,1024,0,2754,0,8,14,100
io8_l1n1p2_l3n1n8_d1d2,61.819,4474,3450,1024,0,3762,0,64,17,100
io8_l1n1p2_l3n1p1,28.294,2771,1747,1024,0,2307,0,8,5,100
io8_l1n1p2_l3n1p1_d1d2,63.566,4220,3196,1024,0,3382,0,64,5,100
io8_l1n1p2_l3n1p2,27.055,2729,1705,1024,0,2441,0,8,5,100
io8_l1n1p2_l3n1p2_d1d2,57.062,4681,3657,1024,0,3741,0,64,5,100
io8_l1n1p2_l3n1p4,25.905,2905,1881,1024,0,2541,0,8,5,100
io8_l1n1p2_l3n1p4_d1d2,52.457,4505,3481,1024,0,3744,0,64,5,100
io8_l1n1p2_l3n1p8,27.420,2738,1714,1024,0,2910,0,8,5,100
io8_l1n1p2_l3n1p8_d1d2,45.935,4296,3272,1024,0,3827,0,64,5,100
io8_l1n1p2_l3p1n1,85.961,5138,4114,1024,0,6438,8,0,50,100
io8_l1n1p2_l3p1n1_d1d2,108.318,7837,6813,1024,0,8338,64,0,50,100
io8_l1n1p2_l3p2n1,91.997,7515,6491,1024,0,9698,8,0,50,100
io8_l1n1p2_l3p2n1_d1d2,49.524,7310,6286,1024,0,9745,0,64,5,100
io8_l1n1p2_l3p4n1,62.001,6048,5024,1024,0,6501,0,8,26,100
io8_l1n1p2_l3p4n1_d1d2,111.616,9744,8720,1024,0,10456,16,48,50,100
io8_l1n1p2_l3p8n1,154.682,24325,18562,1024,4739,44396,8,0,80,100
io8_l1n1p2_l3p8n1_d1d2,790.348,86721,64315,1024,21382,95712,64,0,640,100
io8_l1n1p4_l3n1n1,24.934,2776,1752,1024,0,2312,0,8,5,100
io8_l1n1p4_l3n1n1_d1d2,49.027,4053,3029,1024,0,3289,0,64,5,100
io8_l1n1p4_l3n1n2,23.443,2749,1725,1024,0,2745,0,8,5,100
io8_l1n1p4_l3n1n2_d1d2,42.597,4046,3022,1024,0,3400,0,64,5,100
io8_l1n1p4_l3n1n4,37.482,3037,2013,1024,0,3049,0,8,14,100
io8_l1n1p4_l3n1n4_d1d2,54.433,4406,3382,1024,0,3705,0,64,14,100
io8_l1n1p4_l3n1n8,38.066,3113,2089,1024,0,2953,0,8,14,100
io8_l1n1p4_l3n1n8_d1d2,58.447,4477,3453,1024,0,3699,0,64,17,100
io8_l1n1p4_l3n1p1,29.992,2828,1804,1024,0,2343,0,8,5,100
io8_l1n1p4_l3n1p1_d1d2,64.550,4186,3162,1024,0,3321,0,64,5,100
io8_l1n1p4_l3n1p2,28.835,2881,1857,1024,0,2509,0,8,5,100
io8_l1n1p4_l3n1p2_d1d2,56.238,4522,3498,1024,0,3682,0,64,5,100
io8_l1n1p4_l3n1p4,28.688,2911,1887,1024,0,2811,0,8,5,100
io8_l1n1p4_l3n1p4_d1d2,50.058,4387,3363,1024,0,3618,0,64,5,100
io8_l1n1p4_l3n1p8,27.737,2949,1925,1024,0,3048,0,8,5,100
io8_l1n1p4_l3n1p8_d1d2,46.142,4245,3221,1024,0,3696,0,64,5,100
io8_l1n1p4_l3p1n1,84.904,5051,4027,1024,0,6633,8,0,50,100
io8_l1n1p4_l3p1n1_d1d2,106.368,7824,6796,1028,0,8276,64,0,50,100
io8_l1n1p4_l3p2n1,93.267,7638,6614,1024,0,9671,8,0,50,100
io8_l1n1p4_l3p2n1_d1d2,47.697,7578,6540,1038,0,9678,0,64,5,100
io8_l1n1p4_l3p4n1,61.639,6178,5154,1024,0,6600,0,8,26,100
io8_l1n1p4_l3p4n1_d1d2,112.955,10029,9005,1024,0,10487,16,48,50,100
io8_l1n1p4_l3p8n1,165.927,24753,18990,1024,4739,44184,8,0,80,100
io8_l1n1p4_l3p8n1_d1d2,856.897,86942,64536,1024,21382,95808,64,0,640,100
io8_l1n1p8_l3n1n1,58.248,4299,3527,768,4,3937,8,8,40,100
io8_l1n1p8_l3n1n1_d1d2,83.184,5504,4732,768,4,4648,8,64,40,100
io8_l1n1p8_l3n1n2,57.220,4453,3681,768,4,4048,8,8,40,100
io8_l1n1p8_l3n1n2_d1d2,72.673,5519,4748,768,3,4761,8,64,40,100
io8_l1n1p8_l3n1n4,59.876,4631,3860,768,3,4231,8,8,40,100
io8_l1n1p8_l3n1n4_d1d2,79.489,5783,5012,768,3,4873,8,64,40,100
io8_l1n1p8_l3n1n8,57.936,4494,3722,768,4,3747,8,8,40,100
io8_l1n1p8_l3n1n8_d1d2,73.500,5776,5005,768,3,4805,8,64,40,100
io8_l1n1p8_l3n1p1,65.500,4402,3630,768,4,3970,8,8,40,100
io8_l1n1p8_l3n1p1_d1d2,100.682,5602,4830,768,4,4681,8,64,40,100
io8_l1n1p8_l3n1p2,62.962,4521,3750,768,3,4166,8,8,40,100
io8_l1n1p8_l3n1p2_d1d2,91.979,6019,5248,768,3,5064,8,64,40,100
io8_l1n1p8_l3n1p4,63.462,4722,3950,768,4,4273,8,8,40,100
io8_l1n1p8_l3n1p4_d1d2,81.161,6082,5311,768,3,5043,8,64,40,100
io8_l1n1p8_l3n1p8,57.703,4457,3685,768,4,4125,8,8,40,100
io8_l1n1p8_l3n1p8_d1d2,75.588,5968,5197,768,3,5163,8,64,40,100
io8_l1n1p8_l3p1n1,93.302,6289,5518,768,3,7141,16,0,64,100
io8_l1n1p8_l3p1n1_d1d2,119.639,8990,8219,768,3,9198,72,0,64,100
io8_l1n1p8_l3p2n1,98.423,8778,8006,768,4,10011,16,0,64,100
io8_l1n1p8_l3p2n1_d1d2,76.107,8834,8063,768,3,11481,8,64,40,100
io8_l1n1p8_l3p4n1,69.393,7161,6390,768,3,7242,8,8,40,100
io8_l1n1p8_l3p4n1_d1d2,123.579,11072,10301,768,3,11906,24,48,64,100
io8_l1n1p8_l3p8n1,277.860,25053,19542,768,4743,44317,16,0,80,100
io8_l1n1p8_l3p8n1_d1d2,1016.492,86768,64615,768,21385,91756,72,0,640,100
io8_l1p1n1_l3n1n1,64.904,6787,6019,768,0,7786,16,0,40,100
io8_l1p1n1_l3n1n1_d1d2,89.708,8887,8119,768,0,8246,72,0,40,100
io8_l1p1n1_l3n1n2,61.453,6916,6148,768,0,7901,16,0,40,100
io8_l1p1n1_l3n1n2_d1d2,82.372,8819,8051,768,0,8363,72,0,40,100
io8_l1p1n1_l3n1n4,67.108,6854,6086,768,0,8079,16,0,40,100
io8_l1p1n1_l3n1n4_d1d2,88.833,8886,8118,768,0,8474,72,0,40,100
io8_l1p1n1_l3n1n8,68.331,7001,6233,768,0,7854,16,0,40,100
io8_l1p1n1_l3n1n8_d1d2,86.758,8960,8192,768,0,8411,72,0,40,100
io8_l1p1n1_l3n1p1,73.978,6877,6109,768,0,7818,16,0,40,100
io8_l1p1n1_l3n1p1_d1d2,109.402,8925,8157,768,0,8281,72,0,40,100
io8_l1p1n1_l3n1p2,70.860,6941,6173,768,0,7980,16,0,40,100
io8_l1p1n1_l3n1p2_d1d2,97.777,9065,8297,768,0,8639,72,0,40,100
io8_l1p1n1_l3n1p4,70.339,7203,6435,768,0,8027,16,0,40,100
io8_l1p1n1_l3n1p4_d1d2,90.436,9107,8339,768,0,8096,72,0,40,100
io8_l1p1n1_l3n1p8,70.085,7175,6407,768,0,8141,16,0,40,100
io8_l1p1n1_l3n1p8_d1d2,89.393,8790,8022,768,0,8656,72,0,40,100
io8_l1p1n1_l3p1n1,104.847,9064,8296,768,0,11323,16,0,64,100
io8_l1p1n1_l3p1n1_d1d2,125.838,12383,11615,768,0,12796,72,0,64,100
io8_l1p1n1_l3p2n1,112.973,11415,10641,774,0,12359,16,0,64,100
io8_l1p1n1_l3p2n1_d1d2,84.319,12521,11753,768,0,15074,72,0,40,100
io8_l1p1n1_l3p4n1,105.892,10825,10041,784,0,12227,16,0,64,100
io8_l1p1n1_l3p4n1_d1d2,135.415,15132,14364,768,0,15595,72,0,64,100
io8_l1p1n1_l3p8n1,305.591,27121,21614,768,4739,46764,16,0,80,100
io8_l1p1n1_l3p8n1_d1d2,1021.093,88052,65902,768,21382,94774,72,0,640,100
io8_l1p2n1_l3n1n1,101.526,9721,8953,768,0,10472,16,0,80,100
io8_l1p2n1_l3n1n1_d1d2,187.023,16995,16227,768,0,19150,72,0,126,100
io8_l1p2n1_l3n1n2,100.375,9768,9000,768,0,10675,16,0,80,100
io8_l1p2n1_l3n1n2_d1d2,176.334,17461,16693,768,0,18925,72,0,126,100
io8_l1p2n1_l3n1n4,112.249,9845,9077,768,0,11049,16,0,80,100
io8_l1p2n1_l3n1n4_d1d2,183.700,17666,16898,768,0,19344,72,0,126,100
io8_l1p2n1_l3n1n8,114.375,10160,9392,768,0,10556,16,0,80,100
io8_l1p2n1_l3n1n8_d1d2,181.901,17309,16541,768,0,18934,72,0,126,100
io8_l1p2n1_l3n1p1,115.204,9821,9053,768,0,10500,16,0,80,100
io8_l1p2n1_l3n1p1_d1d2,206.126,16709,15941,768,0,19055,72,0,126,100
io8_l1p2n1_l3n1p2,116.430,10158,9390,768,0,10636,16,0,80,100
io8_l1p2n1_l3n1p2_d1d2,193.122,17162,16394,768,0,18713,72,0,126,100
io8_l1p2n1_l3n1p4,114.276,10194,9426,768,0,10709,16,0,80,100
io8_l1p2n1_l3n1p4_d1d2,188.465,17106,16338,768,0,19078,72,0,126,100
io8_l1p2n1_l3n1p8,114.945,9922,9154,768,0,11007,16,0,80,100
io8_l1p2n1_l3n1p8_d1d2,184.959,17388,16620,768,0,19291,72,0,126,100
io8_l1p2n1_l3p1n1,112.400,11102,10334,768,0,13901,16,0,80,100
io8_l1p2n1_l3p1n1_d1d2,190.497,20418,19650,768,0,22426,72,0,126,100
io8_l1p2n1_l3p2n1,113.048,13290,12518,772,0,13910,16,0,80,100
io8_l1p2n1_l3p2n1_d1d2,181.239,21355,20587,768,0,25774,72,0,126,100
io8_l1p2n1_l3p4n1,119.460,13249,12481,768,0,14827,16,0,80,100
io8_l1p2n1_l3p4n1_d1d2,196.434,22280,21512,768,0,24804,72,0,126,100
io8_l1p2n1_l3p8n1,320.313,27408,21901,768,4739,43915,16,0,80,100
io8_l1p2n1_l3p8n1_d1d2,1125.685,94874,72724,768,21382,98505,72,0,640,100
io8_l1p4n1_l3n1n1,134.437,16799,16031,768,0,18585,16,0,112,100
io8_l1p4n1_l3n1n1_d1d2,195.548,21311,20543,768,0,24268,72,0,126,100
io8_l1p4n1_l3n1n2,131.241,17314,16546,768,0,18699,16,0,112,100
io8_l1p4n1_l3n1n2_d1d2,187.769,21430,20662,768,0,23345,72,0,126,100
io8_l1p4n1_l3n1n4,139.399,17385,16617,768,0,18980,16,0,112,100
io8_l1p4n1_l3n1n4_d1d2,189.659,21832,21064,768,0,23782,72,0,126,100
io8_l1p4n1_l3n1n8,144.363,17356,16588,768,0,18646,16,0,112,100
io8_l1p4n1_l3n1n8_d1d2,194.844,21592,20824,768,0,24387,72,0,126,100
io8_l1p4n1_l3n1p1,143.155,16874,16106,768,0,18635,16,0,112,100
io8_l1p4n1_l3n1p1_d1d2,215.215,22045,21277,768,0,24319,72,0,126,100
io8_l1p4n1_l3n1p2,145.140,16935,16167,768,0,18783,16,0,112,100
io8_l1p4n1_l3n1p2_d1d2,199.616,21828,21060,768,0,23408,72,0,126,100
io8_l1p4n1_l3n1p4,138.927,17200,16432,768,0,18953,16,0,112,100
io8_l1p4n1_l3n1p4_d1d2,192.957,21803,21035,768,0,23344,72,0,126,100
io8_l1p4n1_l3n1p8,138.679,17021,16253,768,0,19286,16,0,112,100
io8_l1p4n1_l3n1p8_d1d2,190.961,21879,21111,768,0,23242,72,0,126,100
io8_l1p4n1_l3p1n1,139.813,19098,18330,768,0,21511,16,0,112,100
io8_l1p4n1_l3p1n1_d1d2,195.420,24898,24130,768,0,26318,72,0,126,100
io8_l1p4n1_l3p2n1,143.952,20519,19751,768,0,21814,16,0,112,100
io8_l1p4n1_l3p2n1_d1d2,185.697,25080,24312,768,0,29518,72,0,126,100
io8_l1p4n1_l3p4n1,156.062,20342,19574,768,0,22361,16,0,112,100
io8_l1p4n1_l3p4n1_d1d2,207.596,27917,27149,768,0,29337,72,0,126,100
io8_l1p4n1_l3p8n1,357.774,33682,28175,768,4739,47714,16,0,112,100
io8_l1p4n1_l3p8n1_d1d2,1091.153,96392,74242,768,21382,101673,72,0,640,100
io8_l1p8n1_l3n1n1,137.445,20444,19676,768,0,21261,16,0,112,100
io8_l1p8n1_l3n1n1_d1d2,204.275,28803,28035,768,0,34083,72,0,126,100
io8_l1p8n1_l3n1n2,136.916,20401,19633,768,0,21411,16,0,112,100
io8_l1p8n1_l3n1n2_d1d2,201.154,28763,27995,768,0,34074,72,0,126,100
io8_l1p8n1_l3n1n4,143.211,20233,19465,768,0,21551,16,0,112,100
io8_l1p8n1_l3n1n4_d1d2,203.820,28933,28165,768,0,34566,72,0,126,100
io8_l1p8n1_l3n1n8,141.170,20639,19871,768,0,21697,16,0,112,100
io8_l1p8n1_l3n1n8_d1d2,201.211,29037,28269,768,0,34185,72,0,126,100
io8_l1p8n1_l3n1p1,149.009,20373,19605,768,0,21322,16,0,112,100
io8_l1p8n1_l3n1p1_d1d2,226.608,28646,27878,768,0,36114,72,0,126,100
io8_l1p8n1_l3n1p2,143.818,20162,19394,768,0,21440,16,0,112,100
io8_l1p8n1_l3n1p2_d1d2,221.458,29327,28559,768,0,35083,72,0,126,100
io8_l1p8n1_l3n1p4,138.864,20351,19583,768,0,21627,16,0,112,100
io8_l1p8n1_l3n1p4_d1d2,210.264,29082,28314,768,0,34238,72,0,126,100
io8_l1p8n1_l3n1p8,140.235,20649,19881,768,0,21519,16,0,112,100
io8_l1p8n1_l3n1p8_d1d2,201.105,28920,28152,768,0,34372,72,0,126,100
io8_l1p8n1_l3p1n1,145.421,22517,21749,768,0,24160,16,0,112,100
io8_l1p8n1_l3p1n1_d1d2,210.830,32200,31432,768,0,37635,72,0,126,100
io8_l1p8n1_l3p2n1,142.885,23657,22889,768,0,24541,16,0,112,100
io8_l1p8n1_l3p2n1_d1d2,204.155,37360,36592,768,0,41112,72,0,126,100
io8_l1p8n1_l3p4n1,162.836,23728,22960,768,0,25193,16,0,112,100
io8_l1p8n1_l3p4n1_d1d2,214.270,34930,34162,768,0,40543,72,0,126,100
io8_l1p8n1_l3p8n1,340.663,35999,30492,768,4739,47776,16,0,112,100
io8_l1p8n1_l3p8n1_d1d2,1108.932,105160,83010,768,21382,104845,72,0,640,100
