prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io4_l1p2n1_l3p2n1_l5p2,10.0,9.159,1.25,16,16,6594,7763,777,77,13,77,11x32,1x32
io4_l1p2n1_l3p2n1_l5p2_d1d2,10.0,9.144,1.25,48,52,11695,12219,778,45,26,45,11x32,1x32
io4_l1p2n1_l3p4n1_l5p2,10.0,8.732,1.25,16,64,33395,20590,1161,106,31,106,11x32,1x32
io4_l1p2n1_l3p4n1_l5p2_d1d2,10.0,8.673,1.25,64,256,54467,38778,1162,42,104,42,11x32,1x32
io4_l1p4n1_l3n1n1_l5p4,10.0,9.246,1.25,16,64,31376,16571,784,70,33,70,11x32,1x32
io4_l1p4n1_l3n1n1_l5p4_d1d2,10.0,8.621,1.25,56,256,52677,33984,785,22,106,22,11x32,1x32
io4_l1p4n1_l3n1n2_l5p4,10.0,9.264,1.25,16,64,31390,16702,787,73,33,73,11x32,1x32
io4_l1p4n1_l3n1n2_l5p4_d1d2,10.0,8.64,1.25,56,256,52660,34226,788,25,106,25,11x32,1x32
io4_l1p4n1_l3n1n4_l5p4,10.0,9.612,1.25,16,64,31396,16646,793,70,33,70,11x32,1x32
io4_l1p4n1_l3n1n4_l5p4_d1d2,10.0,8.988,1.25,56,256,52796,34146,794,22,106,22,11x32,1x32
io4_l1p4n1_l3n1p1_l5p4,10.0,9.246,1.25,16,64,31405,16642,785,70,34,70,11x32,1x32
io4_l1p4n1_l3n1p1_l5p4_d1d2,10.0,8.621,1.25,56,256,52703,34074,786,22,107,22,11x32,1x32
io4_l1p4n1_l3n1p2_l5p4,10.0,9.264,1.25,16,64,31419,16768,788,73,34,73,11x32,1x32
io4_l1p4n1_l3n1p2_l5p4_d1d2,10.0,8.64,1.25,56,256,52691,34309,789,25,107,25,11x32,1x32
io4_l1p4n1_l3n1p4_l5p4,10.0,9.302,1.25,16,64,31416,16721,794,70,34,70,11x32,1x32
io4_l1p4n1_l3n1p4_l5p4_d1d2,10.0,8.678,1.25,56,256,52820,34222,795,22,107,22,11x32,1x32
io4_l1p4n1_l3p1n1_l5p4,10.0,8.744,1.25,16,64,32781,19257,971,84,31,84,11x32,1x32
io4_l1p4n1_l3p1n1_l5p4_d1d2,10.0,8.72,1.25,72,256,53524,37698,972,36,104,36,11x32,1x32
io4_l1p4n1_l3p2n1_l5p4,10.0,8.787,1.25,16,64,33133,20737,1163,103,31,103,11x32,1x32
io4_l1p4n1_l3p2n1_l5p4_d1d2,10.0,8.673,1.25,64,256,54205,38956,1164,39,104,39,11x32,1x32
io4_l1p4n1_l3p4n1_l5p4,10.0,7.984,1.25,16,64,33386,20201,1547,132,31,132,11x32,1x32
io4_l1p4n1_l3p4n1_l5p4_d1d2,10.0,7.894,1.25,80,256,55047,38232,1548,36,104,36,11x32,1x32
io8_l1n1n1_l3n1n1_l5n1,10.0,8.172,1.25,16,5,3067,2812,18,8,13,8,19x32,1x32
io8_l1n1n1_l3n1n1_l5n1_d1d2,10.0,8.172,1.25,128,5,3068,4501,19,8,14,8,19x32,1x32
io8_l1n1n1_l3n1n2_l5n1,10.0,8.172,1.25,16,5,3221,2883,21,9,13,9,19x32,1x32
io8_l1n1n1_l3n1n2_l5n1_d1d2,10.0,8.172,1.25,128,5,3415,4606,22,9,14,9,19x32,1x32
io8_l1n1n1_l3n1n4_l5n1,10.0,8.834,1.25,16,14,3781,3604,27,15,16,15,19x32,1x32
io8_l1n1n1_l3n1n4_l5n1_d1d2,10.0,8.834,1.25,128,14,3778,5329,28,15,17,15,19x32,1x32
io8_l1n1n1_l3n1n8_l5n1,10.0,8.988,1.25,16,17,4000,3589,39,8,17,8,19x32,1x32
io8_l1n1n1_l3n1n8_l5n1_d1d2,10.0,8.759,1.25,128,20,4154,5770,40,8,19,8,19x32,1x32
io8_l1n1n1_l3n1p1_l5n1,10.0,8.172,1.25,16,5,3127,2929,19,8,14,8,19x32,1x32
io8_l1n1n1_l3n1p1_l5n1_d1d2,10.0,8.172,1.25,128,5,3127,4618,20,8,15,8,19x32,1x32
io8_l1n1n1_l3n1p2_l5n1,10.0,8.172,1.25,16,5,3323,2979,22,9,14,9,19x32,1x32
io8_l1n1n1_l3n1p2_l5n1_d1d2,10.0,8.172,1.25,128,5,3291,4708,23,9,15,9,19x32,1x32
io8_l1n1n1_l3n1p4_l5n1,10.0,8.834,1.25,16,5,3423,3246,28,15,14,15,19x32,1x32
io8_l1n1n1_l3n1p4_l5n1_d1d2,10.0,8.834,1.25,128,5,3423,4971,29,15,15,15,19x32,1x32
io8_l1n1n1_l3n1p8_l5n1,10.0,8.759,1.25,16,5,3754,3065,40,8,14,8,19x32,1x32
io8_l1n1n1_l3n1p8_l5n1_d1d2,10.0,8.759,1.25,128,5,3757,5082,41,8,15,8,19x32,1x32
io8_l1n1n1_l3p1n1_l5n1,10.0,9.437,1.25,24,98,12838,10530,205,14,42,14,19x32,1x32
io8_l1n1n1_l3p1n1_l5n1_d1d2,10.0,9.437,1.25,192,98,12842,15225,206,14,43,14,19x32,1x32
io8_l1n1n1_l3p2n1_l5n1,10.0,9.5,1.25,24,98,14325,12051,397,23,42,23,19x32,1x32
io8_l1n1n1_l3p2n1_l5n1_d1d2,10.0,9.5,1.25,128,5,11821,12388,398,15,12,15,19x32,1x32
io8_l1n1n1_l3p4n1_l5n1,10.0,9.811,1.25,24,50,10250,10039,781,45,26,45,19x32,1x32
io8_l1n1n1_l3p4n1_l5n1_d1d2,10.0,9.811,1.25,144,98,16081,16779,782,21,43,21,19x32,1x32
io8_l1n1n1_l3p8n1_l5n1,10.0,9.383,1.25,24,128,60633,31457,1549,70,57,70,19x32,1x32
io8_l1n1n1_l3p8n1_l5n1_d1d2,10.0,8.834,1.25,208,1024,152096,113389,1550,14,394,14,19x32,1x32
io8_l1n1n2_l3n1n1_l5n1,10.0,8.172,1.25,16,5,3221,2883,21,9,13,9,19x32,1x32
io8_l1n1n2_l3n1n1_l5n1_d1d2,10.0,8.172,1.25,128,5,3415,4606,22,9,14,9,19x32,1x32
io8_l1n1n2_l3n1n2_l5n1,10.0,8.815,1.25,16,5,3343,2963,24,10,13,10,19x32,1x32
io8_l1n1n2_l3n1n2_l5n1_d1d2,10.0,8.815,1.25,128,5,3698,4697,25,10,14,10,19x32,1x32
io8_l1n1n2_l3n1n4_l5n1,10.0,8.842,1.25,16,14,3903,3685,30,16,16,16,19x32,1x32
io8_l1n1n2_l3n1n4_l5n1_d1d2,10.0,8.842,1.25,128,14,4093,5444,31,16,17,16,19x32,1x32
io8_l1n1n2_l3n1n8_l5n1,10.0,9.025,1.25,16,17,4122,3648,42,9,17,9,19x32,1x32
io8_l1n1n2_l3n1n8_l5n1_d1d2,10.0,8.988,1.25,128,20,4437,5857,43,9,19,9,19x32,1x32
io8_l1n1n2_l3n1p1_l5n1,10.0,8.172,1.25,16,5,3280,2996,22,9,14,9,19x32,1x32
io8_l1n1n2_l3n1p1_l5n1_d1d2,10.0,8.172,1.25,128,5,3441,4719,23,9,15,9,19x32,1x32
io8_l1n1n2_l3n1p2_l5n1,10.0,8.815,1.25,16,5,3444,3038,25,10,14,10,19x32,1x32
io8_l1n1n2_l3n1p2_l5n1_d1d2,10.0,8.815,1.25,128,5,3573,4795,26,10,15,10,19x32,1x32
io8_l1n1n2_l3n1p4_l5n1,10.0,8.842,1.25,16,5,3545,3305,31,16,14,16,19x32,1x32
io8_l1n1n2_l3n1p4_l5n1_d1d2,10.0,8.842,1.25,128,5,3706,5058,32,16,15,16,19x32,1x32
io8_l1n1n2_l3n1p8_l5n1,10.0,8.778,1.25,16,5,3876,3141,43,9,14,9,19x32,1x32
io8_l1n1n2_l3n1p8_l5n1_d1d2,10.0,8.778,1.25,128,5,4040,5186,44,9,15,9,19x32,1x32
io8_l1n1n2_l3p1n1_l5n1,10.0,9.456,1.25,24,98,12960,10661,208,15,42,15,19x32,1x32
io8_l1n1n2_l3p1n1_l5n1_d1d2,10.0,9.456,1.25,192,98,13125,15384,209,15,43,15,19x32,1x32
io8_l1n1n2_l3p2n1_l5n1,10.0,9.519,1.25,24,98,14447,12139,400,24,42,24,19x32,1x32
io8_l1n1n2_l3p2n1_l5n1_d1d2,10.0,9.519,1.25,128,5,12136,12521,401,16,12,16,19x32,1x32
io8_l1n1n2_l3p4n1_l5n1,10.0,9.83,1.25,24,50,10358,10127,784,46,26,46,19x32,1x32
io8_l1n1n2_l3p4n1_l5n1_d1d2,10.0,9.83,1.25,144,98,16364,16908,785,22,43,22,19x32,1x32
io8_l1n1n2_l3p8n1_l5n1,10.0,9.402,1.25,24,128,60755,31588,1552,71,57,71,19x32,1x32
io8_l1n1n2_l3p8n1_l5n1_d1d2,10.0,8.842,1.25,208,1024,152379,113555,1553,15,394,15,19x32,1x32
io8_l1n1n4_l3n1n1_l5n1,10.0,8.834,1.25,16,14,3781,3604,27,15,16,15,19x32,1x32
io8_l1n1n4_l3n1n1_l5n1_d1d2,10.0,8.834,1.25,128,14,3778,5329,28,15,17,15,19x32,1x32
io8_l1n1n4_l3n1n2_l5n1,10.0,8.842,1.25,16,14,3902,3681,30,16,16,16,19x32,1x32
io8_l1n1n4_l3n1n2_l5n1_d1d2,10.0,8.842,1.25,128,14,4093,5444,31,16,17,16,19x32,1x32
io8_l1n1n4_l3n1n4_l5n1,10.0,8.172,1.25,16,14,3983,3941,36,22,16,22,19x32,1x32
io8_l1n1n4_l3n1n4_l5n1_d1d2,10.0,8.172,1.25,128,14,3976,5702,37,22,17,22,19x32,1x32
io8_l1n1n4_l3n1n8_l5n1,10.0,8.988,1.25,16,17,4202,3910,48,15,17,15,19x32,1x32
io8_l1n1n4_l3n1n8_l5n1_d1d2,10.0,8.815,1.25,128,20,4352,6127,49,15,19,15,19x32,1x32
io8_l1n1n4_l3n1p1_l5n1,10.0,8.834,1.25,16,14,3840,3716,28,15,17,15,19x32,1x32
io8_l1n1n4_l3n1p1_l5n1_d1d2,10.0,8.834,1.25,128,14,3836,5441,29,15,18,15,19x32,1x32
io8_l1n1n4_l3n1p2_l5n1,10.0,8.842,1.25,16,14,4004,3760,31,16,17,16,19x32,1x32
io8_l1n1n4_l3n1p2_l5n1_d1d2,10.0,8.842,1.25,128,14,3968,5525,32,16,18,16,19x32,1x32
io8_l1n1n4_l3n1p4_l5n1,10.0,8.172,1.25,16,14,4104,4024,37,22,17,22,19x32,1x32
io8_l1n1n4_l3n1p4_l5n1_d1d2,10.0,8.172,1.25,128,14,4100,5785,38,22,18,22,19x32,1x32
io8_l1n1n4_l3n1p8_l5n1,10.0,8.815,1.25,16,14,4436,3842,49,15,17,15,19x32,1x32
io8_l1n1n4_l3n1p8_l5n1_d1d2,10.0,8.815,1.25,128,14,4435,5895,50,15,18,15,19x32,1x32
io8_l1n1n4_l3p1n1_l5n1,10.0,9.493,1.25,24,98,13040,10824,214,21,42,21,19x32,1x32
io8_l1n1n4_l3p1n1_l5n1_d1d2,10.0,9.493,1.25,192,98,13040,15555,215,21,43,21,19x32,1x32
io8_l1n1n4_l3p2n1_l5n1,10.0,9.556,1.25,24,98,14532,12303,406,30,42,30,19x32,1x32
io8_l1n1n4_l3p2n1_l5n1_d1d2,10.0,9.556,1.25,128,14,12499,13162,407,22,15,22,19x32,1x32
io8_l1n1n4_l3p4n1_l5n1,10.0,9.867,1.25,24,50,10445,10293,790,52,26,52,19x32,1x32
io8_l1n1n4_l3p4n1_l5n1_d1d2,10.0,9.867,1.25,144,98,16279,17067,791,28,43,28,19x32,1x32
io8_l1n1n4_l3p8n1_l5n1,10.0,9.44,1.25,24,128,60835,31751,1558,77,57,77,19x32,1x32
io8_l1n1n4_l3p8n1_l5n1_d1d2,10.0,8.172,1.25,208,1024,152294,113758,1559,21,394,21,19x32,1x32
io8_l1n1n8_l3n1n1_l5n1,10.0,8.988,1.25,16,17,4000,3589,39,8,17,8,19x32,1x32
io8_l1n1n8_l3n1n1_l5n1_d1d2,10.0,8.759,1.25,128,20,4154,5770,40,8,19,8,19x32,1x32
io8_l1n1n8_l3n1n2_l5n1,10.0,9.025,1.25,16,17,4122,3648,42,9,17,9,19x32,1x32
io8_l1n1n8_l3n1n2_l5n1_d1d2,10.0,8.988,1.25,128,20,4437,5857,43,9,19,9,19x32,1x32
io8_l1n1n8_l3n1n4_l5n1,10.0,8.988,1.25,16,17,4202,3910,48,15,17,15,19x32,1x32
io8_l1n1n8_l3n1n4_l5n1_d1d2,10.0,8.815,1.25,128,20,4352,6127,49,15,19,15,19x32,1x32
io8_l1n1n8_l3n1n8_l5n1,10.0,8.988,1.25,16,17,4229,3681,60,8,17,8,19x32,1x32
io8_l1n1n8_l3n1n8_l5n1_d1d2,10.0,9.025,1.25,128,20,4376,6197,61,8,19,8,19x32,1x32
io8_l1n1n8_l3n1p1_l5n1,10.0,8.988,1.25,16,17,4027,3699,40,8,18,8,19x32,1x32
io8_l1n1n8_l3n1p1_l5n1_d1d2,10.0,8.759,1.25,128,20,4180,5880,41,8,20,8,19x32,1x32
io8_l1n1n8_l3n1p2_l5n1,10.0,9.025,1.25,16,17,4191,3731,43,9,18,9,19x32,1x32
io8_l1n1n8_l3n1p2_l5n1_d1d2,10.0,8.988,1.25,128,20,4312,5952,44,9,20,9,19x32,1x32
io8_l1n1n8_l3n1p4_l5n1,10.0,8.988,1.25,16,17,4291,3991,49,15,18,15,19x32,1x32
io8_l1n1n8_l3n1p4_l5n1_d1d2,10.0,9.063,1.25,128,20,4444,6208,50,15,20,15,19x32,1x32
io8_l1n1n8_l3n1p8_l5n1,10.0,9.006,1.25,16,17,4622,3808,61,8,18,8,19x32,1x32
io8_l1n1n8_l3n1p8_l5n1_d1d2,10.0,9.649,1.25,128,20,4778,6316,62,8,20,8,19x32,1x32
io8_l1n1n8_l3p1n1_l5n1,10.0,8.988,1.25,24,98,13067,10686,226,14,42,14,19x32,1x32
io8_l1n1n8_l3p1n1_l5n1_d1d2,10.0,9.063,1.25,192,98,13064,15712,227,14,43,14,19x32,1x32
io8_l1n1n8_l3p2n1_l5n1,10.0,9.181,1.25,24,98,14554,12124,418,23,42,23,19x32,1x32
io8_l1n1n8_l3p2n1_l5n1_d1d2,10.0,10.114,1.25,128,20,12875,13587,419,15,17,15,19x32,1x32
io8_l1n1n8_l3p4n1_l5n1,10.0,10.287,1.25,24,50,10472,10114,802,45,26,45,19x32,1x32
io8_l1n1n8_l3p4n1_l5n1_d1d2,10.0,10.25,1.25,144,98,16303,17168,803,21,43,21,19x32,1x32
io8_l1n1n8_l3p8n1_l5n1,10.0,9.612,1.25,24,128,60862,31621,1570,70,57,70,19x32,1x32
io8_l1n1n8_l3p8n1_l5n1_d1d2,10.0,9.063,1.25,208,1024,152318,113959,1571,14,394,14,19x32,1x32
io8_l1n1p1_l3n1n1_l5n1,10.0,8.172,1.25,16,5,3126,2925,19,8,14,8,19x32,1x32
io8_l1n1p1_l3n1n1_l5n1_d1d2,10.0,8.172,1.25,128,5,3126,4614,20,8,15,8,19x32,1x32
io8_l1n1p1_l3n1n2_l5n1,10.0,8.172,1.25,16,5,3280,2996,22,9,14,9,19x32,1x32
io8_l1n1p1_l3n1n2_l5n1_d1d2,10.0,8.172,1.25,128,5,3441,4719,23,9,15,9,19x32,1x32
io8_l1n1p1_l3n1n4_l5n1,10.0,8.834,1.25,16,14,3840,3716,28,15,17,15,19x32,1x32
io8_l1n1p1_l3n1n4_l5n1_d1d2,10.0,8.834,1.25,128,14,3836,5441,29,15,18,15,19x32,1x32
io8_l1n1p1_l3n1n8_l5n1,10.0,8.988,1.25,16,17,4027,3699,40,8,18,8,19x32,1x32
io8_l1n1p1_l3n1n8_l5n1_d1d2,10.0,8.759,1.25,128,20,4180,5880,41,8,20,8,19x32,1x32
io8_l1n1p1_l3n1p1_l5n1,10.0,8.172,1.25,16,5,3154,3030,20,8,15,8,19x32,1x32
io8_l1n1p1_l3n1p1_l5n1_d1d2,10.0,8.172,1.25,128,5,3153,4719,21,8,16,8,19x32,1x32
io8_l1n1p1_l3n1p2_l5n1,10.0,8.172,1.25,16,5,3350,3086,23,9,15,9,19x32,1x32
io8_l1n1p1_l3n1p2_l5n1_d1d2,10.0,8.172,1.25,128,5,3317,4815,24,9,16,9,19x32,1x32
io8_l1n1p1_l3n1p4_l5n1,10.0,8.834,1.25,16,5,3450,3353,29,15,15,15,19x32,1x32
io8_l1n1p1_l3n1p4_l5n1_d1d2,10.0,8.834,1.25,128,5,3449,5078,30,15,16,15,19x32,1x32
io8_l1n1p1_l3n1p8_l5n1,10.0,8.759,1.25,16,5,3781,3156,41,8,15,8,19x32,1x32
io8_l1n1p1_l3n1p8_l5n1_d1d2,10.0,8.759,1.25,128,5,3783,5173,42,8,16,8,19x32,1x32
io8_l1n1p1_l3p1n1_l5n1,10.0,9.437,1.25,24,98,12865,10629,206,14,43,14,19x32,1x32
io8_l1n1p1_l3p1n1_l5n1_d1d2,10.0,9.437,1.25,192,98,12868,15324,207,14,44,14,19x32,1x32
io8_l1n1p1_l3p2n1_l5n1,10.0,9.5,1.25,24,98,14357,12174,398,23,43,23,19x32,1x32
io8_l1n1p1_l3p2n1_l5n1_d1d2,10.0,9.5,1.25,128,5,11879,12517,399,15,13,15,19x32,1x32
io8_l1n1p1_l3p4n1_l5n1,10.0,9.811,1.25,24,50,10270,10162,782,45,27,45,19x32,1x32
io8_l1n1p1_l3p4n1_l5n1_d1d2,10.0,9.811,1.25,144,98,16107,16902,783,21,44,21,19x32,1x32
io8_l1n1p1_l3p8n1_l5n1,10.0,9.383,1.25,24,128,60660,31556,1550,70,58,70,19x32,1x32
io8_l1n1p1_l3p8n1_l5n1_d1d2,10.0,8.834,1.25,208,1024,152122,113488,1551,14,395,14,19x32,1x32
io8_l1n1p2_l3n1n1_l5n1,10.0,8.172,1.25,16,5,3323,2979,22,9,14,9,19x32,1x32
io8_l1n1p2_l3n1n1_l5n1_d1d2,10.0,8.172,1.25,128,5,3291,4708,23,9,15,9,19x32,1x32
io8_l1n1p2_l3n1n2_l5n1,10.0,8.815,1.25,16,5,3444,3038,25,10,14,10,19x32,1x32
io8_l1n1p2_l3n1n2_l5n1_d1d2,10.0,8.815,1.25,128,5,3573,4795,26,10,15,10,19x32,1x32
io8_l1n1p2_l3n1n4_l5n1,10.0,8.842,1.25,16,14,4004,3760,31,16,17,16,19x32,1x32
io8_l1n1p2_l3n1n4_l5n1_d1d2,10.0,8.842,1.25,128,14,3968,5525,32,16,18,16,19x32,1x32
io8_l1n1p2_l3n1n8_l5n1,10.0,9.025,1.25,16,17,4191,3731,43,9,18,9,19x32,1x32
io8_l1n1p2_l3n1n8_l5n1_d1d2,10.0,8.988,1.25,128,20,4312,5952,44,9,20,9,19x32,1x32
io8_l1n1p2_l3n1p1_l5n1,10.0,8.172,1.25,16,5,3350,3086,23,9,15,9,19x32,1x32
io8_l1n1p2_l3n1p1_l5n1_d1d2,10.0,8.172,1.25,128,5,3317,4815,24,9,16,9,19x32,1x32
io8_l1n1p2_l3n1p2_l5n1,10.0,8.815,1.25,16,5,3514,3122,26,10,15,10,19x32,1x32
io8_l1n1p2_l3n1p2_l5n1_d1d2,10.0,8.815,1.25,128,5,3449,4891,27,10,16,10,19x32,1x32
io8_l1n1p2_l3n1p4_l5n1,10.0,8.842,1.25,16,5,3614,3385,32,16,15,16,19x32,1x32
io8_l1n1p2_l3n1p4_l5n1_d1d2,10.0,8.842,1.25,128,5,3581,5150,33,16,16,16,19x32,1x32
io8_l1n1p2_l3n1p8_l5n1,10.0,8.778,1.25,16,5,3945,3221,44,9,15,9,19x32,1x32
io8_l1n1p2_l3n1p8_l5n1_d1d2,10.0,8.778,1.25,128,5,3915,5278,45,9,16,9,19x32,1x32
io8_l1n1p2_l3p1n1_l5n1,10.0,9.456,1.25,24,98,13029,10661,209,15,43,15,19x32,1x32
io8_l1n1p2_l3p1n1_l5n1_d1d2,10.0,9.456,1.25,192,98,13000,15396,210,15,44,15,19x32,1x32
io8_l1n1p2_l3p2n1_l5n1,10.0,9.519,1.25,24,98,14521,12191,401,24,43,24,19x32,1x32
io8_l1n1p2_l3p2n1_l5n1_d1d2,10.0,9.519,1.25,128,5,12011,12579,402,16,13,16,19x32,1x32
io8_l1n1p2_l3p4n1_l5n1,10.0,9.83,1.25,24,50,10434,10179,785,46,27,46,19x32,1x32
io8_l1n1p2_l3p4n1_l5n1_d1d2,10.0,9.83,1.25,144,98,16239,16960,786,22,44,22,19x32,1x32
io8_l1n1p2_l3p8n1_l5n1,10.0,9.402,1.25,24,128,60824,31588,1553,71,58,71,19x32,1x32
io8_l1n1p2_l3p8n1_l5n1_d1d2,10.0,8.842,1.25,208,1024,152254,113570,1554,15,395,15,19x32,1x32
io8_l1n1p4_l3n1n1_l5n1,10.0,8.834,1.25,16,5,3423,3246,28,15,14,15,19x32,1x32
io8_l1n1p4_l3n1n1_l5n1_d1d2,10.0,8.834,1.25,128,5,3423,4971,29,15,15,15,19x32,1x32
io8_l1n1p4_l3n1n2_l5n1,10.0,8.842,1.25,16,5,3544,3301,31,16,14,16,19x32,1x32
io8_l1n1p4_l3n1n2_l5n1_d1d2,10.0,8.842,1.25,128,5,3706,5058,32,16,15,16,19x32,1x32
io8_l1n1p4_l3n1n4_l5n1,10.0,8.172,1.25,16,14,4104,4024,37,22,17,22,19x32,1x32
io8_l1n1p4_l3n1n4_l5n1_d1d2,10.0,8.172,1.25,128,14,4100,5785,38,22,18,22,19x32,1x32
io8_l1n1p4_l3n1n8_l5n1,10.0,8.988,1.25,16,17,4291,3991,49,15,18,15,19x32,1x32
io8_l1n1p4_l3n1n8_l5n1_d1d2,10.0,9.063,1.25,128,20,4444,6208,50,15,20,15,19x32,1x32
io8_l1n1p4_l3n1p1_l5n1,10.0,8.834,1.25,16,5,3450,3353,29,15,15,15,19x32,1x32
io8_l1n1p4_l3n1p1_l5n1_d1d2,10.0,8.834,1.25,128,5,3449,5078,30,15,16,15,19x32,1x32
io8_l1n1p4_l3n1p2_l5n1,10.0,8.842,1.25,16,5,3614,3385,32,16,15,16,19x32,1x32
io8_l1n1p4_l3n1p2_l5n1_d1d2,10.0,8.842,1.25,128,5,3581,5150,33,16,16,16,19x32,1x32
io8_l1n1p4_l3n1p4_l5n1,10.0,8.172,1.25,16,5,3650,3636,38,22,15,22,19x32,1x32
io8_l1n1p4_l3n1p4_l5n1_d1d2,10.0,8.172,1.25,128,5,3649,5397,39,22,16,22,19x32,1x32
io8_l1n1p4_l3n1p8_l5n1,10.0,8.815,1.25,16,5,3981,3474,50,15,15,15,19x32,1x32
io8_l1n1p4_l3n1p8_l5n1_d1d2,10.0,8.815,1.25,128,5,3983,5527,51,15,16,15,19x32,1x32
io8_l1n1p4_l3p1n1_l5n1,10.0,9.493,1.25,24,98,13065,10918,215,21,43,21,19x32,1x32
io8_l1n1p4_l3p1n1_l5n1_d1d2,10.0,9.493,1.25,192,98,13068,15649,216,21,44,21,19x32,1x32
io8_l1n1p4_l3p2n1_l5n1,10.0,9.556,1.25,24,98,14557,12438,407,30,43,30,19x32,1x32
io8_l1n1p4_l3p2n1_l5n1_d1d2,10.0,9.556,1.25,128,5,12143,12812,408,22,13,22,19x32,1x32
io8_l1n1p4_l3p4n1_l5n1,10.0,9.867,1.25,24,50,10534,10429,791,52,27,52,19x32,1x32
io8_l1n1p4_l3p4n1_l5n1_d1d2,10.0,9.867,1.25,144,98,16307,17187,792,28,44,28,19x32,1x32
io8_l1n1p4_l3p8n1_l5n1,10.0,9.44,1.25,24,128,60860,31843,1559,77,58,77,19x32,1x32
io8_l1n1p4_l3p8n1_l5n1_d1d2,10.0,8.172,1.25,208,1024,152322,113823,1560,21,395,21,19x32,1x32
io8_l1n1p8_l3n1n1_l5n1,10.0,8.759,1.25,16,5,3754,3065,40,8,14,8,19x32,1x32
io8_l1n1p8_l3n1n1_l5n1_d1d2,10.0,8.759,1.25,128,5,3757,5082,41,8,15,8,19x32,1x32
io8_l1n1p8_l3n1n2_l5n1,10.0,8.778,1.25,16,5,3876,3141,43,9,14,9,19x32,1x32
io8_l1n1p8_l3n1n2_l5n1_d1d2,10.0,8.778,1.25,128,5,4040,5186,44,9,15,9,19x32,1x32
io8_l1n1p8_l3n1n4_l5n1,10.0,8.815,1.25,16,14,4436,3842,49,15,17,15,19x32,1x32
io8_l1n1p8_l3n1n4_l5n1_d1d2,10.0,8.815,1.25,128,14,4435,5895,50,15,18,15,19x32,1x32
io8_l1n1p8_l3n1n8_l5n1,10.0,9.006,1.25,16,17,4622,3808,61,8,18,8,19x32,1x32
io8_l1n1p8_l3n1n8_l5n1_d1d2,10.0,9.649,1.25,128,20,4778,6316,62,8,20,8,19x32,1x32
io8_l1n1p8_l3n1p1_l5n1,10.0,8.759,1.25,16,5,3781,3156,41,8,15,8,19x32,1x32
io8_l1n1p8_l3n1p1_l5n1_d1d2,10.0,8.759,1.25,128,5,3783,5173,42,8,16,8,19x32,1x32
io8_l1n1p8_l3n1p2_l5n1,10.0,8.778,1.25,16,5,3945,3221,44,9,15,9,19x32,1x32
io8_l1n1p8_l3n1p2_l5n1_d1d2,10.0,8.778,1.25,128,5,3915,5278,45,9,16,9,19x32,1x32
io8_l1n1p8_l3n1p4_l5n1,10.0,8.815,1.25,16,5,3981,3474,50,15,15,15,19x32,1x32
io8_l1n1p8_l3n1p4_l5n1_d1d2,10.0,8.815,1.25,128,5,3983,5527,51,15,16,15,19x32,1x32
io8_l1n1p8_l3n1p8_l5n1,10.0,8.759,1.25,16,5,3992,3240,62,8,15,8,19x32,1x32
io8_l1n1p8_l3n1p8_l5n1_d1d2,10.0,8.759,1.25,128,5,3997,5585,63,8,16,8,19x32,1x32
io8_l1n1p8_l3p1n1_l5n1,10.0,8.858,1.25,24,98,13140,10730,227,14,43,14,19x32,1x32
io8_l1n1p8_l3p1n1_l5n1_d1d2,10.0,8.858,1.25,192,98,13146,15753,228,14,44,14,19x32,1x32
io8_l1n1p8_l3p2n1_l5n1,10.0,8.933,1.25,24,98,14627,12148,419,23,43,23,19x32,1x32
io8_l1n1p8_l3p2n1_l5n1_d1d2,10.0,8.933,1.25,128,5,12221,12821,420,15,13,15,19x32,1x32
io8_l1n1p8_l3p4n1_l5n1,10.0,9.244,1.25,24,50,10609,10143,803,45,27,45,19x32,1x32
io8_l1n1p8_l3p4n1_l5n1_d1d2,10.0,9.244,1.25,144,98,16385,17189,804,21,44,21,19x32,1x32
io8_l1n1p8_l3p8n1_l5n1,10.0,8.815,1.25,24,128,60871,31675,1571,70,58,70,19x32,1x32
io8_l1n1p8_l3p8n1_l5n1_d1d2,10.0,8.815,1.25,208,1024,152400,113943,1572,14,395,14,19x32,1x32
io8_l1p1n1_l3n1n1_l5p1,10.0,9.437,1.25,24,98,13408,10824,205,14,42,14,19x32,1x32
io8_l1p1n1_l3n1n1_l5p1_d1d2,10.0,9.437,1.25,192,98,13412,15519,206,14,43,14,19x32,1x32
io8_l1p1n1_l3n1n2_l5p1,10.0,9.456,1.25,24,98,13530,10955,208,15,42,15,19x32,1x32
io8_l1p1n1_l3n1n2_l5p1_d1d2,10.0,9.456,1.25,192,98,13695,20782,209,15,43,15,19x32,1x32
io8_l1p1n1_l3n1n4_l5p1,10.0,9.493,1.25,24,98,13610,11118,214,21,42,21,19x32,1x32
io8_l1p1n1_l3n1n4_l5p1_d1d2,10.0,9.493,1.25,192,98,13610,21417,215,21,43,21,19x32,1x32
io8_l1p1n1_l3n1n8_l5p1,10.0,8.988,1.25,24,98,13637,10980,226,14,42,14,19x32,1x32
