prj,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks,freq(MHz)
io8_l1n1n4_l3p4n1_d1d2,185.999,21609,21097,512,0,24013,72,0,126,100
io8_l1n1n4_l3p8n1,134.177,20038,19526,512,0,21152,16,0,112,100
io8_l1n1n4_l3p8n1_d1d2,193.654,29003,28491,512,0,34750,72,0,126,100
io8_l1n1n8_l3n1n1,31.066,2358,1590,768,0,2413,0,8,14,100
io8_l1n1n8_l3n1n1_d1d2,52.377,3600,2832,768,0,3231,0,64,17,100
io8_l1n1n8_l3n1n2,30.699,2413,1645,768,0,2679,0,8,14,100
io8_l1n1n8_l3n1n2_d1d2,47.726,3665,2897,768,0,3301,0,64,17,100
io8_l1n1n8_l3n1n4,32.079,2676,1908,768,0,2634,0,8,14,100
io8_l1n1n8_l3n1n4_d1d2,44.859,3817,3049,768,0,3266,0,64,17,100
io8_l1n1n8_l3n1n8,53.554,4228,3460,768,0,3767,0,8,40,100
io8_l1n1n8_l3n1n8_d1d2,67.641,5462,4694,768,0,4834,0,64,40,100
io8_l1n1n8_l3n1p1,34.230,2474,1706,768,0,2180,0,8,14,100
io8_l1n1n8_l3n1p1_d1d2,57.568,3672,2904,768,0,2984,0,64,17,100
io8_l1n1n8_l3n1p2,35.495,2533,1765,768,0,2273,0,8,14,100
io8_l1n1n8_l3n1p2_d1d2,57.123,4154,3386,768,0,3285,0,64,17,100
io8_l1n1n8_l3n1p4,35.768,2672,1904,768,0,2473,0,8,14,100
io8_l1n1n8_l3n1p4_d1d2,56.780,4117,3349,768,0,3221,0,64,17,100
io8_l1n1n8_l3n1p8,55.165,4161,3646,512,3,3269,8,8,40,100
io8_l1n1n8_l3n1p8_d1d2,72.747,5458,4943,512,3,4330,8,64,40,100
io8_l1n1n8_l3p1n1,66.474,6902,6390,512,0,7372,16,0,40,100
io8_l1n1n8_l3p1n1_d1d2,86.643,8831,8319,512,0,7925,72,0,40,100
io8_l1n1n8_l3p2n1,99.871,9608,9096,512,0,10061,16,0,80,100
io8_l1n1n8_l3p2n1_d1d2,171.044,16794,16282,512,0,18695,72,0,126,100
io8_l1n1n8_l3p4n1,131.973,17002,16490,512,0,18165,16,0,112,100
io8_l1n1n8_l3p4n1_d1d2,186.353,21548,21036,512,0,23907,72,0,126,100
io8_l1n1n8_l3p8n1,136.633,20394,19882,512,0,21241,16,0,112,100
io8_l1n1n8_l3p8n1_d1d2,190.645,28886,28374,512,0,33689,72,0,126,100
io8_l1n1p1_l3n1n1,22.146,2359,1591,768,0,2067,0,8,5,100
io8_l1n1p1_l3n1n1_d1d2,50.661,3247,2479,768,0,2852,0,64,5,100
io8_l1n1p1_l3n1n2,21.833,2329,1561,768,0,2072,0,8,5,100
io8_l1n1p1_l3n1n2_d1d2,43.048,3305,2537,768,0,2921,0,64,5,100
io8_l1n1p1_l3n1n4,19.948,2243,1475,768,0,2030,0,8,5,100
io8_l1n1p1_l3n1n4_d1d2,41.561,3414,2646,768,0,2892,0,64,5,100
io8_l1n1p1_l3n1n8,54.277,4095,3327,768,0,3987,0,8,40,100
io8_l1n1p1_l3n1n8_d1d2,87.991,5339,4571,768,0,4696,0,64,40,100
io8_l1n1p1_l3n1p1,23.921,2149,1381,768,0,1702,0,8,5,100
io8_l1n1p1_l3n1p1_d1d2,58.277,3363,2595,768,0,2606,0,64,5,100
io8_l1n1p1_l3n1p2,25.727,2286,1518,768,0,1795,0,8,5,100
io8_l1n1p1_l3n1p2_d1d2,61.539,3783,3015,768,0,2905,0,64,5,100
io8_l1n1p1_l3n1p4,28.448,2442,1674,768,0,1865,0,8,5,100
io8_l1n1p1_l3n1p4_d1d2,59.964,3770,3002,768,0,2834,0,64,5,100
io8_l1n1p1_l3n1p8,58.238,3948,3432,512,4,3490,8,8,40,100
io8_l1n1p1_l3n1p8_d1d2,93.239,5156,4640,512,4,4201,8,64,40,100
io8_l1n1p1_l3p1n1,67.272,6578,6066,512,0,7339,16,0,40,100
io8_l1n1p1_l3p1n1_d1d2,105.638,8711,8199,512,0,7805,72,0,40,100
io8_l1n1p1_l3p2n1,101.537,9383,8871,512,0,10453,16,0,80,100
io8_l1n1p1_l3p2n1_d1d2,193.903,17227,16715,512,0,18565,72,0,126,100
io8_l1n1p1_l3p4n1,130.125,16687,16175,512,0,18139,16,0,112,100
io8_l1n1p1_l3p4n1_d1d2,198.834,22260,21748,512,0,21792,72,0,126,100
io8_l1n1p1_l3p8n1,136.409,19975,19463,512,0,20842,16,0,112,100
io8_l1n1p1_l3p8n1_d1d2,217.709,28664,28152,512,0,34023,72,0,126,100
io8_l1n1p2_l3n1n1,20.973,2146,1378,768,0,2130,0,8,5,100
io8_l1n1p2_l3n1n1_d1d2,44.581,3661,2893,768,0,3244,0,64,5,100
io8_l1n1p2_l3n1n2,20.687,2312,1544,768,0,2231,0,8,5,100
io8_l1n1p2_l3n1n2_d1d2,39.640,3773,3005,768,0,3304,0,64,5,100
io8_l1n1p2_l3n1n4,20.501,2349,1581,768,0,2226,0,8,5,100
io8_l1n1p2_l3n1n4_d1d2,38.429,3858,3090,768,0,3275,0,64,5,100
io8_l1n1p2_l3n1n8,57.421,4291,3523,768,0,4216,0,8,40,100
io8_l1n1p2_l3n1n8_d1d2,79.777,5784,5016,768,0,5088,0,64,40,100
io8_l1n1p2_l3n1p1,24.221,2229,1461,768,0,1898,0,8,5,100
io8_l1n1p2_l3n1p1_d1d2,52.785,3794,3026,768,0,2995,0,64,5,100
io8_l1n1p2_l3n1p2,24.381,2348,1580,768,0,1959,0,8,5,100
io8_l1n1p2_l3n1p2_d1d2,52.144,4172,3404,768,0,3260,0,64,5,100
io8_l1n1p2_l3n1p4,26.192,2493,1725,768,0,2027,0,8,5,100
io8_l1n1p2_l3n1p4_d1d2,54.779,4124,3356,768,0,3192,0,64,5,100
io8_l1n1p2_l3n1p8,58.538,4278,3762,512,4,3723,8,8,40,100
io8_l1n1p2_l3n1p8_d1d2,86.137,5575,5060,512,3,4584,8,64,40,100
io8_l1n1p2_l3p1n1,67.243,6628,6116,512,0,7500,16,0,40,100
io8_l1n1p2_l3p1n1_d1d2,97.430,8778,8266,512,0,8142,72,0,40,100
io8_l1n1p2_l3p2n1,101.148,9491,8979,512,0,10214,16,0,80,100
io8_l1n1p2_l3p2n1_d1d2,178.211,16705,16193,512,0,19081,72,0,126,100
io8_l1n1p2_l3p4n1,131.505,16548,16036,512,0,18306,16,0,112,100
io8_l1n1p2_l3p4n1_d1d2,189.681,22299,21787,512,0,22054,72,0,126,100
io8_l1n1p2_l3p8n1,134.152,19941,19429,512,0,20946,16,0,112,100
io8_l1n1p2_l3p8n1_d1d2,213.656,29137,28625,512,0,33882,72,0,126,100
io8_l1n1p4_l3n1n1,21.439,2266,1498,768,0,2232,0,8,5,100
io8_l1n1p4_l3n1n1_d1d2,39.600,3582,2814,768,0,3241,0,64,5,100
io8_l1n1p4_l3n1n2,21.643,2332,1564,768,0,2625,0,8,5,100
io8_l1n1p4_l3n1n2_d1d2,35.780,3657,2889,768,0,3312,0,64,5,100
io8_l1n1p4_l3n1n4,21.239,2397,1629,768,0,2588,0,8,5,100
io8_l1n1p4_l3n1n4_d1d2,33.643,3778,3010,768,0,3283,0,64,5,100
io8_l1n1p4_l3n1n8,54.712,4326,3558,768,0,4413,0,8,40,100
io8_l1n1p4_l3n1n8_d1d2,70.811,5688,4920,768,0,5060,0,64,40,100
io8_l1n1p4_l3n1p1,23.924,2352,1584,768,0,1997,0,8,5,100
io8_l1n1p4_l3n1p1_d1d2,47.041,3649,2881,768,0,2994,0,64,5,100
io8_l1n1p4_l3n1p2,25.178,2473,1705,768,0,2060,0,8,5,100
io8_l1n1p4_l3n1p2_d1d2,47.452,4093,3325,768,0,3262,0,64,5,100
io8_l1n1p4_l3n1p4,25.266,2549,1781,768,0,2325,0,8,5,100
io8_l1n1p4_l3n1p4_d1d2,46.769,4015,3247,768,0,3233,0,64,5,100
io8_l1n1p4_l3n1p8,56.539,4341,3825,512,4,3790,8,8,40,100
io8_l1n1p4_l3n1p8_d1d2,74.821,5493,4977,512,4,4557,8,64,40,100
io8_l1n1p4_l3p1n1,63.434,6802,6290,512,0,7539,16,0,40,100
io8_l1n1p4_l3p1n1_d1d2,87.839,8747,8235,512,0,8063,72,0,40,100
io8_l1n1p4_l3p2n1,99.247,9674,9162,512,0,10489,16,0,80,100
io8_l1n1p4_l3p2n1_d1d2,176.295,17261,16749,512,0,18703,72,0,126,100
io8_l1n1p4_l3p4n1,130.690,16630,16118,512,0,18341,16,0,112,100
io8_l1n1p4_l3p4n1_d1d2,186.926,22249,21737,512,0,22792,72,0,126,100
io8_l1n1p4_l3p8n1,135.837,20033,19521,512,0,21003,16,0,112,100
io8_l1n1p4_l3p8n1_d1d2,201.554,28941,28429,512,0,33757,72,0,126,100
io8_l1n1p8_l3n1n1,22.247,2306,1538,768,0,2602,0,8,5,100
io8_l1n1p8_l3n1n1_d1d2,40.485,3475,2707,768,0,3326,0,64,5,100
io8_l1n1p8_l3n1n2,21.151,2369,1601,768,0,2868,0,8,5,100
io8_l1n1p8_l3n1n2_d1d2,34.291,3540,2772,768,0,3396,0,64,5,100
io8_l1n1p8_l3n1n4,22.267,2477,1709,768,0,2823,0,8,5,100
io8_l1n1p8_l3n1n4_d1d2,33.999,3697,2929,768,0,3360,0,64,5,100
io8_l1n1p8_l3n1n8,53.981,4355,3587,768,0,4148,0,8,40,100
io8_l1n1p8_l3n1n8_d1d2,68.647,5581,4813,768,0,5185,0,64,40,100
io8_l1n1p8_l3n1p1,24.132,2300,1532,768,0,2369,0,8,5,100
io8_l1n1p8_l3n1p1_d1d2,46.687,3548,2780,768,0,3079,0,64,5,100
io8_l1n1p8_l3n1p2,25.468,2437,1669,768,0,2432,0,8,5,100
io8_l1n1p8_l3n1p2_d1d2,43.484,3973,3205,768,0,3353,0,64,5,100
io8_l1n1p8_l3n1p4,26.713,2551,1783,768,0,2566,0,8,5,100
io8_l1n1p8_l3n1p4_d1d2,43.343,3940,3172,768,0,3218,0,64,5,100
io8_l1n1p8_l3n1p8,59.293,4389,3874,512,3,3650,8,8,40,100
io8_l1n1p8_l3n1p8_d1d2,73.505,5382,4866,512,4,4676,8,64,40,100
io8_l1n1p8_l3p1n1,66.440,6701,6189,512,0,7651,16,0,40,100
io8_l1n1p8_l3p1n1_d1d2,83.477,8565,8053,512,0,8181,72,0,40,100
io8_l1n1p8_l3p2n1,101.815,9605,9093,512,0,11015,16,0,80,100
io8_l1n1p8_l3p2n1_d1d2,172.103,17217,16705,512,0,18694,72,0,126,100
io8_l1n1p8_l3p4n1,127.838,16484,15972,512,0,18353,16,0,112,100
io8_l1n1p8_l3p4n1_d1d2,183.205,21205,20693,512,0,24047,72,0,126,100
io8_l1n1p8_l3p8n1,138.046,19694,19182,512,0,21450,16,0,112,100
io8_l1n1p8_l3p8n1_d1d2,198.604,28910,28398,512,0,33967,72,0,126,100
io8_l1p1n1_l3n1n1,80.734,4304,3528,776,0,6087,8,0,50,100
io8_l1p1n1_l3n1n1_d1d2,97.802,6970,6194,776,0,7835,64,0,50,100
io8_l1p1n1_l3n1n2,79.026,4617,3841,776,0,6637,8,0,50,100
io8_l1p1n1_l3n1n2_d1d2,92.496,6923,6147,776,0,7896,64,0,50,100
io8_l1p1n1_l3n1n4,80.054,4473,3697,776,0,6307,8,0,50,100
io8_l1p1n1_l3n1n4_d1d2,92.778,7156,6388,768,0,7862,64,0,50,100
io8_l1p1n1_l3n1n8,92.175,6066,5290,776,0,7675,8,0,64,100
io8_l1p1n1_l3n1n8_d1d2,112.028,8718,7950,768,0,9216,64,0,64,100
io8_l1p1n1_l3n1p1,83.605,4362,3586,776,0,5862,8,0,50,100
io8_l1p1n1_l3n1p1_d1d2,107.549,7083,6307,776,0,7598,64,0,50,100
io8_l1p1n1_l3n1p2,85.041,4755,3979,776,0,6218,8,0,50,100
io8_l1p1n1_l3n1p2_d1d2,105.672,7553,6777,776,0,7856,64,0,50,100
io8_l1p1n1_l3n1p4,85.325,4668,3892,776,0,6154,8,0,50,100
io8_l1p1n1_l3n1p4_d1d2,104.054,7488,6712,776,0,7430,64,0,50,100
io8_l1p1n1_l3n1p8,94.863,6057,5534,520,3,7172,16,0,64,100
io8_l1p1n1_l3n1p8_d1d2,115.044,8427,7912,512,3,8446,72,0,64,100
io8_l1p1n1_l3p1n1,97.890,8678,8166,512,0,10766,16,0,64,100
io8_l1p1n1_l3p1n1_d1d2,125.471,12829,12317,512,0,12539,72,0,64,100
io8_l1p1n1_l3p2n1,110.601,10917,10405,512,0,13033,16,0,80,100
io8_l1p1n1_l3p2n1_d1d2,189.387,21128,20616,512,0,21975,72,0,126,100
io8_l1p1n1_l3p4n1,142.642,18571,18059,512,0,21149,16,0,112,100
io8_l1p1n1_l3p4n1_d1d2,192.404,24541,24029,512,0,25633,72,0,126,100
io8_l1p1n1_l3p8n1,145.798,22261,21749,512,0,23694,16,0,112,100
io8_l1p1n1_l3p8n1_d1d2,205.200,32487,31975,512,0,37167,72,0,126,100
io8_l1p2n1_l3n1n1,85.699,6987,6219,768,0,9418,8,0,50,100
io8_l1p2n1_l3n1n1_d1d2,41.482,6374,5606,768,0,9644,0,64,5,100
io8_l1p2n1_l3n1n2,85.420,7194,6426,768,0,9519,8,0,50,100
io8_l1p2n1_l3n1n2_d1d2,38.632,6742,5974,768,0,9706,0,64,5,100
io8_l1p2n1_l3n1n4,86.765,7170,6402,768,0,9447,8,0,50,100
io8_l1p2n1_l3n1n4_d1d2,37.461,7133,6365,768,0,9673,0,64,5,100
io8_l1p2n1_l3n1n8,97.355,8611,7843,768,0,10545,8,0,64,100
io8_l1p2n1_l3n1n8_d1d2,65.323,8503,7735,768,0,11280,0,64,40,100
io8_l1p2n1_l3n1p1,93.340,7062,6286,776,0,9192,8,0,50,100
io8_l1p2n1_l3n1p1_d1d2,48.449,6510,5742,768,0,9397,0,64,5,100
io8_l1p2n1_l3n1p2,92.433,7272,6504,768,0,9234,8,0,50,100
io8_l1p2n1_l3n1p2_d1d2,46.348,6954,6186,768,0,9690,0,64,5,100
io8_l1p2n1_l3n1p4,91.754,7171,6403,768,0,9176,8,0,50,100
io8_l1p2n1_l3n1p4_d1d2,44.385,7206,6438,768,0,9757,0,64,5,100
io8_l1p2n1_l3n1p8,98.555,8428,7912,512,4,9531,16,0,64,100
io8_l1p2n1_l3n1p8_d1d2,65.837,8257,7742,512,3,10952,8,64,40,100
io8_l1p2n1_l3p1n1,106.314,10968,10444,524,0,12366,16,0,64,100
io8_l1p2n1_l3p1n1_d1d2,77.662,12137,11625,512,0,14597,72,0,40,100
io8_l1p2n1_l3p2n1,121.710,12602,12090,512,0,13283,16,0,80,100
io8_l1p2n1_l3p2n1_d1d2,160.842,20513,20001,512,0,25419,68,0,126,100
io8_l1p2n1_l3p4n1,141.768,20324,19812,512,0,21321,16,0,112,100
io8_l1p2n1_l3p4n1_d1d2,175.569,24391,23879,512,0,29055,72,0,126,100
io8_l1p2n1_l3p8n1,143.602,23550,23038,512,0,24072,16,0,112,100
io8_l1p2n1_l3p8n1_d1d2,200.611,36525,36013,512,0,40562,72,0,126,100
io8_l1p4n1_l3n1n1,55.529,5522,4754,768,0,6381,0,8,26,100
io8_l1p4n1_l3n1n1_d1d2,106.546,9057,8289,768,0,12773,16,48,50,100
io8_l1p4n1_l3n1n2,54.069,5626,4858,768,0,6461,0,8,26,100
io8_l1p4n1_l3n1n2_d1d2,100.245,9146,8378,768,0,10124,16,48,50,100
io8_l1p4n1_l3n1n4,54.475,5694,4926,768,0,6283,0,8,26,100
io8_l1p4n1_l3n1n4_d1d2,97.597,9338,8570,768,0,10474,16,48,50,100
io8_l1p4n1_l3n1n8,66.817,7167,6399,768,0,7256,0,8,40,100
io8_l1p4n1_l3n1n8_d1d2,112.158,10862,10094,768,0,11818,16,48,64,100
io8_l1p4n1_l3n1p1,60.448,5679,4911,768,0,6066,0,8,26,100
io8_l1p4n1_l3n1p1_d1d2,112.368,9147,8379,768,0,9813,16,48,50,100
io8_l1p4n1_l3n1p2,60.358,5670,4902,768,0,6196,0,8,26,100
io8_l1p4n1_l3n1p2_d1d2,109.765,9382,8614,768,0,9878,16,48,50,100
io8_l1p4n1_l3n1p4,61.267,5793,5025,768,0,6194,0,8,26,100
io8_l1p4n1_l3n1p4_d1d2,112.257,9568,8800,768,0,9875,16,48,50,100
io8_l1p4n1_l3n1p8,65.760,6928,6413,512,3,6762,8,8,40,100
io8_l1p4n1_l3n1p8_d1d2,115.831,10788,10273,512,3,11286,24,48,64,100
io8_l1p4n1_l3p1n1,104.962,10516,9988,528,0,12219,16,0,64,100
io8_l1p4n1_l3p1n1_d1d2,125.806,15440,14928,512,0,15207,72,0,64,100
io8_l1p4n1_l3p2n1,116.858,12634,12122,512,0,13899,16,0,80,100
io8_l1p4n1_l3p2n1_d1d2,193.737,23152,22640,512,0,24728,72,0,126,100
io8_l1p4n1_l3p4n1,150.793,20117,19605,512,0,22269,16,0,112,100
io8_l1p4n1_l3p4n1_d1d2,194.877,27657,27145,512,0,27729,72,0,126,100
io8_l1p4n1_l3p8n1,149.520,23683,23171,512,0,24586,16,0,112,100
io8_l1p4n1_l3p8n1_d1d2,200.241,33898,33386,512,0,39469,72,0,126,100
io8_l1p8n1_l3n1n1,135.395,23215,17708,768,4739,43660,8,0,80,100
io8_l1p8n1_l3n1n1_d1d2,777.798,85874,63724,768,21382,95463,64,0,640,100
io8_l1p8n1_l3n1n2,128.342,23793,18286,768,4739,43836,8,0,80,100
io8_l1p8n1_l3n1n2_d1d2,768.395,85752,63602,768,21382,95529,64,0,640,100
io8_l1p8n1_l3n1n4,137.904,23701,18194,768,4739,43896,8,0,80,100
io8_l1p8n1_l3n1n4_d1d2,776.219,85852,63702,768,21382,95547,64,0,640,100
io8_l1p8n1_l3n1n8,211.315,24456,18949,768,4739,44362,8,0,80,100
io8_l1p8n1_l3n1n8_d1d2,854.014,86389,64239,768,21382,95796,64,0,640,100
io8_l1p8n1_l3n1p1,146.533,23814,18307,768,4739,43729,8,0,80,100
io8_l1p8n1_l3n1p1_d1d2,795.250,85700,63550,768,21382,95402,64,0,640,100
io8_l1p8n1_l3n1p2,152.469,23470,17963,768,4739,43788,8,0,80,100
io8_l1p8n1_l3n1p2_d1d2,817.106,86336,64186,768,21382,95426,64,0,640,100
io8_l1p8n1_l3n1p4,170.654,23301,17794,768,4739,43892,8,0,80,100
io8_l1p8n1_l3n1p4_d1d2,829.173,86322,64172,768,21382,95514,64,0,640,100
io8_l1p8n1_l3n1p8,289.773,24026,18771,512,4743,44137,16,0,80,100
io8_l1p8n1_l3n1p8_d1d2,1007.396,87759,65862,512,21385,91448,72,0,640,100
io8_l1p8n1_l3p1n1,317.061,26086,20835,512,4739,46501,16,0,80,100
io8_l1p8n1_l3p1n1_d1d2,1059.181,90887,68993,512,21382,94775,72,0,640,100
io8_l1p8n1_l3p2n1,321.987,26661,21410,512,4739,43669,16,0,80,100
io8_l1p8n1_l3p2n1_d1d2,1110.490,93843,71949,512,21382,98182,72,0,640,100
io8_l1p8n1_l3p4n1,371.430,32857,27606,512,4739,47460,16,0,112,100
io8_l1p8n1_l3p4n1_d1d2,1116.272,100050,78156,512,21382,101278,72,0,640,100
io8_l1p8n1_l3p8n1,358.404,36428,31177,512,4739,47376,16,0,112,100
io8_l1p8n1_l3p8n1_d1d2,1147.258,104920,83026,512,21382,104382,72,0,640,100
