prj,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks,freq(MHz)
io8_l2n1n2_l5n1n2_l7n1n2,22.877,1740,1740,0,0,1062,0,56,5,100
io8_l2n1n2_l5n1n2_l7n1n2_d1d2,111.927,8260,8260,0,0,1144,0,448,8,100
io8_l2n1n2_l5n1n2_l7n1n4,23.349,1984,1984,0,0,1079,0,56,5,100
io8_l2n1n2_l5n1n2_l7n1n4_d1d2,113.850,8329,8329,0,0,1238,0,448,8,100
io8_l2n1n2_l5n1n2_l7n1n8,45.417,3944,3944,0,0,2984,0,56,40,100
io8_l2n1n2_l5n1n2_l7n1n8_d1d2,137.858,10443,10443,0,0,3311,0,448,40,100
io8_l2n1n2_l5n1n2_l7n1p1,25.225,1963,1952,0,11,1181,0,56,7,100
io8_l2n1n2_l5n1n2_l7n1p1_d1d2,115.806,8508,8496,0,12,1317,0,448,10,100
io8_l2n1n2_l5n1n2_l7n1p2,30.952,2615,2605,0,10,1698,0,56,14,100
io8_l2n1n2_l5n1n2_l7n1p2_d1d2,119.773,8816,8805,0,11,1779,0,448,14,100
io8_l2n1n2_l5n1n2_l7n1p4,39.910,3572,3562,0,10,2752,0,56,28,100
io8_l2n1n2_l5n1n2_l7n1p4_d1d2,131.773,10006,9993,0,13,3024,0,448,28,100
io8_l2n1n2_l5n1n2_l7n1p8,56.429,5596,5587,0,9,4591,0,56,56,100
io8_l2n1n2_l5n1n2_l7n1p8_d1d2,151.901,12096,12087,0,9,4915,0,448,56,100
io8_l2n1n2_l5n1n2_l7p1n1,98.397,12863,12863,0,0,12655,32,24,112,100
io8_l2n1n2_l5n1n2_l7p1n1_d1d2,227.992,21427,21427,0,0,12793,248,192,112,100
io8_l2n1n2_l5n1n2_l7p2n1,99.393,15994,15994,0,0,16764,32,24,112,100
io8_l2n1n2_l5n1n2_l7p2n1_d1d2,303.697,38068,38068,0,0,28122,256,192,224,100
io8_l2n1n2_l5n1n2_l7p4n1,101.981,17434,17434,0,0,15807,32,24,112,100
io8_l2n1n2_l5n1n2_l7p4n1_d1d2,423.253,57399,57399,0,0,48724,248,192,448,100
io8_l2n1n2_l5n1n2_l7p8n1,101.539,17406,17406,0,0,16299,32,24,112,100
io8_l2n1n2_l5n1n2_l7p8n1_d1d2,681.713,98126,98126,0,0,96958,256,192,896,100
io8_l2n1n4_l5n1n4_l7n1n1,31.202,2123,2123,0,0,1482,0,56,14,100
io8_l2n1n4_l5n1n4_l7n1n1_d1d2,113.052,8446,8446,0,0,1561,0,448,14,100
io8_l2n1n4_l5n1n4_l7n1n2,31.176,2164,2164,0,0,1587,0,56,14,100
io8_l2n1n4_l5n1n4_l7n1n2_d1d2,112.496,8435,8435,0,0,1609,0,448,14,100
io8_l2n1n4_l5n1n4_l7n1n4,33.238,2383,2383,0,0,1604,0,56,14,100
io8_l2n1n4_l5n1n4_l7n1n4_d1d2,113.054,8557,8557,0,0,1692,0,448,14,100
io8_l2n1n4_l5n1n4_l7n1n8,47.192,4139,4139,0,0,3316,0,56,40,100
io8_l2n1n4_l5n1n4_l7n1n8_d1d2,131.958,10545,10545,0,0,3649,0,448,40,100
io8_l2n1n4_l5n1n4_l7n1p1,33.720,2388,2377,0,11,1710,0,56,16,100
io8_l2n1n4_l5n1n4_l7n1p1_d1d2,116.134,8685,8673,0,12,1774,0,448,16,100
io8_l2n1n4_l5n1n4_l7n1p2,36.278,2867,2857,0,10,2163,0,56,20,100
io8_l2n1n4_l5n1n4_l7n1p2_d1d2,119.663,9078,9067,0,11,2244,0,448,20,100
io8_l2n1n4_l5n1n4_l7n1p4,41.653,3791,3781,0,10,3087,0,56,28,100
io8_l2n1n4_l5n1n4_l7n1p4_d1d2,125.560,10000,9987,0,13,3164,0,448,28,100
io8_l2n1n4_l5n1n4_l7n1p8,60.283,5780,5771,0,9,4924,0,56,56,100
io8_l2n1n4_l5n1n4_l7n1p8_d1d2,144.028,12151,12142,0,9,5248,0,448,56,100
io8_l2n1n4_l5n1n4_l7p1n1,101.740,13276,13276,0,0,12998,32,24,112,100
io8_l2n1n4_l5n1n4_l7p1n1_d1d2,218.853,22103,22103,0,0,13123,240,192,112,100
io8_l2n1n4_l5n1n4_l7p2n1,102.856,16491,16491,0,0,17113,32,24,112,100
io8_l2n1n4_l5n1n4_l7p2n1_d1d2,296.922,38148,38148,0,0,29821,256,192,224,100
io8_l2n1n4_l5n1n4_l7p4n1,106.642,17302,17302,0,0,16346,32,24,112,100
io8_l2n1n4_l5n1n4_l7p4n1_d1d2,417.265,57676,57676,0,0,49996,244,192,448,100
io8_l2n1n4_l5n1n4_l7p8n1,105.518,17556,17556,0,0,16683,32,24,112,100
io8_l2n1n4_l5n1n4_l7p8n1_d1d2,677.100,98682,98682,0,0,97914,256,192,896,100
io8_l2n1n8_l5n1n8_l7n1n1,31.431,2312,2312,0,0,1193,0,56,17,100
io8_l2n1n8_l5n1n8_l7n1n1_d1d2,115.367,9038,9038,0,0,2473,0,448,23,100
io8_l2n1n8_l5n1n8_l7n1n2,32.488,2481,2481,0,0,1364,0,56,17,100
io8_l2n1n8_l5n1n8_l7n1n2_d1d2,114.413,8964,8964,0,0,2522,0,448,23,100
io8_l2n1n8_l5n1n8_l7n1n4,32.504,2677,2677,0,0,1309,0,56,17,100
io8_l2n1n8_l5n1n8_l7n1n4_d1d2,117.614,8977,8977,0,0,2597,0,448,23,100
io8_l2n1n8_l5n1n8_l7n1n8,46.158,4350,4350,0,0,2966,0,56,40,100
io8_l2n1n8_l5n1n8_l7n1n8_d1d2,126.146,11014,11014,0,0,4376,0,448,40,100
io8_l2n1n8_l5n1n8_l7n1p1,35.100,2591,2580,0,11,1419,0,56,19,100
io8_l2n1n8_l5n1n8_l7n1p1_d1d2,118.711,9314,9302,0,12,2693,0,448,25,100
io8_l2n1n8_l5n1n8_l7n1p2,38.184,3182,3172,0,10,1873,0,56,23,100
io8_l2n1n8_l5n1n8_l7n1p2_d1d2,120.478,9597,9586,0,11,3149,0,448,29,100
io8_l2n1n8_l5n1n8_l7n1p4,42.439,4040,4030,0,10,2797,0,56,31,100
io8_l2n1n8_l5n1n8_l7n1p4_d1d2,127.903,10638,10625,0,13,4086,0,448,37,100
io8_l2n1n8_l5n1n8_l7n1p8,56.389,5962,5953,0,9,4573,0,56,56,100
io8_l2n1n8_l5n1n8_l7n1p8_d1d2,140.884,12636,12627,0,9,5974,0,448,56,100
io8_l2n1n8_l5n1n8_l7p1n1,101.958,13297,13297,0,0,12568,32,24,112,100
io8_l2n1n8_l5n1n8_l7p1n1_d1d2,214.904,22435,22435,0,0,13694,248,192,112,100
io8_l2n1n8_l5n1n8_l7p2n1,101.690,16420,16420,0,0,16729,32,24,112,100
io8_l2n1n8_l5n1n8_l7p2n1_d1d2,294.940,38520,38520,0,0,30768,252,192,224,100
io8_l2n1n8_l5n1n8_l7p4n1,102.384,17407,17407,0,0,15658,32,24,112,100
io8_l2n1n8_l5n1n8_l7p4n1_d1d2,414.169,57893,57893,0,0,50062,254,192,448,100
io8_l2n1n8_l5n1n8_l7p8n1,104.506,17601,17601,0,0,16212,32,24,112,100
io8_l2n1n8_l5n1n8_l7p8n1_d1d2,673.156,98567,98567,0,0,98522,256,192,896,100
io8_l2n1p1_l5n1p1_l7n1n1,31.581,1972,1972,0,0,990,0,56,5,100
io8_l2n1p1_l5n1p1_l7n1n1_d1d2,160.140,8393,8393,0,0,1021,0,448,5,100
io8_l2n1p1_l5n1p1_l7n1n2,32.449,2044,2044,0,0,1097,0,56,5,100
io8_l2n1p1_l5n1p1_l7n1n2_d1d2,160.024,8285,8285,0,0,1072,0,448,5,100
io8_l2n1p1_l5n1p1_l7n1n4,32.320,2215,2215,0,0,1114,0,56,5,100
io8_l2n1p1_l5n1p1_l7n1n4_d1d2,162.190,8489,8489,0,0,1159,0,448,5,100
io8_l2n1p1_l5n1p1_l7n1n8,54.457,4213,4213,0,0,3024,0,56,40,100
io8_l2n1p1_l5n1p1_l7n1n8_d1d2,187.528,10664,10664,0,0,3311,0,448,40,100
io8_l2n1p1_l5n1p1_l7n1p1,33.758,2196,2185,0,11,1220,0,56,7,100
io8_l2n1p1_l5n1p1_l7n1p1_d1d2,163.183,8681,8669,0,12,1262,0,448,7,100
io8_l2n1p1_l5n1p1_l7n1p2,38.362,2796,2786,0,10,1734,0,56,14,100
io8_l2n1p1_l5n1p1_l7n1p2_d1d2,167.555,9006,8995,0,11,1787,0,448,14,100
io8_l2n1p1_l5n1p1_l7n1p4,48.058,3820,3810,0,10,2835,0,56,28,100
io8_l2n1p1_l5n1p1_l7n1p4_d1d2,178.903,10172,10159,0,13,3217,0,448,28,100
io8_l2n1p1_l5n1p1_l7n1p8,66.572,5824,5815,0,9,4634,0,56,56,100
io8_l2n1p1_l5n1p1_l7n1p8_d1d2,197.901,12368,12359,0,9,5325,0,448,56,100
io8_l2n1p1_l5n1p1_l7p1n1,106.004,13588,13588,0,0,12679,32,24,112,100
io8_l2n1p1_l5n1p1_l7p1n1_d1d2,276.695,22161,22161,0,0,12676,256,192,112,100
io8_l2n1p1_l5n1p1_l7p2n1,113.124,16066,16066,0,0,16798,32,24,112,100
io8_l2n1p1_l5n1p1_l7p2n1_d1d2,348.029,39579,39579,0,0,27717,256,192,224,100
io8_l2n1p1_l5n1p1_l7p4n1,107.992,17348,17348,0,0,15763,27,24,112,100
io8_l2n1p1_l5n1p1_l7p4n1_d1d2,470.327,55482,55482,0,0,48700,256,192,448,100
io8_l2n1p1_l5n1p1_l7p8n1,109.712,17840,17840,0,0,16419,26,24,112,100
io8_l2n1p1_l5n1p1_l7p8n1_d1d2,730.800,98443,98443,0,0,96736,254,192,896,100
io8_l2n1p2_l5n1p2_l7n1n1,30.334,2121,2121,0,0,1314,0,56,5,100
io8_l2n1p2_l5n1p2_l7n1n1_d1d2,130.975,8789,8789,0,0,1205,0,448,5,100
io8_l2n1p2_l5n1p2_l7n1n2,32.006,2232,2232,0,0,1422,0,56,5,100
io8_l2n1p2_l5n1p2_l7n1n2_d1d2,131.409,8688,8688,0,0,1229,0,448,5,100
io8_l2n1p2_l5n1p2_l7n1n4,31.149,2413,2413,0,0,1441,0,56,5,100
io8_l2n1p2_l5n1p2_l7n1n4_d1d2,134.165,9881,9881,0,0,1308,0,448,5,100
io8_l2n1p2_l5n1p2_l7n1n8,55.725,4355,4355,0,0,3344,0,56,40,100
io8_l2n1p2_l5n1p2_l7n1n8_d1d2,158.945,11105,11105,0,0,3492,0,448,40,100
io8_l2n1p2_l5n1p2_l7n1p1,34.284,2384,2373,0,11,1546,0,56,7,100
io8_l2n1p2_l5n1p2_l7n1p1_d1d2,134.991,9036,9024,0,12,1422,0,448,7,100
io8_l2n1p2_l5n1p2_l7n1p2,38.148,3007,2997,0,10,2052,0,56,14,100
io8_l2n1p2_l5n1p2_l7n1p2_d1d2,139.683,9378,9367,0,11,1927,0,448,14,100
io8_l2n1p2_l5n1p2_l7n1p4,48.145,3980,3970,0,10,3113,0,56,28,100
io8_l2n1p2_l5n1p2_l7n1p4_d1d2,151.862,11660,11647,0,13,3010,0,448,28,100
io8_l2n1p2_l5n1p2_l7n1p8,64.457,5983,5974,0,9,4956,0,56,56,100
io8_l2n1p2_l5n1p2_l7n1p8_d1d2,170.635,13774,13765,0,9,5058,0,448,56,100
io8_l2n1p2_l5n1p2_l7p1n1,108.088,13469,13469,0,0,13022,32,24,112,100
io8_l2n1p2_l5n1p2_l7p1n1_d1d2,245.622,22066,22066,0,0,13283,248,192,112,100
io8_l2n1p2_l5n1p2_l7p2n1,109.587,16733,16733,0,0,17118,32,24,112,100
io8_l2n1p2_l5n1p2_l7p2n1_d1d2,320.979,38918,38918,0,0,27132,248,192,224,100
io8_l2n1p2_l5n1p2_l7p4n1,110.333,17409,17409,0,0,16060,32,24,112,100
io8_l2n1p2_l5n1p2_l7p4n1_d1d2,443.594,56933,56933,0,0,51677,250,192,448,100
io8_l2n1p2_l5n1p2_l7p8n1,109.431,17556,17556,0,0,16725,29,24,112,100
io8_l2n1p2_l5n1p2_l7p8n1_d1d2,704.210,99835,99835,0,0,96803,254,192,896,100
io8_l2n1p4_l5n1p4_l7n1n1,29.571,2315,2315,0,0,1448,0,56,5,100
io8_l2n1p4_l5n1p4_l7n1n1_d1d2,114.416,9247,9247,0,0,1504,0,448,5,100
io8_l2n1p4_l5n1p4_l7n1n2,28.916,2350,2350,0,0,1548,0,56,5,100
io8_l2n1p4_l5n1p4_l7n1n2_d1d2,114.228,8920,8920,0,0,1523,0,448,5,100
io8_l2n1p4_l5n1p4_l7n1n4,29.024,2540,2540,0,0,1567,0,56,5,100
io8_l2n1p4_l5n1p4_l7n1n4_d1d2,115.577,9198,9198,0,0,1623,0,448,5,100
io8_l2n1p4_l5n1p4_l7n1n8,51.971,4588,4588,0,0,3476,0,56,40,100
io8_l2n1p4_l5n1p4_l7n1n8_d1d2,140.441,11609,11609,0,0,3785,0,448,40,100
io8_l2n1p4_l5n1p4_l7n1p1,31.894,2587,2576,0,11,1674,0,56,7,100
io8_l2n1p4_l5n1p4_l7n1p1_d1d2,117.729,9551,9539,0,12,1728,0,448,7,100
io8_l2n1p4_l5n1p4_l7n1p2,36.009,3265,3255,0,10,2189,0,56,14,100
io8_l2n1p4_l5n1p4_l7n1p2_d1d2,122.960,9873,9862,0,11,2237,0,448,14,100
io8_l2n1p4_l5n1p4_l7n1p4,46.520,4356,4346,0,10,3249,0,56,28,100
io8_l2n1p4_l5n1p4_l7n1p4_d1d2,134.450,11096,11083,0,13,3441,0,448,28,100
io8_l2n1p4_l5n1p4_l7n1p8,62.683,6394,6385,0,9,5090,0,56,56,100
io8_l2n1p4_l5n1p4_l7n1p8_d1d2,153.244,13226,13217,0,9,5396,0,448,56,100
io8_l2n1p4_l5n1p4_l7p1n1,105.972,13272,13272,0,0,13056,32,24,112,100
io8_l2n1p4_l5n1p4_l7p1n1_d1d2,234.883,23383,23383,0,0,15183,248,192,112,100
io8_l2n1p4_l5n1p4_l7p2n1,106.258,16765,16765,0,0,17217,32,24,112,100
io8_l2n1p4_l5n1p4_l7p2n1_d1d2,302.733,39166,39166,0,0,28928,248,192,224,100
io8_l2n1p4_l5n1p4_l7p4n1,106.869,17773,17773,0,0,16298,27,24,112,100
io8_l2n1p4_l5n1p4_l7p4n1_d1d2,427.615,58402,58402,0,0,49296,254,192,448,100
io8_l2n1p4_l5n1p4_l7p8n1,104.703,18031,18031,0,0,16748,24,24,112,100
io8_l2n1p4_l5n1p4_l7p8n1_d1d2,682.954,99261,99261,0,0,97185,256,192,896,100
io8_l2n1p8_l5n1p8_l7n1n1,26.609,2229,2229,0,0,1018,0,56,5,100
io8_l2n1p8_l5n1p8_l7n1n1_d1d2,107.637,8886,8886,0,0,2120,0,448,5,100
io8_l2n1p8_l5n1p8_l7n1n2,27.059,2386,2386,0,0,1196,0,56,5,100
io8_l2n1p8_l5n1p8_l7n1n2_d1d2,109.695,8830,8830,0,0,2163,0,448,5,100
io8_l2n1p8_l5n1p8_l7n1n4,28.000,2591,2591,0,0,1145,0,56,5,100
io8_l2n1p8_l5n1p8_l7n1n4_d1d2,110.223,9047,9047,0,0,2249,0,448,5,100
io8_l2n1p8_l5n1p8_l7n1n8,51.259,4569,4569,0,0,3053,0,56,40,100
io8_l2n1p8_l5n1p8_l7n1n8_d1d2,132.938,11130,11130,0,0,4388,0,448,40,100
io8_l2n1p8_l5n1p8_l7n1p1,29.582,2563,2552,0,11,1247,0,56,7,100
io8_l2n1p8_l5n1p8_l7n1p1_d1d2,111.046,9120,9108,0,12,2335,0,448,7,100
io8_l2n1p8_l5n1p8_l7n1p2,34.575,3206,3196,0,10,1761,0,56,14,100
io8_l2n1p8_l5n1p8_l7n1p2_d1d2,116.404,9509,9498,0,11,2929,0,448,14,100
io8_l2n1p8_l5n1p8_l7n1p4,43.495,4278,4268,0,10,2822,0,56,28,100
io8_l2n1p8_l5n1p8_l7n1p4_d1d2,125.787,10647,10634,0,13,3915,0,448,28,100
io8_l2n1p8_l5n1p8_l7n1p8,60.807,6136,6127,0,9,4662,0,56,56,100
io8_l2n1p8_l5n1p8_l7n1p8_d1d2,145.017,12803,12794,0,9,6004,0,448,56,100
io8_l2n1p8_l5n1p8_l7p1n1,102.323,13255,13255,0,0,12648,32,24,112,100
io8_l2n1p8_l5n1p8_l7p1n1_d1d2,219.599,22189,22189,0,0,13674,256,184,112,100
io8_l2n1p8_l5n1p8_l7p2n1,105.285,16695,16695,0,0,16791,32,24,112,100
io8_l2n1p8_l5n1p8_l7p2n1_d1d2,294.679,38499,38499,0,0,30780,252,192,224,100
io8_l2n1p8_l5n1p8_l7p4n1,104.507,17545,17545,0,0,15693,32,24,112,100
io8_l2n1p8_l5n1p8_l7p4n1_d1d2,428.448,56018,56018,0,0,50719,256,192,448,100
io8_l2n1p8_l5n1p8_l7p8n1,103.420,17967,17967,0,0,16260,24,24,112,100
io8_l2n1p8_l5n1p8_l7p8n1_d1d2,675.625,103007,103007,0,0,98702,256,192,896,100
io8_l2p1n1_l5p1n1_l7n1n1,35.762,2885,2885,0,0,1692,0,56,17,100
io8_l2p1n1_l5p1n1_l7n1n1_d1d2,116.294,9995,9995,0,0,2993,0,448,23,100
io8_l2p1n1_l5p1n1_l7n1n2,35.024,2989,2989,0,0,1869,0,56,17,100
io8_l2p1n1_l5p1n1_l7n1n2_d1d2,115.378,9984,9984,0,0,2998,0,448,23,100
io8_l2p1n1_l5p1n1_l7n1n4,35.650,3273,3273,0,0,1817,0,56,17,100
io8_l2p1n1_l5p1n1_l7n1n4_d1d2,117.159,9826,9826,0,0,3092,0,448,23,100
io8_l2p1n1_l5p1n1_l7n1n8,48.758,5011,5011,0,0,3474,0,56,40,100
io8_l2p1n1_l5p1n1_l7n1n8_d1d2,126.969,11948,11948,0,0,4871,0,448,40,100
io8_l2p1n1_l5p1n1_l7n1p1,38.064,3250,3239,0,11,1919,0,56,19,100
io8_l2p1n1_l5p1n1_l7n1p1_d1d2,119.012,10137,10125,0,12,3199,0,448,25,100
io8_l2p1n1_l5p1n1_l7n1p2,40.983,3784,3774,0,10,2375,0,56,23,100
io8_l2p1n1_l5p1n1_l7n1p2_d1d2,122.262,10471,10460,0,11,3648,0,448,29,100
io8_l2p1n1_l5p1n1_l7n1p4,45.480,4708,4698,0,10,3371,0,56,31,100
io8_l2p1n1_l5p1n1_l7n1p4_d1d2,130.318,11585,11572,0,13,4582,0,448,37,100
io8_l2p1n1_l5p1n1_l7n1p8,61.710,6600,6591,0,9,5075,0,56,56,100
io8_l2p1n1_l5p1n1_l7n1p8_d1d2,140.660,13535,13526,0,9,6468,0,448,56,100
io8_l2p1n1_l5p1n1_l7p1n1,102.572,13866,13866,0,0,13069,32,24,112,100
io8_l2p1n1_l5p1n1_l7p1n1_d1d2,220.006,23211,23211,0,0,14640,256,184,112,100
io8_l2p1n1_l5p1n1_l7p2n1,105.305,17580,17580,0,0,17161,32,24,112,100
io8_l2p1n1_l5p1n1_l7p2n1_d1d2,288.815,38980,38980,0,0,30022,248,192,224,100
io8_l2p1n1_l5p1n1_l7p4n1,106.158,18222,18222,0,0,16427,26,24,112,100
io8_l2p1n1_l5p1n1_l7p4n1_d1d2,411.981,56767,56767,0,0,50238,256,192,448,100
io8_l2p1n1_l5p1n1_l7p8n1,105.139,18267,18267,0,0,16720,30,24,112,100
io8_l2p1n1_l5p1n1_l7p8n1_d1d2,674.128,101638,101638,0,0,99255,256,184,896,100
io8_l2p2n1_l5p2n1_l7n1n1,77.628,11586,11586,0,0,8260,24,32,62,100
io8_l2p2n1_l5p2n1_l7n1n1_d1d2,179.967,30450,30450,0,0,49311,128,320,8,100
io8_l2p2n1_l5p2n1_l7n1n2,89.998,12369,12369,0,0,9133,24,29,86,100
io8_l2p2n1_l5p2n1_l7n1n2_d1d2,179.037,30466,30466,0,0,49382,126,320,8,100
io8_l2p2n1_l5p2n1_l7n1n4,94.767,12435,12435,0,0,9372,24,32,89,100
io8_l2p2n1_l5p2n1_l7n1n4_d1d2,178.585,30881,30881,0,0,49414,128,304,8,100
io8_l2p2n1_l5p2n1_l7n1n8,95.194,13108,13108,0,0,10336,24,32,94,100
io8_l2p2n1_l5p2n1_l7n1n8_d1d2,201.537,32614,32614,0,0,51590,128,320,40,100
io8_l2p2n1_l5p2n1_l7n1p1,93.408,12456,12445,0,11,8926,24,32,79,100
io8_l2p2n1_l5p2n1_l7n1p1_d1d2,182.846,30523,30511,0,12,49544,128,320,10,100
io8_l2p2n1_l5p2n1_l7n1p2,91.532,12796,12786,0,10,9318,24,32,80,100
io8_l2p2n1_l5p2n1_l7n1p2_d1d2,185.011,31402,31391,0,11,50000,128,320,14,100
io8_l2p2n1_l5p2n1_l7n1p4,93.647,13331,13321,0,10,10461,24,32,88,100
io8_l2p2n1_l5p2n1_l7n1p4_d1d2,192.457,32228,32215,0,13,51056,128,304,28,100
io8_l2p2n1_l5p2n1_l7n1p8,106.792,15380,15371,0,9,12461,24,32,122,100
io8_l2p2n1_l5p2n1_l7n1p8_d1d2,212.127,33931,33922,0,9,53356,128,320,56,100
io8_l2p2n1_l5p2n1_l7p1n1,129.469,22126,22126,0,0,18274,56,0,145,100
io8_l2p2n1_l5p2n1_l7p1n1_d1d2,281.458,43766,43766,0,0,60834,368,64,112,100
io8_l2p2n1_l5p2n1_l7p2n1,127.235,25590,25590,0,0,22093,50,0,133,100
io8_l2p2n1_l5p2n1_l7p2n1_d1d2,359.291,60986,60986,0,0,76909,384,64,224,100
io8_l2p2n1_l5p2n1_l7p4n1,123.806,25785,25785,0,0,20649,56,0,124,100
io8_l2p2n1_l5p2n1_l7p4n1_d1d2,476.237,78058,78058,0,0,96966,378,64,448,100
io8_l2p2n1_l5p2n1_l7p8n1,137.711,26885,26885,0,0,22172,56,0,151,100
io8_l2p2n1_l5p2n1_l7p8n1_d1d2,731.577,121244,121244,0,0,144854,384,64,896,100
io8_l2p4n1_l5p4n1_l7n1n1,83.643,8654,8654,0,0,7449,16,40,50,100
io8_l2p4n1_l5p4n1_l7n1n1_d1d2,297.901,54247,54247,0,0,56199,160,288,194,100
io8_l2p4n1_l5p4n1_l7n1n2,82.098,8372,8372,0,0,7216,16,40,50,100
io8_l2p4n1_l5p4n1_l7n1n2_d1d2,304.247,54329,54329,0,0,56345,158,288,194,100
io8_l2p4n1_l5p4n1_l7n1n4,83.609,8884,8884,0,0,7140,16,40,50,100
io8_l2p4n1_l5p4n1_l7n1n4_d1d2,298.505,55563,55563,0,0,56369,160,272,194,100
io8_l2p4n1_l5p4n1_l7n1n8,91.305,10059,10059,0,0,8599,16,40,64,100
io8_l2p4n1_l5p4n1_l7n1n8_d1d2,305.728,56552,56552,0,0,58055,160,288,208,100
io8_l2p4n1_l5p4n1_l7n1p1,85.903,8612,8601,0,11,7239,16,40,52,100
io8_l2p4n1_l5p4n1_l7n1p1_d1d2,299.795,55324,55312,0,12,56531,152,288,196,100
io8_l2p4n1_l5p4n1_l7n1p2,87.713,8840,8830,0,10,7638,16,40,56,100
io8_l2p4n1_l5p4n1_l7n1p2_d1d2,299.525,55076,55065,0,11,56850,158,288,200,100
io8_l2p4n1_l5p4n1_l7n1p4,89.227,10109,10099,0,10,8579,16,40,64,100
io8_l2p4n1_l5p4n1_l7n1p4_d1d2,311.675,57350,57337,0,13,57857,160,286,208,100
io8_l2p4n1_l5p4n1_l7n1p8,96.428,12055,12046,0,9,10207,16,40,80,100
io8_l2p4n1_l5p4n1_l7n1p8_d1d2,316.214,58417,58408,0,9,59684,160,288,224,100
io8_l2p4n1_l5p4n1_l7p1n1,124.407,19951,19951,0,0,18706,48,8,112,100
io8_l2p4n1_l5p4n1_l7p1n1_d1d2,377.505,67811,67811,0,0,65444,416,32,256,100
io8_l2p4n1_l5p4n1_l7p2n1,131.567,23108,23108,0,0,22366,48,8,112,100
io8_l2p4n1_l5p4n1_l7p2n1_d1d2,414.847,83519,83519,0,0,79560,400,32,320,100
io8_l2p4n1_l5p4n1_l7p4n1,132.406,24310,24310,0,0,22260,46,8,112,100
io8_l2p4n1_l5p4n1_l7p4n1_d1d2,478.416,97264,97264,0,0,98282,414,32,448,100
io8_l2p4n1_l5p4n1_l7p8n1,134.963,25520,25520,0,0,22722,48,8,112,100
io8_l2p4n1_l5p4n1_l7p8n1_d1d2,725.654,141502,141502,0,0,146282,416,32,896,100
io8_l2p8n1_l5p8n1_l7n1n1,518.355,51725,42237,0,9488,64063,24,32,86,100
io8_l2p8n1_l5p8n1_l7n1n1_d1d2,653.368,71556,62322,0,9234,95859,192,256,98,100
io8_l2p8n1_l5p8n1_l7n1n2,460.783,51480,41992,0,9488,64070,24,32,86,100
io8_l2p8n1_l5p8n1_l7n1n2_d1d2,644.716,70813,61579,0,9234,95764,192,256,98,100
io8_l2p8n1_l5p8n1_l7n1n4,537.381,51832,42344,0,9488,63998,24,32,86,100
io8_l2p8n1_l5p8n1_l7n1n4_d1d2,669.220,71984,62750,0,9234,96346,192,240,98,100
io8_l2p8n1_l5p8n1_l7n1n8,803.620,51633,42145,0,9488,63902,24,32,86,100
io8_l2p8n1_l5p8n1_l7n1n8_d1d2,656.215,72161,62927,0,9234,96204,192,256,98,100
io8_l2p8n1_l5p8n1_l7n1p1,779.473,51619,42120,0,9499,63973,24,32,86,100
io8_l2p8n1_l5p8n1_l7n1p1_d1d2,961.943,71191,61945,0,9246,95903,184,256,98,100
io8_l2p8n1_l5p8n1_l7n1p2,824.838,52139,42641,0,9498,63958,24,32,86,100
io8_l2p8n1_l5p8n1_l7n1p2_d1d2,1009.508,71058,61813,0,9245,95939,192,256,98,100
io8_l2p8n1_l5p8n1_l7n1p4,846.189,52398,42900,0,9498,63979,24,32,86,100
io8_l2p8n1_l5p8n1_l7n1p8,842.088,52256,42759,0,9497,63918,24,32,86,100
io8_l2p8n1_l5p8n1_l7n1p8_d1d2,1043.354,71517,62274,0,9243,96150,192,248,98,100
io8_l2p8n1_l5p8n1_l7p1n1,891.926,59130,49642,0,9488,68086,56,0,118,100
io8_l2p8n1_l5p8n1_l7p1n1_d1d2,1086.988,79986,70752,0,9234,99913,440,0,130,100
io8_l2p8n1_l5p8n1_l7p2n1,872.160,61718,52230,0,9488,70259,56,0,118,100
io8_l2p8n1_l5p8n1_l7p2n1_d1d2,1166.913,97064,87830,0,9234,114087,448,0,224,100
io8_l2p8n1_l5p8n1_l7p4n1,903.503,62617,53129,0,9488,70245,56,0,118,100
io8_l2p8n1_l5p8n1_l7p4n1_d1d2,1286.122,114978,105744,0,9234,135318,448,0,448,100
io8_l2p8n1_l5p8n1_l7p8n1,903.075,62853,53365,0,9488,70495,56,0,118,100
io8_l2p8n1_l5p8n1_l7p8n1_d1d2,1562.718,155884,146650,0,9234,183156,448,0,896,100
