prj,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks,freq(MHz)
io8_l1n1n2_l3n1p4_l5n1,23.335,2917,1893,1024,0,2120,0,16,5,100
io8_l1n1n2_l3n1p4_l5n1_d1d2,40.316,4270,3246,1024,0,3247,0,128,5,100
io8_l1n1n2_l3n1p8_l5n1,24.053,2878,1854,1024,0,2321,0,16,5,100
io8_l1n1n2_l3n1p8_l5n1_d1d2,39.672,4242,3218,1024,0,3361,0,128,5,100
io8_l1n1n2_l3p1n1_l5n1,138.957,9045,8021,1024,0,10206,8,8,98,100
io8_l1n1n2_l3p1n1_l5n1_d1d2,159.891,10204,9180,1024,0,9574,64,64,98,100
io8_l1n1n2_l3p2n1_l5n1,153.234,10516,9492,1024,0,10608,8,8,98,100
io8_l1n1n2_l3p2n1_l5n1_d1d2,48.064,7535,6511,1024,0,9939,0,128,5,100
io8_l1n1n2_l3p4n1_l5n1,86.524,8177,7153,1024,0,8367,8,8,50,100
io8_l1n1n2_l3p4n1_l5n1_d1d2,161.563,12510,11486,1024,0,10869,16,112,98,100
io8_l1n1n2_l3p8n1_l5n1,189.037,29544,23781,1024,4739,46832,8,8,128,100
io8_l1n1n2_l3p8n1_l5n1_d1d2,1227.900,109707,87557,768,21382,113095,72,64,1024,100
io8_l1n1n4_l3n1n1_l5n1,31.680,2914,1890,1024,0,2414,0,16,14,100
io8_l1n1n4_l3n1n1_l5n1_d1d2,46.083,4130,3106,1024,0,3267,0,128,14,100
io8_l1n1n4_l3n1n2_l5n1,32.492,2954,1930,1024,0,2273,0,16,14,100
io8_l1n1n4_l3n1n2_l5n1_d1d2,44.996,4193,3169,1024,0,3346,0,128,14,100
io8_l1n1n4_l3n1n4_l5n1,35.130,3011,1987,1024,0,2326,0,16,14,100
io8_l1n1n4_l3n1n4_l5n1_d1d2,50.235,4189,3165,1024,0,3368,0,128,14,100
io8_l1n1n4_l3n1n8_l5n1,38.240,3272,2248,1024,0,2349,0,16,17,100
io8_l1n1n4_l3n1n8_l5n1_d1d2,54.986,4511,3487,1024,0,3485,0,128,20,100
io8_l1n1n4_l3n1p1_l5n1,36.751,2991,1967,1024,0,2474,0,16,14,100
io8_l1n1n4_l3n1p1_l5n1_d1d2,58.630,4187,3163,1024,0,3319,0,128,14,100
io8_l1n1n4_l3n1p2_l5n1,34.333,3097,2073,1024,0,2609,0,16,14,100
io8_l1n1n4_l3n1p2_l5n1_d1d2,52.303,4633,3609,1024,0,3689,0,128,14,100
io8_l1n1n4_l3n1p4_l5n1,34.384,3219,2195,1024,0,2457,0,16,14,100
io8_l1n1n4_l3n1p4_l5n1_d1d2,49.802,4520,3496,1024,0,3593,0,128,14,100
io8_l1n1n4_l3n1p8_l5n1,34.652,3240,2216,1024,0,2658,0,16,14,100
io8_l1n1n4_l3n1p8_l5n1_d1d2,48.692,4516,3492,1024,0,3702,0,128,14,100
io8_l1n1n4_l3p1n1_l5n1,145.763,8623,7599,1024,0,9744,8,8,98,100
io8_l1n1n4_l3p1n1_l5n1_d1d2,161.907,10564,9540,1024,0,9615,64,64,98,100
io8_l1n1n4_l3p2n1_l5n1,152.745,10559,9535,1024,0,10787,8,8,98,100
io8_l1n1n4_l3p2n1_l5n1_d1d2,52.905,7474,6450,1024,0,10152,0,128,14,100
io8_l1n1n4_l3p4n1_l5n1,90.075,8265,7241,1024,0,8531,8,8,50,100
io8_l1n1n4_l3p4n1_l5n1_d1d2,165.987,12606,11582,1024,0,12205,16,112,98,100
io8_l1n1n4_l3p8n1_l5n1,198.362,29127,23364,1024,4739,47056,8,8,128,100
io8_l1n1n4_l3p8n1_l5n1_d1d2,1295.279,109839,87689,768,21382,113405,72,64,1024,100
io8_l1n1n8_l3n1n1_l5n1,32.563,3092,2068,1024,0,2313,0,16,17,100
io8_l1n1n8_l3n1n1_l5n1_d1d2,49.680,4419,3395,1024,0,3382,0,128,20,100
io8_l1n1n8_l3n1n2_l5n1,32.196,3134,2110,1024,0,2293,0,16,17,100
io8_l1n1n8_l3n1n2_l5n1_d1d2,47.042,4376,3352,1024,0,3426,0,128,20,100
io8_l1n1n8_l3n1n4_l5n1,37.554,3192,2168,1024,0,2350,0,16,17,100
io8_l1n1n8_l3n1n4_l5n1_d1d2,53.496,4475,3451,1024,0,3482,0,128,20,100
io8_l1n1n8_l3n1n8_l5n1,37.304,3094,2070,1024,0,2236,0,16,17,100
io8_l1n1n8_l3n1n8_l5n1_d1d2,50.893,4474,3450,1024,0,3371,0,128,20,100
io8_l1n1n8_l3n1p1_l5n1,36.857,3133,2109,1024,0,2337,0,16,17,100
io8_l1n1n8_l3n1p1_l5n1_d1d2,60.882,4539,3515,1024,0,3405,0,128,20,100
io8_l1n1n8_l3n1p2_l5n1,36.062,3225,2201,1024,0,2472,0,16,17,100
io8_l1n1n8_l3n1p2_l5n1_d1d2,54.279,4918,3894,1024,0,3767,0,128,20,100
io8_l1n1n8_l3n1p4_l5n1,34.155,3331,2307,1024,0,2444,0,16,17,100
io8_l1n1n8_l3n1p4_l5n1_d1d2,50.269,4873,3849,1024,0,3706,0,128,20,100
io8_l1n1n8_l3n1p8_l5n1,34.615,3405,2381,1024,0,2648,0,16,17,100
io8_l1n1n8_l3n1p8_l5n1_d1d2,48.365,4817,3793,1024,0,3788,0,128,20,100
io8_l1n1n8_l3p1n1_l5n1,142.462,8964,7924,1040,0,10147,8,8,98,100
io8_l1n1n8_l3p1n1_l5n1_d1d2,154.526,10344,9320,1024,0,9798,64,64,98,100
io8_l1n1n8_l3p2n1_l5n1,146.144,10644,9620,1024,0,10695,8,8,98,100
io8_l1n1n8_l3p2n1_l5n1_d1d2,55.859,8270,7230,1040,0,10379,0,128,20,100
io8_l1n1n8_l3p4n1_l5n1,88.545,8505,7481,1024,0,8272,8,8,50,100
io8_l1n1n8_l3p4n1_l5n1_d1d2,161.458,12702,11678,1024,0,11993,14,112,98,100
io8_l1n1n8_l3p8n1_l5n1,186.829,29673,23894,1040,4739,46886,8,8,128,100
io8_l1n1n8_l3p8n1_l5n1_d1d2,1332.625,110145,87979,784,21382,113454,72,64,1024,100
io8_l1n1p1_l3n1n1_l5n1,28.087,2633,1609,1024,0,1985,0,16,5,100
io8_l1n1p1_l3n1n1_l5n1_d1d2,52.355,3881,2857,1024,0,2895,0,128,5,100
io8_l1n1p1_l3n1n2_l5n1,27.459,2708,1684,1024,0,2071,0,16,5,100
io8_l1n1p1_l3n1n2_l5n1_d1d2,48.300,3925,2901,1024,0,2975,0,128,5,100
io8_l1n1p1_l3n1n4_l5n1,41.304,3028,2004,1024,0,2477,0,16,14,100
io8_l1n1p1_l3n1n4_l5n1_d1d2,63.787,4216,3192,1024,0,3319,0,128,14,100
io8_l1n1p1_l3n1n8_l5n1,43.256,3136,2112,1024,0,2340,0,16,17,100
io8_l1n1p1_l3n1n8_l5n1_d1d2,71.717,4498,3474,1024,0,3412,0,128,20,100
io8_l1n1p1_l3n1p1_l5n1,32.555,2734,1710,1024,0,2017,0,16,5,100
io8_l1n1p1_l3n1p1_l5n1_d1d2,66.190,3952,2928,1024,0,2916,0,128,5,100
io8_l1n1p1_l3n1p2_l5n1,31.283,2867,1843,1024,0,2184,0,16,5,100
io8_l1n1p1_l3n1p2_l5n1_d1d2,60.414,4379,3355,1024,0,3310,0,128,5,100
io8_l1n1p1_l3n1p4_l5n1,31.586,2994,1970,1024,0,2285,0,16,5,100
io8_l1n1p1_l3n1p4_l5n1_d1d2,58.015,4301,3277,1024,0,3220,0,128,5,100
io8_l1n1p1_l3n1p8_l5n1,31.312,2983,1959,1024,0,2364,0,16,5,100
io8_l1n1p1_l3n1p8_l5n1_d1d2,57.023,4249,3225,1024,0,3346,0,128,5,100
io8_l1n1p1_l3p1n1_l5n1,155.170,8867,7843,1024,0,10209,8,8,98,100
io8_l1n1p1_l3p1n1_l5n1_d1d2,171.905,10163,9139,1024,0,9552,64,64,98,100
io8_l1n1p1_l3p2n1_l5n1,157.647,10558,9534,1024,0,10720,8,8,98,100
io8_l1n1p1_l3p2n1_l5n1_d1d2,58.519,7123,6099,1024,0,9989,0,128,5,100
io8_l1n1p1_l3p4n1_l5n1,97.402,8402,7356,1046,0,8287,8,8,50,100
io8_l1n1p1_l3p4n1_l5n1_d1d2,186.625,12586,11562,1024,0,11663,16,112,98,100
io8_l1n1p1_l3p8n1_l5n1,209.311,28963,23200,1024,4739,46855,8,8,128,100
io8_l1n1p1_l3p8n1_l5n1_d1d2,1273.306,111653,89503,768,21382,112878,72,64,1024,100
io8_l1n1p2_l3n1n1_l5n1,27.012,2741,1717,1024,0,2150,0,16,5,100
io8_l1n1p2_l3n1n1_l5n1_d1d2,46.298,4258,3234,1024,0,3290,0,128,5,100
io8_l1n1p2_l3n1n2_l5n1,26.678,2794,1770,1024,0,2205,0,16,5,100
io8_l1n1p2_l3n1n2_l5n1_d1d2,44.532,4303,3279,1024,0,3336,0,128,5,100
io8_l1n1p2_l3n1n4_l5n1,40.114,3099,2075,1024,0,2609,0,16,14,100
io8_l1n1p2_l3n1n4_l5n1_d1d2,59.668,4617,3593,1024,0,3689,0,128,14,100
io8_l1n1p2_l3n1n8_l5n1,43.961,3246,2222,1024,0,2472,0,16,17,100
io8_l1n1p2_l3n1n8_l5n1_d1d2,65.390,4877,3853,1024,0,3773,0,128,20,100
io8_l1n1p2_l3n1p1_l5n1,32.320,2832,1808,1024,0,2181,0,16,5,100
io8_l1n1p2_l3n1p1_l5n1_d1d2,60.534,4352,3328,1024,0,3310,0,128,5,100
io8_l1n1p2_l3n1p2_l5n1,30.644,2927,1903,1024,0,2316,0,16,5,100
io8_l1n1p2_l3n1p2_l5n1_d1d2,54.904,4759,3735,1024,0,3688,0,128,5,100
io8_l1n1p2_l3n1p4_l5n1,31.895,3071,2047,1024,0,2417,0,16,5,100
io8_l1n1p2_l3n1p4_l5n1_d1d2,49.770,4657,3633,1024,0,3590,0,128,5,100
io8_l1n1p2_l3n1p8_l5n1,30.451,3055,2031,1024,0,2532,0,16,5,100
io8_l1n1p2_l3n1p8_l5n1_d1d2,50.099,4626,3602,1024,0,3706,0,128,5,100
io8_l1n1p2_l3p1n1_l5n1,148.864,8701,7677,1024,0,9807,8,8,98,100
io8_l1n1p2_l3p1n1_l5n1_d1d2,173.767,10325,9301,1024,0,9725,64,64,98,100
io8_l1n1p2_l3p2n1_l5n1,158.625,10567,9543,1024,0,10472,8,8,98,100
io8_l1n1p2_l3p2n1_l5n1_d1d2,54.227,7627,6603,1024,0,9887,0,128,5,100
io8_l1n1p2_l3p4n1_l5n1,97.149,8380,7356,1024,0,8482,8,8,50,100
io8_l1n1p2_l3p4n1_l5n1_d1d2,177.300,12720,11696,1024,0,11886,16,112,98,100
io8_l1n1p2_l3p8n1_l5n1,198.480,29082,23319,1024,4739,46981,8,8,128,100
io8_l1n1p2_l3p8n1_l5n1_d1d2,1325.655,110099,87949,768,21382,113203,72,64,1024,100
io8_l1n1p4_l3n1n1_l5n1,27.391,2888,1864,1024,0,2249,0,16,5,100
io8_l1n1p4_l3n1n1_l5n1_d1d2,44.769,4200,3176,1024,0,3200,0,128,5,100
io8_l1n1p4_l3n1n2_l5n1,27.683,2901,1877,1024,0,2119,0,16,5,100
io8_l1n1p4_l3n1n2_l5n1_d1d2,40.659,4254,3230,1024,0,3244,0,128,5,100
io8_l1n1p4_l3n1n4_l5n1,38.373,3207,2183,1024,0,2456,0,16,14,100
io8_l1n1p4_l3n1n4_l5n1_d1d2,54.001,4516,3492,1024,0,3591,0,128,14,100
io8_l1n1p4_l3n1n8_l5n1,43.391,3366,2342,1024,0,2443,0,16,17,100
io8_l1n1p4_l3n1n8_l5n1_d1d2,60.672,4844,3820,1024,0,3706,0,128,20,100
io8_l1n1p4_l3n1p1_l5n1,33.495,2973,1949,1024,0,2282,0,16,5,100
io8_l1n1p4_l3n1p1_l5n1_d1d2,55.052,4294,3270,1024,0,3220,0,128,5,100
io8_l1n1p4_l3n1p2_l5n1,32.145,3062,2038,1024,0,2417,0,16,5,100
io8_l1n1p4_l3n1p2_l5n1_d1d2,49.333,4659,3635,1024,0,3590,0,128,5,100
io8_l1n1p4_l3n1p4_l5n1,29.515,3090,2066,1024,0,2201,0,16,5,100
io8_l1n1p4_l3n1p4_l5n1_d1d2,45.400,4547,3523,1024,0,3429,0,128,5,100
io8_l1n1p4_l3n1p8_l5n1,29.069,3074,2050,1024,0,2410,0,16,5,100
io8_l1n1p4_l3n1p8_l5n1_d1d2,41.790,4474,3450,1024,0,3543,0,128,5,100
io8_l1n1p4_l3p1n1_l5n1,148.186,8956,7932,1024,0,10284,8,8,98,100
io8_l1n1p4_l3p1n1_l5n1_d1d2,168.603,10484,9460,1024,0,9642,64,64,98,100
io8_l1n1p4_l3p2n1_l5n1,154.651,10657,9633,1024,0,10920,8,8,98,100
io8_l1n1p4_l3p2n1_l5n1_d1d2,49.610,7658,6634,1024,0,10147,0,128,5,100
io8_l1n1p4_l3p4n1_l5n1,93.152,8304,7280,1024,0,8445,8,8,50,100
io8_l1n1p4_l3p4n1_l5n1_d1d2,167.445,12828,11804,1024,0,11865,16,112,98,100
io8_l1n1p4_l3p8n1_l5n1,200.226,29419,23656,1024,4739,46928,8,8,128,100
io8_l1n1p4_l3p8n1_l5n1_d1d2,1277.321,109913,87763,768,21382,113174,72,64,1024,100
io8_l1n1p8_l3n1n1_l5n1,27.003,2879,1855,1024,0,2338,0,16,5,100
io8_l1n1p8_l3n1n1_l5n1_d1d2,42.884,4159,3135,1024,0,3318,0,128,5,100
io8_l1n1p8_l3n1n2_l5n1,25.995,2876,1852,1024,0,2321,0,16,5,100
io8_l1n1p8_l3n1n2_l5n1_d1d2,41.977,4190,3166,1024,0,3359,0,128,5,100
io8_l1n1p8_l3n1n4_l5n1,38.738,3241,2217,1024,0,2659,0,16,14,100
io8_l1n1p8_l3n1n4_l5n1_d1d2,50.764,4538,3514,1024,0,3698,0,128,14,100
io8_l1n1p8_l3n1n8_l5n1,41.682,3370,2346,1024,0,2646,0,16,17,100
io8_l1n1p8_l3n1n8_l5n1_d1d2,58.017,4781,3757,1024,0,3783,0,128,20,100
io8_l1n1p8_l3n1p1_l5n1,33.430,3024,2000,1024,0,2364,0,16,5,100
io8_l1n1p8_l3n1p1_l5n1_d1d2,54.295,4261,3237,1024,0,3347,0,128,5,100
io8_l1n1p8_l3n1p2_l5n1,30.782,3066,2042,1024,0,2531,0,16,5,100
io8_l1n1p8_l3n1p2_l5n1_d1d2,48.093,4609,3585,1024,0,3708,0,128,5,100
io8_l1n1p8_l3n1p4_l5n1,30.519,3069,2045,1024,0,2410,0,16,5,100
io8_l1n1p8_l3n1p4_l5n1_d1d2,43.477,4476,3452,1024,0,3543,0,128,5,100
io8_l1n1p8_l3n1p8_l5n1,30.165,2925,1901,1024,0,2289,0,16,5,100
io8_l1n1p8_l3n1p8_l5n1_d1d2,40.206,4270,3246,1024,0,3334,0,128,5,100
io8_l1n1p8_l3p1n1_l5n1,149.190,9036,7996,1040,0,10224,8,8,98,100
io8_l1n1p8_l3p1n1_l5n1_d1d2,164.754,10274,9234,1040,0,9976,64,64,98,100
io8_l1n1p8_l3p2n1_l5n1,159.256,10660,9636,1024,0,10818,8,8,98,100
io8_l1n1p8_l3p2n1_l5n1_d1d2,48.691,7536,6512,1024,0,10036,0,128,5,100
io8_l1n1p8_l3p4n1_l5n1,94.029,8305,7281,1024,0,8434,8,8,50,100
io8_l1n1p8_l3p4n1_l5n1_d1d2,168.338,12667,11643,1024,0,11562,14,110,98,100
io8_l1n1p8_l3p8n1_l5n1,205.542,29459,23696,1024,4739,46840,8,8,128,100
io8_l1n1p8_l3p8n1_l5n1_d1d2,1301.921,109907,87741,784,21382,113382,72,64,1024,100
io8_l1p1n1_l3n1n1_l5p1,70.489,8481,7457,1024,0,9684,8,8,98,100
io8_l1p1n1_l3n1n1_l5p1_d1d2,87.861,9977,8953,1024,0,9922,64,64,98,100
io8_l1p1n1_l3n1n2_l5p1,72.273,8982,7958,1024,0,10218,8,8,98,100
io8_l1p1n1_l3n1n2_l5p1_d1d2,84.869,10307,9283,1024,0,9970,64,64,98,100
io8_l1p1n1_l3n1n4_l5p1,77.470,8847,7823,1024,0,10265,8,8,98,100
io8_l1p1n1_l3n1n4_l5p1_d1d2,92.099,10172,9148,1024,0,9634,64,64,98,100
io8_l1p1n1_l3n1n8_l5p1,76.306,9036,8000,1036,0,10162,8,8,98,100
io8_l1p1n1_l3n1n8_l5p1_d1d2,95.752,10357,9321,1036,0,9651,64,64,98,100
io8_l1p1n1_l3n1p1_l5p1,80.749,8561,7537,1024,0,9485,8,8,98,100
io8_l1p1n1_l3n1p1_l5p1_d1d2,101.827,10044,9020,1024,0,9945,64,64,98,100
io8_l1p1n1_l3n1p2_l5p1,75.588,8823,7799,1024,0,9826,8,8,98,100
io8_l1p1n1_l3n1p2_l5p1_d1d2,99.081,10747,9723,1024,0,10314,64,64,98,100
io8_l1p1n1_l3n1p4_l5p1,72.637,8677,7653,1024,0,9806,8,8,98,100
io8_l1p1n1_l3n1p4_l5p1_d1d2,89.441,10424,9400,1024,0,9654,64,64,98,100
io8_l1p1n1_l3n1p8_l5p1,74.884,9118,8094,1024,0,10243,8,8,98,100
io8_l1p1n1_l3n1p8_l5p1_d1d2,87.184,10586,9562,1024,0,9997,64,64,98,100
io8_l1p1n1_l3p1n1_l5p1,45.015,4824,3800,1024,0,5304,0,16,20,100
io8_l1p1n1_l3p1n1_l5p1_d1d2,100.837,12736,11712,1024,0,10875,128,0,98,100
io8_l1p1n1_l3p2n1_l5p1,150.510,10748,9724,1024,0,10959,8,8,98,100
io8_l1p1n1_l3p2n1_l5p1_d1d2,70.515,11896,10872,1024,0,12596,64,64,50,100
io8_l1p1n1_l3p4n1_l5p1,120.968,9539,8515,1024,0,9279,8,8,74,100
io8_l1p1n1_l3p4n1_l5p1_d1d2,136.677,14128,13104,1024,0,12041,80,48,98,100
io8_l1p1n1_l3p8n1_l5p1,157.960,32839,27076,1024,4739,48477,16,0,128,100
io8_l1p1n1_l3p8n1_l5p1_d1d2,1224.756,114278,92128,768,21382,114648,136,0,1024,100
io8_l1p2n1_l3n1n1_l5p2,76.321,10652,9628,1024,0,10511,8,8,100,100
io8_l1p2n1_l3n1n1_l5p2_d1d2,52.239,7839,6815,1024,0,10111,0,128,7,100
io8_l1p2n1_l3n1n2_l5p2,76.241,10953,9929,1024,0,10558,8,8,100,100
io8_l1p2n1_l3n1n2_l5p2_d1d2,47.688,7664,6640,1024,0,9684,0,128,7,100
io8_l1p2n1_l3n1n4_l5p2,84.934,10541,9517,1024,0,11001,8,8,100,100
io8_l1p2n1_l3n1n4_l5p2_d1d2,57.600,7788,6764,1024,0,10148,0,128,16,100
io8_l1p2n1_l3n1n8_l5p2,84.134,10786,9746,1040,0,10907,8,8,100,100
io8_l1p2n1_l3n1n8_l5p2_d1d2,65.424,8178,7138,1040,0,10469,0,128,22,100
io8_l1p2n1_l3n1p1_l5p2,85.152,10844,9820,1024,0,10867,8,8,100,100
io8_l1p2n1_l3n1p1_l5p2_d1d2,55.262,7903,6879,1024,0,9686,0,128,7,100
io8_l1p2n1_l3n1p2_l5p2,83.685,10953,9929,1024,0,11006,8,8,100,100
io8_l1p2n1_l3n1p2_l5p2_d1d2,50.477,7996,6972,1024,0,9819,0,128,7,100
io8_l1p2n1_l3n1p4_l5p2,81.023,10792,9768,1024,0,11116,8,8,100,100
io8_l1p2n1_l3n1p4_l5p2_d1d2,49.900,7974,6950,1024,0,10414,0,128,7,100
io8_l1p2n1_l3n1p8_l5p2,77.782,11157,10133,1024,0,11002,8,8,100,100
io8_l1p2n1_l3n1p8_l5p2_d1d2,48.832,7704,6680,1024,0,10230,0,128,7,100
io8_l1p2n1_l3p1n1_l5p2,79.186,10832,9808,1024,0,11146,8,8,100,100
io8_l1p2n1_l3p1n1_l5p2_d1d2,57.928,8018,6978,1040,0,10608,0,128,16,100
io8_l1p2n1_l3p2n1_l5p2,40.866,5538,4498,1040,0,5847,0,16,19,100
io8_l1p2n1_l3p2n1_l5p2_d1d2,54.702,9982,8958,1024,0,14757,0,128,7,100
io8_l1p2n1_l3p4n1_l5p2,125.008,9751,8727,1024,0,9892,8,8,76,100
io8_l1p2n1_l3p4n1_l5p2_d1d2,109.586,12140,11116,1024,0,14150,14,112,52,100
io8_l1p2n1_l3p8n1_l5p2,158.161,34636,28873,1024,4739,48876,16,0,128,100
io8_l1p2n1_l3p8n1_l5p2_d1d2,1274.714,111063,88913,768,21382,114078,72,64,1024,100
io8_l1p4n1_l3n1n1_l5p4,60.792,8877,7853,1024,0,8891,8,8,56,100
io8_l1p4n1_l3n1n1_l5p4_d1d2,93.808,13087,12063,1024,0,11524,16,112,104,100
io8_l1p4n1_l3n1n2_l5p4,60.200,9075,8051,1024,0,8898,8,8,56,100
io8_l1p4n1_l3n1n2_l5p4_d1d2,91.066,13435,12411,1024,0,12255,14,110,104,100
io8_l1p4n1_l3n1n4_l5p4,66.881,8986,7962,1024,0,9083,8,8,56,100
io8_l1p4n1_l3n1n4_l5p4_d1d2,99.108,12922,11898,1024,0,12726,16,112,104,100
io8_l1p4n1_l3n1n8_l5p4,65.709,9113,8089,1024,0,8857,8,8,56,100
io8_l1p4n1_l3n1n8_l5p4_d1d2,98.149,13265,12225,1040,0,12622,14,112,104,100
io8_l1p4n1_l3n1p1_l5p4,66.705,9049,8025,1024,0,8922,8,8,56,100
io8_l1p4n1_l3n1p1_l5p4_d1d2,109.456,13292,12268,1024,0,11529,16,112,104,100
io8_l1p4n1_l3n1p2_l5p4,64.318,9034,8010,1024,0,9038,8,8,56,100
io8_l1p4n1_l3n1p2_l5p4_d1d2,100.926,13920,12896,1024,0,11864,16,112,104,100
io8_l1p4n1_l3n1p4_l5p4,64.922,9047,8023,1024,0,9171,8,8,56,100
io8_l1p4n1_l3n1p4_l5p4_d1d2,92.219,13364,12340,1024,0,11616,16,112,104,100
io8_l1p4n1_l3n1p8_l5p4,64.219,9382,8358,1024,0,9005,8,8,56,100
io8_l1p4n1_l3n1p8_l5p4_d1d2,91.007,13542,12518,1024,0,12559,16,112,104,100
io8_l1p4n1_l3p1n1_l5p4,72.456,10192,9168,1024,0,10167,8,8,80,100
io8_l1p4n1_l3p1n1_l5p4_d1d2,93.235,13467,12443,1024,0,12064,16,112,104,100
io8_l1p4n1_l3p2n1_l5p4,73.203,10216,9192,1024,0,10396,8,8,80,100
io8_l1p4n1_l3p2n1_l5p4_d1d2,77.097,12368,11344,1024,0,14447,16,112,56,100
io8_l1p4n1_l3p4n1_l5p4,52.660,7778,6754,1024,0,7583,0,16,26,100
io8_l1p4n1_l3p4n1_l5p4_d1d2,57.758,9343,8319,1024,0,7494,0,128,29,100
io8_l1p4n1_l3p8n1_l5p4,157.359,34459,28696,1024,4739,49430,16,0,128,100
io8_l1p4n1_l3p8n1_l5p4_d1d2,1255.487,113420,91270,768,21382,112212,88,48,1024,100
io8_l1p8n1_l3n1n1_l5p8,126.536,29132,23369,1024,4739,46723,8,8,128,100
io8_l1p8n1_l3n1n1_l5p8_d1d2,798.834,111836,89686,768,21382,113217,72,64,1024,100
io8_l1p8n1_l3n1n2_l5p8,124.746,29733,23970,1024,4739,46831,8,8,128,100
io8_l1p8n1_l3n1n2_l5p8_d1d2,782.494,110130,87980,768,21382,113285,72,64,1024,100
io8_l1p8n1_l3n1n4_l5p8,143.442,29793,24030,1024,4739,47097,8,8,128,100
io8_l1p8n1_l3n1n4_l5p8_d1d2,800.320,111935,89785,768,21382,113423,72,64,1024,100
io8_l1p8n1_l3n1n8_l5p8,142.739,29654,23881,1034,4739,46867,8,8,128,100
io8_l1p8n1_l3n1n8_l5p8_d1d2,808.787,112180,90014,784,21382,113651,72,64,1024,100
io8_l1p8n1_l3n1p1_l5p8,139.554,29697,23934,1024,4739,46887,8,8,128,100
io8_l1p8n1_l3n1p1_l5p8_d1d2,821.029,109970,87820,768,21382,113294,72,64,1024,100
io8_l1p8n1_l3n1p2_l5p8,145.302,29680,23917,1024,4739,47001,8,8,128,100
io8_l1p8n1_l3n1p2_l5p8_d1d2,833.648,112567,90417,768,21382,113393,72,64,1024,100
io8_l1p8n1_l3n1p4_l5p8,134.362,29842,24079,1024,4739,47114,8,8,128,100
io8_l1p8n1_l3n1p4_l5p8_d1d2,808.333,112239,90089,768,21382,113587,72,64,1024,100
io8_l1p8n1_l3n1p8_l5p8,145.889,30205,24442,1024,4739,46812,8,8,128,100
io8_l1p8n1_l3n1p8_l5p8_d1d2,810.106,112455,90305,768,21382,113518,72,64,1024,100
io8_l1p8n1_l3p1n1_l5p8,156.093,32826,27063,1024,4739,48230,16,0,128,100
io8_l1p8n1_l3p1n1_l5p8_d1d2,861.939,114637,92487,768,21382,115043,136,0,1024,100
io8_l1p8n1_l3p2n1_l5p8,163.160,34176,28413,1024,4739,49018,16,0,128,100
io8_l1p8n1_l3p2n1_l5p8_d1d2,765.169,111585,89435,768,21382,114321,72,64,1024,100
io8_l1p8n1_l3p4n1_l5p8,167.477,35695,29932,1024,4739,49644,16,0,128,100
io8_l1p8n1_l3p4n1_l5p8_d1d2,818.285,116105,93955,768,21382,116194,88,48,1024,100
io8_l1p8n1_l3p8n1_l5p8,429.529,44323,33821,1024,9478,64456,16,0,128,100
io8_l1p8n1_l3p8n1_l5p8_d1d2,1449.966,148891,105615,512,42764,134122,144,0,1024,100
