prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io4_l2p2n1_l5p2n1_l7n1p1_d1d2,10.0,8.828,1.25,128,26,12652,18004,613,76,44,76,18x32,4x32
io4_l2p2n1_l5p2n1_l7n1p2,10.0,9.475,1.25,56,13,10258,12741,642,79,67,79,18x32,4x32
io4_l2p2n1_l5p2n1_l7n1p2_d1d2,10.0,8.203,1.25,128,28,13066,18320,615,79,45,79,18x32,4x32
io4_l2p2n1_l5p2n1_l7n1p4,10.0,9.475,1.25,56,20,10539,13005,646,76,70,76,18x32,4x32
io4_l2p2n1_l5p2n1_l7n1p4_d1d2,10.0,8.582,1.25,128,32,13599,18771,619,76,47,76,18x32,4x32
io4_l2p2n1_l5p2n1_l7p1n1,10.0,9.494,1.25,56,40,15186,16063,763,90,75,90,18x32,4x32
io4_l2p2n1_l5p2n1_l7p1n1_d1d2,10.0,8.574,1.25,176,40,17033,24482,736,90,48,90,18x32,4x32
io4_l2p2n1_l5p2n1_l7p2n1,10.0,9.514,1.25,56,40,15605,17345,891,106,75,106,18x32,4x32
io4_l2p2n1_l5p2n1_l7p2n1_d1d2,10.0,8.828,1.25,176,80,22963,28520,864,93,64,93,18x32,4x32
io4_l2p2n1_l5p2n1_l7p4n1,10.0,9.553,1.25,56,40,15262,19145,1147,138,75,138,18x32,4x32
io4_l2p2n1_l5p2n1_l7p4n1_d1d2,10.0,8.847,1.25,176,160,35746,34722,1120,90,96,90,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n1,10.0,7.984,1.25,56,46,37789,24222,1151,70,79,70,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n1_d1d2,10.0,8.518,1.25,176,101,60015,40031,1188,70,73,70,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n2,10.0,9.687,1.25,56,46,37751,24361,1153,73,79,73,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n2_d1d2,10.0,8.537,1.25,176,101,60144,40214,1190,73,73,73,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n4,10.0,8.644,1.25,56,46,37771,24238,1157,70,79,70,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n4_d1d2,10.0,8.574,1.25,176,101,61825,38254,1194,70,73,70,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p1,10.0,7.984,1.25,56,46,38202,24462,1152,70,80,70,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p1_d1d2,10.0,8.518,1.25,176,101,61474,38183,1189,70,74,70,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p2,10.0,9.101,1.25,56,46,38263,24643,1154,73,80,73,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p2_d1d2,10.0,8.518,1.25,176,101,61661,38289,1191,73,74,73,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p4,10.0,8.644,1.25,56,46,37898,24348,1158,70,80,70,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p4_d1d2,10.0,8.518,1.25,176,101,61750,38320,1195,70,74,70,18x32,4x32
io4_l2p4n1_l5p4n1_l7p1n1,10.0,7.992,1.25,56,46,40165,25933,1275,84,77,84,18x32,4x32
io4_l2p4n1_l5p4n1_l7p1n1_d1d2,10.0,7.966,1.25,224,101,64128,42921,1312,84,71,84,18x32,4x32
io4_l2p4n1_l5p4n1_l7p2n1,10.0,8.0,1.25,56,46,40776,27265,1403,100,77,100,18x32,4x32
io4_l2p4n1_l5p4n1_l7p2n1_d1d2,10.0,7.966,1.25,224,101,66270,43863,1440,87,71,87,18x32,4x32
io4_l2p4n1_l5p4n1_l7p4n1,10.0,8.016,1.25,56,46,40433,29121,1659,132,77,132,18x32,4x32
io4_l2p4n1_l5p4n1_l7p4n1_d1d2,10.0,7.966,1.25,224,160,77323,49117,1696,84,96,84,18x32,4x32
io8_l2n1n1_l5n1n1_l7n1n1,10.0,7.966,1.25,56,5,1091,3073,30,12,25,12,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n1_d1d2,10.0,7.966,1.25,448,5,1709,16512,31,12,26,12,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n2,10.0,7.966,1.25,56,5,1325,3130,32,13,25,13,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n2_d1d2,10.0,7.966,1.25,448,5,1983,17165,33,13,26,13,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n4,10.0,9.085,1.25,56,5,1314,3407,36,19,25,19,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n4_d1d2,10.0,7.977,1.25,448,5,2606,18390,37,19,26,19,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n8,10.0,7.966,1.25,56,40,3985,5472,44,12,39,12,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n8_d1d2,10.0,7.966,1.25,448,40,4853,15859,45,12,40,12,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p1,10.0,7.966,1.25,56,5,1286,3213,31,12,26,12,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p1_d1d2,10.0,7.966,1.25,448,5,1974,16684,32,12,27,12,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p2,10.0,7.966,1.25,56,10,2052,3638,33,13,28,13,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p2_d1d2,10.0,7.966,1.25,448,10,2500,17619,34,13,29,13,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p4,10.0,8.423,1.25,56,20,2699,4591,37,19,32,19,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p4_d1d2,10.0,7.966,1.25,448,20,3549,19526,38,19,33,19,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p8,10.0,7.966,1.25,56,40,4111,5581,45,12,40,12,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p8_d1d2,10.0,7.966,1.25,448,40,5055,22956,46,12,41,12,34x32,8x32
io8_l2n1n1_l5n1n1_l7p1n1,10.0,7.977,1.25,80,80,11585,10838,154,18,53,18,34x32,8x32
io8_l2n1n1_l5n1n1_l7p1n1_d1d2,10.0,7.977,1.25,640,80,12166,41674,155,18,54,18,34x32,8x32
io8_l2n1n1_l5n1n1_l7p2n1,10.0,7.966,1.25,80,80,13568,11862,282,26,53,26,34x32,8x32
io8_l2n1n1_l5n1n1_l7p2n1_d1d2,10.0,7.977,1.25,640,160,29173,45720,283,19,86,19,34x32,8x32
io8_l2n1n1_l5n1n1_l7p4n1,10.0,8.499,1.25,80,80,14681,14280,538,42,53,42,34x32,8x32
io8_l2n1n1_l5n1n1_l7p4n1_d1d2,10.0,7.977,1.25,640,320,44756,59255,539,25,150,25,34x32,8x32
io8_l2n1n1_l5n1n1_l7p8n1,10.0,8.537,1.25,80,80,13817,17596,1050,74,53,74,34x32,8x32
io8_l2n1n1_l5n1n1_l7p8n1_d1d2,10.0,7.977,1.25,640,640,87760,81003,1051,18,278,18,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n1,10.0,7.977,1.25,56,5,1552,3284,35,16,25,16,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n1_d1d2,10.0,7.977,1.25,448,5,2713,21105,36,14,26,14,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n2,10.0,7.966,1.25,56,5,1786,3354,37,17,25,17,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n2_d1d2,10.0,7.966,1.25,448,5,3348,21663,38,15,26,15,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n4,10.0,8.423,1.25,56,5,1775,3626,41,23,25,23,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n4_d1d2,10.0,7.966,1.25,448,5,3602,22943,42,21,26,21,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n8,10.0,8.609,1.25,56,40,4446,5683,49,16,39,16,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n8_d1d2,10.0,7.977,1.25,448,40,5849,16708,50,14,40,14,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p1,10.0,7.977,1.25,56,5,1747,3424,36,16,26,16,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p1_d1d2,10.0,7.977,1.25,448,5,2970,13821,37,14,27,14,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p2,10.0,7.977,1.25,56,10,2513,3849,38,17,28,17,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p2_d1d2,10.0,7.977,1.25,448,10,3496,14292,39,15,29,15,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p4,10.0,9.066,1.25,56,20,3160,4802,42,23,32,23,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p4_d1d2,10.0,7.977,1.25,448,20,4545,15271,43,21,33,21,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p8,10.0,8.609,1.25,56,40,4572,5792,50,16,40,16,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p8_d1d2,10.0,7.977,1.25,448,40,6051,16845,51,14,41,14,34x32,8x32
io8_l2n1n2_l5n1n2_l7p1n1,10.0,7.966,1.25,80,80,12045,11039,159,22,53,22,34x32,8x32
io8_l2n1n2_l5n1n2_l7p1n1_d1d2,10.0,7.966,1.25,640,80,13121,31807,160,20,54,20,34x32,8x32
io8_l2n1n2_l5n1n2_l7p2n1,10.0,7.969,1.25,80,80,14028,12063,287,30,53,30,34x32,8x32
io8_l2n1n2_l5n1n2_l7p2n1_d1d2,10.0,7.966,1.25,640,160,30128,43277,288,21,86,21,34x32,8x32
io8_l2n1n2_l5n1n2_l7p4n1,10.0,8.555,1.25,80,80,15142,14501,543,46,53,46,34x32,8x32
io8_l2n1n2_l5n1n2_l7p4n1_d1d2,10.0,7.966,1.25,640,320,45711,56812,544,27,150,27,34x32,8x32
io8_l2n1n2_l5n1n2_l7p8n1,10.0,8.593,1.25,80,80,14278,17817,1055,78,53,78,34x32,8x32
io8_l2n1n2_l5n1n2_l7p8n1_d1d2,10.0,7.966,1.25,640,640,88715,78562,1056,20,278,20,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n1,10.0,7.977,1.25,72,14,2122,4451,47,32,30,32,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n1_d1d2,10.0,7.966,1.25,448,14,2627,23032,46,26,29,26,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n2,10.0,7.966,1.25,72,14,2357,4525,49,33,30,33,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n2_d1d2,10.0,7.966,1.25,448,14,3262,23593,48,27,29,27,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n4,10.0,9.047,1.25,72,14,2345,4793,53,39,30,39,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n4_d1d2,10.0,7.977,1.25,448,14,3516,24867,52,33,29,33,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n8,10.0,7.977,1.25,72,40,4536,6511,61,32,41,32,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n8_d1d2,10.0,7.966,1.25,448,40,5283,17316,60,26,40,26,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p1,10.0,7.977,1.25,72,14,2317,4591,48,32,31,32,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p1_d1d2,10.0,7.966,1.25,448,14,2884,14804,47,26,30,26,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p2,10.0,7.977,1.25,72,16,2923,4891,50,33,32,33,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p2_d1d2,10.0,7.966,1.25,448,16,3250,15150,49,27,31,27,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p4,10.0,8.423,1.25,72,20,3250,5630,54,39,34,39,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p4_d1d2,10.0,7.966,1.25,448,20,3979,15879,53,33,33,33,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p8,10.0,7.977,1.25,72,40,4662,6620,62,32,42,32,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p8_d1d2,10.0,7.966,1.25,448,40,5485,17453,61,26,41,26,34x32,8x32
io8_l2n1n4_l5n1n4_l7p1n1,10.0,7.966,1.25,96,80,12039,11817,171,38,55,38,34x32,8x32
io8_l2n1n4_l5n1n4_l7p1n1_d1d2,10.0,7.977,1.25,640,80,12587,32377,170,32,54,32,34x32,8x32
io8_l2n1n4_l5n1n4_l7p2n1,10.0,7.969,1.25,96,80,14022,12841,299,46,55,46,34x32,8x32
io8_l2n1n4_l5n1n4_l7p2n1_d1d2,10.0,7.977,1.25,640,160,29594,43838,298,33,86,33,34x32,8x32
io8_l2n1n4_l5n1n4_l7p4n1,10.0,8.555,1.25,96,80,15136,15279,555,62,55,62,34x32,8x32
io8_l2n1n4_l5n1n4_l7p4n1_d1d2,10.0,7.977,1.25,640,320,45177,57382,554,39,150,39,34x32,8x32
io8_l2n1n4_l5n1n4_l7p8n1,10.0,8.593,1.25,96,80,14272,18595,1067,94,55,94,34x32,8x32
io8_l2n1n4_l5n1n4_l7p8n1_d1d2,10.0,7.977,1.25,640,640,88181,79133,1066,32,278,32,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n1,10.0,8.48,1.25,72,14,2432,4764,71,26,34,26,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n1_d1d2,10.0,7.966,1.25,448,23,3717,25576,66,12,32,12,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n2,10.0,8.499,1.25,72,14,2667,4831,73,27,34,27,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n2_d1d2,10.0,7.966,1.25,448,23,4352,26134,68,13,32,13,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n4,10.0,9.634,1.25,72,14,2654,5102,77,33,34,33,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n4_d1d2,10.0,7.966,1.25,448,23,4785,27347,72,19,32,19,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n8,10.0,8.553,1.25,72,40,4846,6806,85,26,45,26,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n8_d1d2,10.0,7.966,1.25,448,40,5893,17637,80,12,40,12,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p1,10.0,8.48,1.25,72,14,2627,4904,72,26,35,26,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p1_d1d2,10.0,7.966,1.25,448,23,3974,15500,67,12,33,12,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p2,10.0,8.48,1.25,72,16,3233,5204,74,27,36,27,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p2_d1d2,10.0,7.966,1.25,448,25,4340,15846,69,13,34,13,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p4,10.0,9.01,1.25,72,20,3560,5925,78,33,38,33,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p4_d1d2,10.0,7.966,1.25,448,29,5069,16575,73,19,36,19,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p8,10.0,8.553,1.25,72,40,4972,6915,86,26,46,26,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p8_d1d2,10.0,7.966,1.25,448,40,6095,17774,81,12,41,12,34x32,8x32
io8_l2n1n8_l5n1n8_l7p1n1,10.0,8.537,1.25,96,80,12349,12111,195,32,59,32,34x32,8x32
io8_l2n1n8_l5n1n8_l7p1n1_d1d2,10.0,7.977,1.25,640,80,13165,32659,190,18,54,18,34x32,8x32
io8_l2n1n8_l5n1n8_l7p2n1,10.0,7.966,1.25,96,80,14332,13135,323,40,59,40,34x32,8x32
io8_l2n1n8_l5n1n8_l7p2n1_d1d2,10.0,7.977,1.25,640,160,30172,44113,318,19,86,19,34x32,8x32
io8_l2n1n8_l5n1n8_l7p4n1,10.0,8.518,1.25,96,80,15445,15561,579,56,59,56,34x32,8x32
io8_l2n1n8_l5n1n8_l7p4n1_d1d2,10.0,7.977,1.25,640,320,45755,57664,574,25,150,25,34x32,8x32
io8_l2n1n8_l5n1n8_l7p8n1,10.0,8.574,1.25,96,80,14582,18875,1091,88,59,88,34x32,8x32
io8_l2n1n8_l5n1n8_l7p8n1_d1d2,10.0,7.977,1.25,640,640,88759,79419,1086,18,278,18,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n1,10.0,7.966,1.25,56,5,1258,3513,34,18,29,18,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n1_d1d2,10.0,7.966,1.25,448,5,1857,17624,35,18,30,18,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n2,10.0,7.966,1.25,56,5,1492,3570,36,19,29,19,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n2_d1d2,10.0,7.966,1.25,448,5,2115,18213,37,19,30,19,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n4,10.0,9.085,1.25,56,5,1481,3847,40,25,29,25,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n4_d1d2,10.0,7.977,1.25,448,5,2738,19422,41,25,30,25,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n8,10.0,7.966,1.25,56,40,4153,5916,48,18,43,18,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n8_d1d2,10.0,7.966,1.25,448,40,5001,16971,49,18,44,18,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p1,10.0,7.966,1.25,56,5,1454,3657,35,18,30,18,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p1_d1d2,10.0,7.966,1.25,448,5,2123,14088,36,18,31,18,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p2,10.0,7.966,1.25,56,10,2220,4082,37,19,32,19,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p2_d1d2,10.0,7.966,1.25,448,10,2649,14559,38,19,33,19,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p4,10.0,8.423,1.25,56,20,2867,5035,41,25,36,25,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p4_d1d2,10.0,7.966,1.25,448,20,3698,15538,42,25,37,25,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p8,10.0,7.966,1.25,56,40,4279,6025,49,18,44,18,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p8_d1d2,10.0,7.966,1.25,448,40,5204,17112,50,18,45,18,34x32,8x32
io8_l2n1p1_l5n1p1_l7p1n1,10.0,7.977,1.25,80,80,11752,11254,158,24,57,24,34x32,8x32
io8_l2n1p1_l5n1p1_l7p1n1_d1d2,10.0,7.977,1.25,640,80,12306,31890,159,24,58,24,34x32,8x32
io8_l2n1p1_l5n1p1_l7p2n1,10.0,7.966,1.25,80,80,13735,12278,286,32,57,32,34x32,8x32
io8_l2n1p1_l5n1p1_l7p2n1_d1d2,10.0,7.977,1.25,640,160,29313,43360,287,25,90,25,34x32,8x32
io8_l2n1p1_l5n1p1_l7p4n1,10.0,8.499,1.25,80,80,14848,14704,542,48,57,48,34x32,8x32
io8_l2n1p1_l5n1p1_l7p4n1_d1d2,10.0,7.977,1.25,640,320,44896,56895,543,31,154,31,34x32,8x32
io8_l2n1p1_l5n1p1_l7p8n1,10.0,8.537,1.25,80,80,13984,18020,1054,80,57,80,34x32,8x32
io8_l2n1p1_l5n1p1_l7p8n1_d1d2,10.0,7.977,1.25,640,640,87900,78643,1055,24,282,24,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n1,10.0,7.977,1.25,72,5,1517,3737,41,22,31,22,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n1_d1d2,10.0,7.977,1.25,448,5,2150,22170,40,20,30,20,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n2,10.0,7.966,1.25,72,5,1750,3787,43,23,31,23,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n2_d1d2,10.0,7.966,1.25,448,5,2407,22752,42,21,30,21,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n4,10.0,8.423,1.25,72,5,1739,4059,47,29,31,29,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n4_d1d2,10.0,7.966,1.25,448,5,3030,23956,46,27,30,27,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n8,10.0,8.609,1.25,72,40,4411,6136,55,22,45,22,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n8_d1d2,10.0,7.977,1.25,448,40,5294,17805,54,20,44,20,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p1,10.0,7.977,1.25,72,5,1712,3877,42,22,32,22,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p1_d1d2,10.0,7.977,1.25,448,5,2415,14918,41,20,31,20,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p2,10.0,7.977,1.25,72,10,2478,4302,44,23,34,23,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p2_d1d2,10.0,7.977,1.25,448,10,2941,15389,43,21,33,21,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p4,10.0,9.066,1.25,72,20,3125,5255,48,29,38,29,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p4_d1d2,10.0,7.977,1.25,448,20,3990,16368,47,27,37,27,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p8,10.0,8.609,1.25,72,40,4537,6245,56,22,46,22,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p8_d1d2,10.0,7.977,1.25,448,40,5496,17942,55,20,45,20,34x32,8x32
io8_l2n1p2_l5n1p2_l7p1n1,10.0,7.966,1.25,96,80,11978,11453,165,28,59,28,34x32,8x32
io8_l2n1p2_l5n1p2_l7p1n1_d1d2,10.0,7.966,1.25,640,80,12566,32697,164,26,58,26,34x32,8x32
io8_l2n1p2_l5n1p2_l7p2n1,10.0,7.969,1.25,96,80,13961,12477,293,36,59,36,34x32,8x32
io8_l2n1p2_l5n1p2_l7p2n1_d1d2,10.0,7.966,1.25,640,160,29573,44167,292,27,90,27,34x32,8x32
io8_l2n1p2_l5n1p2_l7p4n1,10.0,8.555,1.25,96,80,15074,14903,549,52,59,52,34x32,8x32
io8_l2n1p2_l5n1p2_l7p4n1_d1d2,10.0,7.966,1.25,640,320,45156,57702,548,33,154,33,34x32,8x32
io8_l2n1p2_l5n1p2_l7p8n1,10.0,8.593,1.25,96,80,14210,18219,1061,84,59,84,34x32,8x32
io8_l2n1p2_l5n1p2_l7p8n1_d1d2,10.0,7.966,1.25,640,640,88160,79452,1060,26,282,26,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n1,10.0,7.966,1.25,72,5,1795,4569,55,38,35,38,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n1_d1d2,10.0,7.966,1.25,448,5,2386,23638,50,32,30,32,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n2,10.0,7.969,1.25,72,5,2028,4619,57,39,35,39,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n2_d1d2,10.0,7.969,1.25,448,5,3021,24196,52,33,30,33,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n4,10.0,9.047,1.25,72,5,2017,4924,61,45,35,45,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n4_d1d2,10.0,7.966,1.25,448,5,3258,25425,56,39,30,39,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n8,10.0,7.966,1.25,72,40,4689,6968,69,38,49,38,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n8_d1d2,10.0,7.966,1.25,448,40,5522,18313,64,32,44,32,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p1,10.0,7.966,1.25,72,5,1990,4709,56,38,36,38,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p1_d1d2,10.0,7.966,1.25,448,5,2643,15426,51,32,31,32,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p2,10.0,7.966,1.25,72,10,2756,5134,58,39,38,39,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p2_d1d2,10.0,7.966,1.25,448,10,3169,15897,53,33,33,33,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p4,10.0,8.423,1.25,72,20,3403,6087,62,45,42,45,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p4_d1d2,10.0,7.966,1.25,448,20,4218,16876,57,39,37,39,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p8,10.0,7.966,1.25,72,40,4815,7077,70,38,50,38,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p8_d1d2,10.0,7.966,1.25,448,40,5724,18450,65,32,45,32,34x32,8x32
io8_l2n1p4_l5n1p4_l7p1n1,10.0,7.966,1.25,96,80,12192,12273,179,44,63,44,34x32,8x32
io8_l2n1p4_l5n1p4_l7p1n1_d1d2,10.0,7.966,1.25,640,80,12730,33193,174,38,58,38,34x32,8x32
io8_l2n1p4_l5n1p4_l7p2n1,10.0,8.518,1.25,96,80,14175,13297,307,52,63,52,34x32,8x32
io8_l2n1p4_l5n1p4_l7p2n1_d1d2,10.0,7.966,1.25,640,160,29737,44680,302,39,90,39,34x32,8x32
io8_l2n1p4_l5n1p4_l7p4n1,10.0,8.537,1.25,96,80,15288,15723,563,68,63,68,34x32,8x32
io8_l2n1p4_l5n1p4_l7p4n1_d1d2,10.0,7.966,1.25,640,320,45320,58198,558,45,154,45,34x32,8x32
io8_l2n1p4_l5n1p4_l7p8n1,10.0,8.574,1.25,96,80,14400,19055,1075,100,63,100,34x32,8x32
io8_l2n1p4_l5n1p4_l7p8n1_d1d2,10.0,7.966,1.25,640,640,88324,79948,1070,38,282,38,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1n1,10.0,7.966,1.25,72,5,2355,5032,83,32,43,32,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1n1_d1d2,10.0,7.966,1.25,448,5,3012,25725,70,18,30,18,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1n2,10.0,8.499,1.25,72,5,2590,5091,85,33,43,33,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1n2_d1d2,10.0,8.499,1.25,448,5,3647,26284,72,19,30,19,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1n4,10.0,9.634,1.25,72,5,2577,5365,89,39,43,39,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1n4_d1d2,10.0,8.537,1.25,448,5,4080,27506,76,25,30,25,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1n8,10.0,8.553,1.25,72,40,5249,7431,97,32,57,32,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1n8_d1d2,10.0,7.966,1.25,448,40,6148,18544,84,18,44,18,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1p1,10.0,7.966,1.25,72,5,2550,5172,84,32,44,32,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1p1_d1d2,10.0,7.966,1.25,448,5,3269,15657,71,18,31,18,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1p2,10.0,7.966,1.25,72,10,3316,5597,86,33,46,33,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1p2_d1d2,10.0,7.966,1.25,448,10,3795,16128,73,19,33,19,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1p4,10.0,9.01,1.25,72,20,3963,6550,90,39,50,39,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1p4_d1d2,10.0,7.966,1.25,448,20,4844,17107,77,25,37,25,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1p8,10.0,8.553,1.25,72,40,5375,7540,98,32,58,32,34x32,8x32
io8_l2n1p8_l5n1p8_l7n1p8_d1d2,10.0,7.966,1.25,448,40,6350,18681,85,18,45,18,34x32,8x32
io8_l2n1p8_l5n1p8_l7p1n1,10.0,8.537,1.25,96,80,12752,12737,207,38,71,38,34x32,8x32
