prj,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks,freq(MHz)
io8_l2n1n2_l5n1n2_l7n1n1_d1d2,80.246,7636,7636,0,0,4903,0,448,5,100
io8_l2n1n2_l5n1n2_l7n1n2,25.444,1757,1757,0,0,1184,0,56,5,100
io8_l2n1n2_l5n1n2_l7n1n2_d1d2,79.240,7545,7545,0,0,4911,0,448,5,100
io8_l2n1n2_l5n1n2_l7n1n4,25.802,1943,1943,0,0,1205,0,56,5,100
io8_l2n1n2_l5n1n2_l7n1n4_d1d2,78.079,7802,7802,0,0,4937,0,448,5,100
io8_l2n1n2_l5n1n2_l7n1n8,55.041,3667,3667,0,0,2885,0,56,40,100
io8_l2n1n2_l5n1n2_l7n1n8_d1d2,109.265,9716,9716,0,0,6720,0,448,40,100
io8_l2n1n2_l5n1n2_l7n1p1,25.090,1714,1706,0,8,1213,0,56,5,100
io8_l2n1n2_l5n1n2_l7n1p1_d1d2,82.311,7628,7618,0,10,4929,0,448,5,100
io8_l2n1n2_l5n1n2_l7n1p2,30.658,2138,2131,0,7,1537,0,56,10,100
io8_l2n1n2_l5n1n2_l7n1p2_d1d2,85.799,7762,7753,0,9,5197,0,448,10,100
io8_l2n1n2_l5n1n2_l7n1p4,38.145,2606,2599,0,7,2000,0,56,20,100
io8_l2n1n2_l5n1n2_l7n1p4_d1d2,94.511,8483,8472,0,11,5719,0,448,20,100
io8_l2n1n2_l5n1n2_l7n1p8,55.944,3699,3694,0,5,2915,0,56,40,100
io8_l2n1n2_l5n1n2_l7n1p8_d1d2,114.083,9747,9740,0,7,6733,0,448,40,100
io8_l2n1n2_l5n1n2_l7p1n1,97.069,8809,8809,0,0,9684,24,32,80,100
io8_l2n1n2_l5n1n2_l7p1n1_d1d2,149.590,16186,16186,0,0,10281,192,256,80,100
io8_l2n1n2_l5n1n2_l7p2n1,100.858,10156,10156,0,0,11689,24,32,80,100
io8_l2n1n2_l5n1n2_l7p2n1_d1d2,237.199,33168,33168,0,0,26435,192,256,160,100
io8_l2n1n2_l5n1n2_l7p4n1,101.375,10839,10839,0,0,12760,20,32,80,100
io8_l2n1n2_l5n1n2_l7p4n1_d1d2,358.541,38182,38182,0,0,36805,192,256,320,100
io8_l2n1n2_l5n1n2_l7p8n1,104.307,10769,10769,0,0,12344,24,32,80,100
io8_l2n1n2_l5n1n2_l7p8n1_d1d2,668.448,66164,66164,0,0,72725,192,256,640,100
io8_l2n1n4_l5n1n4_l7n1n1,35.616,2252,2252,0,0,1745,16,40,14,100
io8_l2n1n4_l5n1n4_l7n1n1_d1d2,84.643,7854,7854,0,0,5108,0,448,14,100
io8_l2n1n4_l5n1n4_l7n1n2,36.215,2338,2338,0,0,1745,16,40,14,100
io8_l2n1n4_l5n1n4_l7n1n2_d1d2,85.346,7907,7907,0,0,5115,0,448,14,100
io8_l2n1n4_l5n1n4_l7n1n4,35.837,2558,2558,0,0,1765,16,40,14,100
io8_l2n1n4_l5n1n4_l7n1n4_d1d2,83.188,7981,7981,0,0,5144,0,448,14,100
io8_l2n1n4_l5n1n4_l7n1n8,59.253,4117,4117,0,0,3262,16,40,40,100
io8_l2n1n4_l5n1n4_l7n1n8_d1d2,107.400,9714,9714,0,0,6440,0,448,40,100
io8_l2n1n4_l5n1n4_l7n1p1,35.762,2307,2299,0,8,1774,16,40,14,100
io8_l2n1n4_l5n1n4_l7n1p1_d1d2,87.724,7886,7876,0,10,5129,0,448,14,100
io8_l2n1n4_l5n1n4_l7n1p2,39.062,2674,2667,0,7,2161,16,40,16,100
io8_l2n1n4_l5n1n4_l7n1p2_d1d2,84.319,8080,8071,0,9,3937,0,448,16,100
io8_l2n1n4_l5n1n4_l7n1p4,42.209,3017,3010,0,7,2372,16,40,20,100
io8_l2n1n4_l5n1n4_l7n1p4_d1d2,92.100,8576,8565,0,11,5347,0,448,20,100
io8_l2n1n4_l5n1n4_l7n1p8,57.514,4124,4118,0,6,3286,16,40,40,100
io8_l2n1n4_l5n1n4_l7n1p8_d1d2,105.825,9768,9761,0,7,5238,0,448,40,100
io8_l2n1n4_l5n1n4_l7p1n1,100.937,9133,9133,0,0,10092,40,16,80,100
io8_l2n1n4_l5n1n4_l7p1n1_d1d2,148.858,16369,16369,0,0,10056,184,256,80,100
io8_l2n1n4_l5n1n4_l7p2n1,103.240,10527,10527,0,0,11965,40,16,80,100
io8_l2n1n4_l5n1n4_l7p2n1_d1d2,230.293,31903,31903,0,0,29406,192,256,160,100
io8_l2n1n4_l5n1n4_l7p4n1,102.655,11436,11436,0,0,13048,36,16,80,100
io8_l2n1n4_l5n1n4_l7p4n1_d1d2,359.646,40131,40131,0,0,38003,184,256,320,100
io8_l2n1n4_l5n1n4_l7p8n1,102.112,11181,11181,0,0,12010,40,16,80,100
io8_l2n1n4_l5n1n4_l7p8n1_d1d2,671.018,66361,66361,0,0,73670,187,256,640,100
io8_l2n1n8_l5n1n8_l7n1n1,37.732,2465,2465,0,0,1824,16,40,14,100
io8_l2n1n8_l5n1n8_l7n1n1_d1d2,80.370,8316,8316,0,0,5485,0,448,23,100
io8_l2n1n8_l5n1n8_l7n1n2,36.844,2559,2559,0,0,1823,16,40,14,100
io8_l2n1n8_l5n1n8_l7n1n2_d1d2,80.708,8245,8245,0,0,5475,0,448,23,100
io8_l2n1n8_l5n1n8_l7n1n4,37.855,2785,2785,0,0,1842,16,40,14,100
io8_l2n1n8_l5n1n8_l7n1n4_d1d2,84.623,8524,8524,0,0,5500,0,448,23,100
io8_l2n1n8_l5n1n8_l7n1n8,57.029,4305,4305,0,0,3340,16,40,40,100
io8_l2n1n8_l5n1n8_l7n1n8_d1d2,93.975,9956,9956,0,0,6902,0,448,40,100
io8_l2n1n8_l5n1n8_l7n1p1,36.957,2493,2485,0,8,1852,16,40,14,100
io8_l2n1n8_l5n1n8_l7n1p1_d1d2,84.644,8349,8339,0,10,5507,0,448,23,100
io8_l2n1n8_l5n1n8_l7n1p2,39.896,2871,2864,0,7,2175,16,40,16,100
io8_l2n1n8_l5n1n8_l7n1p2_d1d2,84.042,8382,8373,0,9,5707,0,448,25,100
io8_l2n1n8_l5n1n8_l7n1p4,42.656,3214,3207,0,7,2451,16,40,20,100
io8_l2n1n8_l5n1n8_l7n1p4_d1d2,90.005,9148,9137,0,11,5849,0,448,29,100
io8_l2n1n8_l5n1n8_l7n1p8,57.280,4324,4318,0,6,3364,16,40,40,100
io8_l2n1n8_l5n1n8_l7n1p8_d1d2,97.948,9951,9944,0,7,6929,0,448,40,100
io8_l2n1n8_l5n1n8_l7p1n1,97.368,9324,9324,0,0,9970,33,16,80,100
io8_l2n1n8_l5n1n8_l7p1n1_d1d2,139.165,16704,16704,0,0,11227,192,256,80,100
io8_l2n1n8_l5n1n8_l7p2n1,101.274,10899,10899,0,0,12022,40,16,80,100
io8_l2n1n8_l5n1n8_l7p2n1_d1d2,220.263,33227,33227,0,0,26827,192,256,160,100
io8_l2n1n8_l5n1n8_l7p4n1,102.429,11502,11502,0,0,13085,38,16,80,100
io8_l2n1n8_l5n1n8_l7p4n1_d1d2,351.718,38695,38695,0,0,37427,192,256,320,100
io8_l2n1n8_l5n1n8_l7p8n1,101.780,11479,11479,0,0,12171,40,16,80,100
io8_l2n1n8_l5n1n8_l7p8n1_d1d2,674.161,66517,66517,0,0,73422,188,256,640,100
io8_l2n1p1_l5n1p1_l7n1n1,36.083,1922,1922,0,0,1286,0,56,5,100
io8_l2n1p1_l5n1p1_l7n1n1_d1d2,155.695,7741,7741,0,0,4930,0,448,5,100
io8_l2n1p1_l5n1p1_l7n1n2,36.076,1972,1972,0,0,1285,0,56,5,100
io8_l2n1p1_l5n1p1_l7n1n2_d1d2,154.593,7653,7653,0,0,4933,0,448,5,100
io8_l2n1p1_l5n1p1_l7n1n4,35.972,2140,2140,0,0,1107,0,56,5,100
io8_l2n1p1_l5n1p1_l7n1n4_d1d2,156.295,7811,7811,0,0,4947,0,448,5,100
io8_l2n1p1_l5n1p1_l7n1n8,66.216,3890,3890,0,0,2986,0,56,40,100
io8_l2n1p1_l5n1p1_l7n1n8_d1d2,181.464,9676,9676,0,0,6732,0,448,40,100
io8_l2n1p1_l5n1p1_l7n1p1,37.738,1955,1947,0,8,1317,0,56,5,100
io8_l2n1p1_l5n1p1_l7n1p1_d1d2,157.158,7787,7777,0,10,4963,0,448,5,100
io8_l2n1p1_l5n1p1_l7n1p2,43.308,2364,2357,0,7,1642,0,56,10,100
io8_l2n1p1_l5n1p1_l7n1p2_d1d2,162.348,7890,7881,0,9,5216,0,448,10,100
io8_l2n1p1_l5n1p1_l7n1p4,51.561,2836,2829,0,7,2104,0,56,20,100
io8_l2n1p1_l5n1p1_l7n1p4_d1d2,158.309,8713,8702,0,11,2566,0,448,20,100
io8_l2n1p1_l5n1p1_l7n1p8,67.689,3918,3912,0,6,3016,0,56,40,100
io8_l2n1p1_l5n1p1_l7n1p8_d1d2,185.638,9709,9702,0,7,6762,0,448,40,100
io8_l2n1p1_l5n1p1_l7p1n1,109.798,9126,9126,0,0,9787,24,32,80,100
io8_l2n1p1_l5n1p1_l7p1n1_d1d2,224.364,16354,16354,0,0,10095,192,256,80,100
io8_l2n1p1_l5n1p1_l7p2n1,113.040,10674,10674,0,0,12057,24,32,80,100
io8_l2n1p1_l5n1p1_l7p2n1_d1d2,302.580,32370,32370,0,0,28590,192,256,160,100
io8_l2n1p1_l5n1p1_l7p4n1,111.090,11125,11125,0,0,13433,20,24,80,100
io8_l2n1p1_l5n1p1_l7p4n1_d1d2,441.876,38311,38311,0,0,41027,192,256,320,100
io8_l2n1p1_l5n1p1_l7p8n1,108.585,10855,10855,0,0,11795,24,24,80,100
io8_l2n1p1_l5n1p1_l7p8n1_d1d2,721.972,66271,66271,0,0,72373,181,256,640,100
io8_l2n1p2_l5n1p2_l7n1n1,36.336,2243,2243,0,0,1577,16,40,5,100
io8_l2n1p2_l5n1p2_l7n1n1_d1d2,116.977,8531,8531,0,0,5621,0,448,5,100
io8_l2n1p2_l5n1p2_l7n1n2,35.144,2309,2309,0,0,1575,16,40,5,100
io8_l2n1p2_l5n1p2_l7n1n2_d1d2,115.353,8425,8425,0,0,5621,0,448,5,100
io8_l2n1p2_l5n1p2_l7n1n4,35.656,2401,2401,0,0,1361,16,40,5,100
io8_l2n1p2_l5n1p2_l7n1n4_d1d2,118.553,8838,8838,0,0,5640,0,448,5,100
io8_l2n1p2_l5n1p2_l7n1n8,64.721,4256,4256,0,0,3311,16,40,40,100
io8_l2n1p2_l5n1p2_l7n1n8_d1d2,144.979,10724,10724,0,0,7444,0,448,40,100
io8_l2n1p2_l5n1p2_l7n1p1,36.990,2275,2267,0,8,1608,16,40,5,100
io8_l2n1p2_l5n1p2_l7n1p1_d1d2,117.560,8669,8659,0,10,5647,0,448,5,100
io8_l2n1p2_l5n1p2_l7n1p2,39.712,2683,2676,0,7,1995,16,40,10,100
io8_l2n1p2_l5n1p2_l7n1p2_d1d2,120.764,8771,8762,0,9,5909,0,448,10,100
io8_l2n1p2_l5n1p2_l7n1p4,48.867,3148,3141,0,7,2393,16,40,20,100
io8_l2n1p2_l5n1p2_l7n1p4_d1d2,125.821,9653,9642,0,11,4930,0,448,20,100
io8_l2n1p2_l5n1p2_l7n1p8,67.034,4267,4261,0,6,3308,16,40,40,100
io8_l2n1p2_l5n1p2_l7n1p8_d1d2,143.576,10877,10870,0,7,5887,0,448,40,100
io8_l2n1p2_l5n1p2_l7p1n1,109.395,9633,9633,0,0,10329,40,16,80,100
io8_l2n1p2_l5n1p2_l7p1n1_d1d2,185.728,16973,16973,0,0,11588,192,256,80,100
io8_l2n1p2_l5n1p2_l7p2n1,109.098,11256,11256,0,0,12415,32,8,80,100
io8_l2n1p2_l5n1p2_l7p2n1_d1d2,267.276,32801,32801,0,0,26822,184,256,160,100
io8_l2n1p2_l5n1p2_l7p4n1,110.987,11347,11347,0,0,13198,40,16,80,100
io8_l2n1p2_l5n1p2_l7p4n1_d1d2,393.479,38707,38707,0,0,37243,190,256,320,100
io8_l2n1p2_l5n1p2_l7p8n1,114.096,11576,11576,0,0,12233,40,16,80,100
io8_l2n1p2_l5n1p2_l7p8n1_d1d2,692.144,66779,66779,0,0,72778,186,256,640,100
io8_l2n1p4_l5n1p4_l7n1n1,35.157,2570,2570,0,0,1677,16,40,5,100
io8_l2n1p4_l5n1p4_l7n1n1_d1d2,90.039,8273,8273,0,0,5322,0,448,5,100
io8_l2n1p4_l5n1p4_l7n1n2,33.975,2561,2561,0,0,1670,16,40,5,100
io8_l2n1p4_l5n1p4_l7n1n2_d1d2,81.805,8315,8315,0,0,3647,0,448,5,100
io8_l2n1p4_l5n1p4_l7n1n4,35.564,2720,2720,0,0,1625,16,40,5,100
io8_l2n1p4_l5n1p4_l7n1n4_d1d2,90.233,8471,8471,0,0,5337,0,448,5,100
io8_l2n1p4_l5n1p4_l7n1n8,63.594,4491,4491,0,0,3372,16,40,40,100
io8_l2n1p4_l5n1p4_l7n1n8_d1d2,114.584,10234,10234,0,0,5551,0,448,40,100
io8_l2n1p4_l5n1p4_l7n1p1,35.664,2606,2598,0,8,1705,16,40,5,100
io8_l2n1p4_l5n1p4_l7n1p1_d1d2,89.518,8315,8305,0,10,5348,0,448,5,100
io8_l2n1p4_l5n1p4_l7n1p2,38.719,2980,2973,0,7,2027,16,40,10,100
io8_l2n1p4_l5n1p4_l7n1p2_d1d2,80.244,8563,8554,0,9,2326,0,448,10,100
io8_l2n1p4_l5n1p4_l7n1p4,47.184,3506,3499,0,7,2495,16,40,20,100
io8_l2n1p4_l5n1p4_l7n1p4_d1d2,96.975,9236,9225,0,11,4462,0,448,20,100
io8_l2n1p4_l5n1p4_l7n1p8,61.837,4578,4573,0,5,3407,16,40,40,100
io8_l2n1p4_l5n1p4_l7n1p8_d1d2,120.940,10414,10407,0,7,7158,0,448,40,100
io8_l2n1p4_l5n1p4_l7p1n1,106.309,9518,9518,0,0,10045,40,16,80,100
io8_l2n1p4_l5n1p4_l7p1n1_d1d2,159.658,16795,16795,0,0,10249,184,256,80,100
io8_l2n1p4_l5n1p4_l7p2n1,107.012,11203,11203,0,0,12112,32,16,80,100
io8_l2n1p4_l5n1p4_l7p2n1_d1d2,233.150,32604,32604,0,0,25502,176,256,160,100
io8_l2n1p4_l5n1p4_l7p4n1,108.532,11907,11907,0,0,13136,40,8,80,100
io8_l2n1p4_l5n1p4_l7p4n1_d1d2,366.286,38837,38837,0,0,36743,192,256,320,100
io8_l2n1p4_l5n1p4_l7p8n1,106.116,11613,11613,0,0,12192,40,8,80,100
io8_l2n1p4_l5n1p4_l7p8n1_d1d2,667.250,66556,66556,0,0,73789,187,256,640,100
io8_l2n1p8_l5n1p8_l7n1n1,36.813,2740,2740,0,0,1991,16,40,5,100
io8_l2n1p8_l5n1p8_l7n1n1_d1d2,73.748,8271,8271,0,0,5186,0,448,5,100
io8_l2n1p8_l5n1p8_l7n1n2,37.321,2775,2775,0,0,1988,16,40,5,100
io8_l2n1p8_l5n1p8_l7n1n2_d1d2,71.360,8162,8162,0,0,5181,0,448,5,100
io8_l2n1p8_l5n1p8_l7n1n4,37.432,3013,3013,0,0,1940,16,40,5,100
io8_l2n1p8_l5n1p8_l7n1n4_d1d2,71.083,8473,8473,0,0,5016,0,448,5,100
io8_l2n1p8_l5n1p8_l7n1n8,64.023,4711,4711,0,0,3695,16,40,40,100
io8_l2n1p8_l5n1p8_l7n1n8_d1d2,103.190,10364,10364,0,0,6998,0,448,40,100
io8_l2n1p8_l5n1p8_l7n1p1,36.812,2748,2740,0,8,2018,16,40,5,100
io8_l2n1p8_l5n1p8_l7n1p1_d1d2,75.762,8261,8251,0,10,5209,0,448,5,100
io8_l2n1p8_l5n1p8_l7n1p2,40.332,3174,3167,0,7,2341,16,40,10,100
io8_l2n1p8_l5n1p8_l7n1p2_d1d2,80.035,8376,8367,0,9,5471,0,448,10,100
io8_l2n1p8_l5n1p8_l7n1p4,48.372,3655,3648,0,7,2808,16,40,20,100
io8_l2n1p8_l5n1p8_l7n1p4_d1d2,84.470,9180,9169,0,11,5262,0,448,20,100
io8_l2n1p8_l5n1p8_l7n1p8,67.213,4739,4734,0,5,3721,16,40,40,100
io8_l2n1p8_l5n1p8_l7n1p8_d1d2,103.232,10395,10388,0,7,7015,0,448,40,100
io8_l2n1p8_l5n1p8_l7p1n1,107.216,10067,10067,0,0,10635,40,16,80,100
io8_l2n1p8_l5n1p8_l7p1n1_d1d2,138.480,17216,17216,0,0,10730,192,256,80,100
io8_l2n1p8_l5n1p8_l7p2n1,111.602,11606,11606,0,0,12414,38,16,80,100
io8_l2n1p8_l5n1p8_l7p2n1_d1d2,221.756,32588,32588,0,0,27302,192,256,160,100
io8_l2n1p8_l5n1p8_l7p4n1,110.431,12010,12010,0,0,13381,40,16,80,100
io8_l2n1p8_l5n1p8_l7p4n1_d1d2,351.507,38757,38757,0,0,37800,181,248,320,100
io8_l2n1p8_l5n1p8_l7p8n1,108.501,11831,11831,0,0,12514,40,8,80,100
io8_l2n1p8_l5n1p8_l7p8n1_d1d2,661.438,66817,66817,0,0,73945,192,256,640,100
io8_l2p1n1_l5p1n1_l7n1n1,39.922,3250,3250,0,0,2365,16,40,14,100
io8_l2p1n1_l5p1n1_l7n1n1_d1d2,78.777,9313,9313,0,0,6016,0,448,23,100
io8_l2p1n1_l5p1n1_l7n1n2,40.722,3405,3405,0,0,2325,16,40,14,100
io8_l2p1n1_l5p1n1_l7n1n2_d1d2,80.060,9363,9363,0,0,6014,0,448,23,100
io8_l2p1n1_l5p1n1_l7n1n4,41.402,3545,3545,0,0,2286,16,40,14,100
io8_l2p1n1_l5p1n1_l7n1n4_d1d2,81.439,9435,9435,0,0,5617,0,448,23,100
io8_l2p1n1_l5p1n1_l7n1n8,61.204,5147,5147,0,0,3889,16,40,40,100
io8_l2p1n1_l5p1n1_l7n1n8_d1d2,92.288,11085,11085,0,0,7440,0,448,40,100
io8_l2p1n1_l5p1n1_l7n1p1,40.058,3287,3279,0,8,2357,16,40,14,100
io8_l2p1n1_l5p1n1_l7n1p1_d1d2,81.789,9393,9383,0,10,6026,0,448,23,100
io8_l2p1n1_l5p1n1_l7n1p2,42.699,3664,3657,0,7,2616,16,40,16,100
io8_l2p1n1_l5p1n1_l7n1p2_d1d2,80.243,9540,9531,0,9,5005,0,448,25,100
io8_l2p1n1_l5p1n1_l7n1p4,43.336,4012,4005,0,7,2924,16,40,20,100
io8_l2p1n1_l5p1n1_l7n1p4_d1d2,79.708,10090,10079,0,11,4729,0,448,29,100
io8_l2p1n1_l5p1n1_l7n1p8,60.743,5097,5092,0,5,3877,16,40,40,100
io8_l2p1n1_l5p1n1_l7n1p8_d1d2,93.397,11046,11039,0,7,7454,0,448,40,100
io8_l2p1n1_l5p1n1_l7p1n1,99.653,10125,10125,0,0,10479,40,16,80,100
io8_l2p1n1_l5p1n1_l7p1n1_d1d2,136.063,18031,18031,0,0,11240,192,248,80,100
io8_l2p1n1_l5p1n1_l7p2n1,103.210,11610,11610,0,0,12568,40,16,80,100
io8_l2p1n1_l5p1n1_l7p2n1_d1d2,215.825,32837,32837,0,0,28908,192,256,160,100
io8_l2p1n1_l5p1n1_l7p4n1,104.653,12089,12089,0,0,13591,32,16,80,100
io8_l2p1n1_l5p1n1_l7p4n1_d1d2,347.720,39570,39570,0,0,37941,192,248,320,100
io8_l2p1n1_l5p1n1_l7p8n1,108.849,12711,12711,0,0,12640,40,16,80,100
io8_l2p1n1_l5p1n1_l7p8n1_d1d2,658.546,67388,67388,0,0,76889,183,256,640,100
io8_l2p2n1_l5p2n1_l7n1n1,90.704,11845,11845,0,0,17343,16,40,104,100
io8_l2p2n1_l5p2n1_l7n1n1_d1d2,112.837,26053,26053,0,0,49750,128,320,8,100
io8_l2p2n1_l5p2n1_l7n1n2,86.741,11881,11881,0,0,17153,16,36,95,100
io8_l2p2n1_l5p2n1_l7n1n2_d1d2,101.908,26394,26394,0,0,48031,128,320,8,100
io8_l2p2n1_l5p2n1_l7n1n4,88.504,12239,12239,0,0,17081,16,40,95,100
io8_l2p2n1_l5p2n1_l7n1n4_d1d2,108.800,26890,26890,0,0,49009,112,320,8,100
io8_l2p2n1_l5p2n1_l7n1n8,88.822,12889,12889,0,0,18123,16,40,91,100
io8_l2p2n1_l5p2n1_l7n1n8_d1d2,138.623,28557,28557,0,0,51307,128,320,40,100
io8_l2p2n1_l5p2n1_l7n1p1,84.441,11414,11406,0,8,17839,16,40,77,100
io8_l2p2n1_l5p2n1_l7n1p1_d1d2,110.690,26620,26610,0,10,50221,120,320,8,100
io8_l2p2n1_l5p2n1_l7n1p2,84.118,12081,12074,0,7,17280,16,40,88,100
io8_l2p2n1_l5p2n1_l7n1p2_d1d2,108.701,26415,26406,0,9,48381,128,320,10,100
io8_l2p2n1_l5p2n1_l7n1p4,83.522,12094,12087,0,7,17462,16,40,80,100
io8_l2p2n1_l5p2n1_l7n1p4_d1d2,117.249,27200,27189,0,11,49259,128,304,20,100
io8_l2p2n1_l5p2n1_l7n1p8,102.353,13677,13671,0,6,19022,16,40,130,100
io8_l2p2n1_l5p2n1_l7n1p8_d1d2,143.904,28250,28243,0,7,51080,128,320,40,100
io8_l2p2n1_l5p2n1_l7p1n1,102.515,17502,17502,0,0,23138,40,16,104,100
io8_l2p2n1_l5p2n1_l7p1n1_d1d2,173.259,35206,35206,0,0,56234,320,128,80,100
io8_l2p2n1_l5p2n1_l7p2n1,112.684,19171,19171,0,0,25430,40,16,113,100
io8_l2p2n1_l5p2n1_l7p2n1_d1d2,248.892,50346,50346,0,0,72122,316,128,160,100
io8_l2p2n1_l5p2n1_l7p4n1,106.939,19793,19793,0,0,26137,40,16,98,100
io8_l2p2n1_l5p2n1_l7p4n1_d1d2,380.964,58221,58221,0,0,83403,300,128,320,100
io8_l2p2n1_l5p2n1_l7p8n1,112.735,19930,19930,0,0,25839,32,16,119,100
io8_l2p2n1_l5p2n1_l7p8n1_d1d2,674.076,84995,84995,0,0,121225,320,128,640,100
io8_l2p4n1_l5p4n1_l7n1n1,63.118,8879,8876,0,3,8688,4,52,11,100
io8_l2p4n1_l5p4n1_l7n1n1_d1d2,235.002,52638,52638,0,0,52083,168,256,194,100
io8_l2p4n1_l5p4n1_l7n1n2,65.025,9050,9050,0,0,8793,4,52,11,100
io8_l2p4n1_l5p4n1_l7n1n2_d1d2,237.891,52889,52889,0,0,53128,192,256,194,100
io8_l2p4n1_l5p4n1_l7n1n4,62.772,9221,9221,0,0,8798,4,52,11,100
io8_l2p4n1_l5p4n1_l7n1n4_d1d2,247.473,52175,52175,0,0,52156,184,224,194,100
io8_l2p4n1_l5p4n1_l7n1n8,82.553,10835,10835,0,0,10255,4,52,40,100
io8_l2p4n1_l5p4n1_l7n1n8_d1d2,249.696,54041,54041,0,0,54721,184,248,208,100
io8_l2p4n1_l5p4n1_l7n1p1,65.192,8911,8903,0,8,8776,4,52,11,100
io8_l2p4n1_l5p4n1_l7n1p1_d1d2,240.859,51611,51601,0,10,52095,184,256,194,100
io8_l2p4n1_l5p4n1_l7n1p2,61.219,9255,9248,0,7,9069,4,52,13,100
io8_l2p4n1_l5p4n1_l7n1p2_d1d2,237.388,51364,51355,0,9,52391,192,256,196,100
io8_l2p4n1_l5p4n1_l7n1p4,70.168,9864,9857,0,7,9384,4,52,20,100
io8_l2p4n1_l5p4n1_l7n1p4_d1d2,247.014,52992,52981,0,11,54550,184,240,200,100
io8_l2p4n1_l5p4n1_l7n1p8,87.293,10905,10899,0,6,10450,4,52,40,100
io8_l2p4n1_l5p4n1_l7n1p8_d1d2,248.974,54966,54959,0,7,55428,192,256,208,100
io8_l2p4n1_l5p4n1_l7p1n1,121.379,15796,15796,0,0,16887,28,28,80,100
io8_l2p4n1_l5p4n1_l7p1n1_d1d2,259.896,60395,60395,0,0,58895,368,64,224,100
io8_l2p4n1_l5p4n1_l7p2n1,123.857,17854,17854,0,0,19073,28,28,80,100
io8_l2p4n1_l5p4n1_l7p2n1_d1d2,291.628,76115,76115,0,0,72628,384,64,256,100
io8_l2p4n1_l5p4n1_l7p4n1,120.587,18308,18308,0,0,19830,28,28,80,100
io8_l2p4n1_l5p4n1_l7p4n1_d1d2,332.213,79778,79778,0,0,81566,368,64,320,100
io8_l2p4n1_l5p4n1_l7p8n1,123.150,18288,18288,0,0,19010,28,28,80,100
io8_l2p4n1_l5p4n1_l7p8n1_d1d2,611.129,105228,105228,0,0,120946,384,64,640,100
io8_l2p8n1_l5p8n1_l7n1n1,642.762,50879,41397,0,9482,66375,32,24,86,100
io8_l2p8n1_l5p8n1_l7n1n1_d1d2,729.981,75930,66828,0,9102,99244,256,192,98,100
io8_l2p8n1_l5p8n1_l7n1n2,610.358,52893,43411,0,9482,66453,32,24,86,100
io8_l2p8n1_l5p8n1_l7n1n2_d1d2,777.455,76425,67323,0,9102,99403,256,192,98,100
io8_l2p8n1_l5p8n1_l7n1n4,660.183,52588,43106,0,9482,66515,32,24,86,100
io8_l2p8n1_l5p8n1_l7n1n4_d1d2,783.394,78074,68972,0,9102,99676,256,192,98,100
io8_l2p8n1_l5p8n1_l7n1n8,836.490,53534,44052,0,9482,66346,32,24,86,100
io8_l2p8n1_l5p8n1_l7n1n8_d1d2,781.356,77659,68557,0,9102,100285,248,184,98,100
io8_l2p8n1_l5p8n1_l7n1p1,830.668,52119,42629,0,9490,66353,32,24,86,100
io8_l2p8n1_l5p8n1_l7n1p1_d1d2,1035.366,75856,66744,0,9112,99521,256,192,98,100
io8_l2p8n1_l5p8n1_l7n1p2,865.534,52888,43399,0,9489,66667,32,24,86,100
io8_l2p8n1_l5p8n1_l7n1p2_d1d2,1049.369,77070,67957,0,9113,99525,256,192,98,100
io8_l2p8n1_l5p8n1_l7n1p4,846.846,52075,42586,0,9489,66522,32,24,86,100
io8_l2p8n1_l5p8n1_l7n1p4_d1d2,1038.810,77387,68274,0,9113,100529,256,192,98,100
io8_l2p8n1_l5p8n1_l7n1p8,896.632,52265,42777,0,9488,66556,32,24,86,100
io8_l2p8n1_l5p8n1_l7n1p8_d1d2,1037.697,77769,68660,0,9109,100484,256,192,98,100
io8_l2p8n1_l5p8n1_l7p1n1,925.437,56273,46791,0,9482,69472,56,0,86,100
io8_l2p8n1_l5p8n1_l7p1n1_d1d2,1145.989,81261,72159,0,9102,102662,448,0,98,100
io8_l2p8n1_l5p8n1_l7p2n1,876.908,57678,48196,0,9482,71583,56,0,86,100
io8_l2p8n1_l5p8n1_l7p2n1_d1d2,1188.023,95992,86890,0,9102,118977,448,0,160,100
io8_l2p8n1_l5p8n1_l7p4n1,895.098,58618,49136,0,9482,73079,56,0,86,100
io8_l2p8n1_l5p8n1_l7p4n1_d1d2,1389.564,103048,93946,0,9102,128468,448,0,320,100
io8_l2p8n1_l5p8n1_l7p8n1,882.332,57431,47943,0,9488,72136,56,0,86,100
io8_l2p8n1_l5p8n1_l7p8n1_d1d2,1695.052,132638,123536,0,9102,163800,448,0,640,100
