prj,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks,freq(MHz)
io8_l2n1n4_l4p4n1_d1d2,338.625,36387,36387,0,0,38423,96,128,320,100
io8_l2n1n4_l4p8n1,100.744,23943,23943,0,0,31583,19,8,40,100
io8_l2n1n4_l4p8n1_d1d2,379.194,50283,50283,0,0,64490,128,128,320,100
io8_l2n1n8_l4n1n1,32.980,1764,1764,0,0,1218,8,24,14,100
io8_l2n1n8_l4n1n1_d1d2,67.351,5605,5605,0,0,3801,0,256,23,100
io8_l2n1n8_l4n1n2,32.846,1816,1816,0,0,1218,8,24,14,100
io8_l2n1n8_l4n1n2_d1d2,70.291,5609,5609,0,0,3814,0,256,23,100
io8_l2n1n8_l4n1n4,33.081,1965,1965,0,0,1239,8,24,14,100
io8_l2n1n8_l4n1n4_d1d2,69.757,5645,5645,0,0,3827,0,256,23,100
io8_l2n1n8_l4n1n8,51.673,3583,3583,0,0,2992,8,24,40,100
io8_l2n1n8_l4n1n8_d1d2,69.305,5832,5832,0,0,3862,0,256,23,100
io8_l2n1n8_l4n1p1,33.068,1764,1764,0,0,1229,8,24,14,100
io8_l2n1n8_l4n1p1_d1d2,69.271,5594,5594,0,0,3787,0,256,23,100
io8_l2n1n8_l4n1p2,34.481,2055,2055,0,0,1496,8,24,16,100
io8_l2n1n8_l4n1p2_d1d2,72.380,6460,6460,0,0,4538,0,256,25,100
io8_l2n1n8_l4n1p4,36.480,2581,2581,0,0,1958,8,24,20,100
io8_l2n1n8_l4n1p4_d1d2,73.146,6604,6604,0,0,4648,0,256,29,100
io8_l2n1n8_l4n1p8,52.163,3599,3594,0,5,2761,16,16,40,100
io8_l2n1n8_l4n1p8_d1d2,82.813,7360,7353,0,7,5252,64,192,40,100
io8_l2n1n8_l4p1n1,64.607,6652,6652,0,0,8008,24,8,40,100
io8_l2n1n8_l4p1n1_d1d2,126.077,13944,13944,0,0,10413,128,128,80,100
io8_l2n1n8_l4p2n1,69.911,9245,9245,0,0,12922,24,8,40,100
io8_l2n1n8_l4p2n1_d1d2,192.227,21982,21982,0,0,21360,128,120,160,100
io8_l2n1n8_l4p4n1,76.171,13964,13964,0,0,19002,16,8,40,100
io8_l2n1n8_l4p4n1_d1d2,333.591,36430,36430,0,0,36488,92,128,320,100
io8_l2n1n8_l4p8n1,94.610,24331,24331,0,0,32192,22,8,40,100
io8_l2n1n8_l4p8n1_d1d2,367.927,49539,49539,0,0,65690,120,128,320,100
io8_l2n1p1_l4n1n1,33.986,1301,1301,0,0,919,0,32,5,100
io8_l2n1p1_l4n1n1_d1d2,141.166,5040,5040,0,0,3195,0,256,5,100
io8_l2n1p1_l4n1n2,34.329,1330,1330,0,0,921,0,32,5,100
io8_l2n1p1_l4n1n2_d1d2,141.830,5003,5003,0,0,3207,0,256,5,100
io8_l2n1p1_l4n1n4,33.053,1475,1475,0,0,841,0,32,5,100
io8_l2n1p1_l4n1n4_d1d2,141.219,5097,5097,0,0,3228,0,256,5,100
io8_l2n1p1_l4n1n8,63.850,3273,3273,0,0,2878,0,32,40,100
io8_l2n1p1_l4n1n8_d1d2,142.275,5259,5259,0,0,3255,0,256,5,100
io8_l2n1p1_l4n1p1,32.621,1319,1319,0,0,933,0,32,5,100
io8_l2n1p1_l4n1p1_d1d2,141.196,5039,5039,0,0,3213,0,256,5,100
io8_l2n1p1_l4n1p2,37.348,1655,1655,0,0,1260,0,32,10,100
io8_l2n1p1_l4n1p2_d1d2,146.980,5449,5449,0,0,3985,0,256,10,100
io8_l2n1p1_l4n1p4,46.495,2199,2199,0,0,1842,0,32,20,100
io8_l2n1p1_l4n1p4_d1d2,155.132,6198,6198,0,0,4249,0,256,20,100
io8_l2n1p1_l4n1p8,64.446,3306,3300,0,6,2653,8,24,40,100
io8_l2n1p1_l4n1p8_d1d2,173.926,7110,7103,0,7,5042,64,192,40,100
io8_l2n1p1_l4p1n1,69.994,6310,6310,0,0,8025,8,16,40,100
io8_l2n1p1_l4p1n1_d1d2,212.309,13042,13042,0,0,9941,128,128,80,100
io8_l2n1p1_l4p2n1,79.197,8695,8695,0,0,13017,16,16,40,100
io8_l2n1p1_l4p2n1_d1d2,283.800,21216,21216,0,0,21211,128,128,160,100
io8_l2n1p1_l4p4n1,86.222,13559,13559,0,0,19339,14,16,40,100
io8_l2n1p1_l4p4n1_d1d2,415.006,34385,34385,0,0,36010,112,128,320,100
io8_l2n1p1_l4p8n1,112.156,23513,23513,0,0,32385,13,16,40,100
io8_l2n1p1_l4p8n1_d1d2,441.510,51241,51241,0,0,65764,112,128,320,100
io8_l2n1p2_l4n1n1,31.568,1489,1489,0,0,1079,8,24,5,100
io8_l2n1p2_l4n1n1_d1d2,101.620,5495,5495,0,0,3598,0,256,5,100
io8_l2n1p2_l4n1n2,32.393,1546,1546,0,0,1083,8,24,5,100
io8_l2n1p2_l4n1n2_d1d2,103.388,5532,5532,0,0,3603,0,256,5,100
io8_l2n1p2_l4n1n4,32.057,1623,1623,0,0,999,8,24,5,100
io8_l2n1p2_l4n1n4_d1d2,102.555,5637,5637,0,0,3619,0,256,5,100
io8_l2n1p2_l4n1n8,62.263,3486,3486,0,0,3074,8,24,40,100
io8_l2n1p2_l4n1n8_d1d2,103.950,5755,5755,0,0,3648,0,256,5,100
io8_l2n1p2_l4n1p1,33.128,1524,1524,0,0,1092,8,24,5,100
io8_l2n1p2_l4n1p1_d1d2,102.278,5553,5553,0,0,3596,0,256,5,100
io8_l2n1p2_l4n1p2,35.756,1862,1862,0,0,1420,8,24,10,100
io8_l2n1p2_l4n1p2_d1d2,104.882,5951,5951,0,0,4369,0,256,10,100
io8_l2n1p2_l4n1p4,44.584,2399,2399,0,0,2037,8,24,20,100
io8_l2n1p2_l4n1p4_d1d2,115.179,6709,6709,0,0,4640,0,256,20,100
io8_l2n1p2_l4n1p8,60.677,3515,3509,0,6,2814,16,16,40,100
io8_l2n1p2_l4n1p8_d1d2,135.714,7634,7627,0,7,5435,64,192,40,100
io8_l2n1p2_l4p1n1,73.929,6751,6751,0,0,8405,24,8,40,100
io8_l2n1p2_l4p1n1_d1d2,170.148,13890,13890,0,0,9919,128,128,80,100
io8_l2n1p2_l4p2n1,78.777,8949,8949,0,0,12626,24,8,40,100
io8_l2n1p2_l4p2n1_d1d2,243.057,22712,22712,0,0,20659,128,128,160,100
io8_l2n1p2_l4p4n1,87.157,13918,13918,0,0,20006,24,8,40,100
io8_l2n1p2_l4p4n1_d1d2,387.197,36969,36969,0,0,36610,128,128,320,100
io8_l2n1p2_l4p8n1,102.097,23713,23713,0,0,32533,24,8,40,100
io8_l2n1p2_l4p8n1_d1d2,416.440,50674,50674,0,0,65151,128,128,320,100
io8_l2n1p4_l4n1n1,31.610,1683,1683,0,0,1181,8,24,5,100
io8_l2n1p4_l4n1n1_d1d2,73.745,5344,5344,0,0,3467,0,256,5,100
io8_l2n1p4_l4n1n2,29.918,1667,1667,0,0,1175,8,24,5,100
io8_l2n1p4_l4n1n2_d1d2,74.976,5301,5301,0,0,3470,0,256,5,100
io8_l2n1p4_l4n1n4,31.221,1782,1782,0,0,1163,8,24,5,100
io8_l2n1p4_l4n1n4_d1d2,76.257,5368,5368,0,0,3489,0,256,5,100
io8_l2n1p4_l4n1n8,58.433,3659,3659,0,0,3138,8,24,40,100
io8_l2n1p4_l4n1n8_d1d2,76.578,5527,5527,0,0,3518,0,256,5,100
io8_l2n1p4_l4n1p1,30.520,1682,1682,0,0,1192,8,24,5,100
io8_l2n1p4_l4n1p1_d1d2,75.300,5356,5356,0,0,3473,0,256,5,100
io8_l2n1p4_l4n1p2,34.283,2032,2032,0,0,1521,8,24,10,100
io8_l2n1p4_l4n1p2_d1d2,76.738,5775,5775,0,0,4241,0,256,10,100
io8_l2n1p4_l4n1p4,44.323,2568,2568,0,0,2104,8,24,20,100
io8_l2n1p4_l4n1p4_d1d2,87.626,6611,6611,0,0,4497,0,256,20,100
io8_l2n1p4_l4n1p8,59.528,3671,3666,0,5,2913,16,16,40,100
io8_l2n1p4_l4n1p8_d1d2,107.561,7437,7430,0,7,5302,64,192,40,100
io8_l2n1p4_l4p1n1,69.093,6870,6870,0,0,8172,24,8,40,100
io8_l2n1p4_l4p1n1_d1d2,141.130,14202,14202,0,0,9689,128,128,80,100
io8_l2n1p4_l4p2n1,78.128,9378,9378,0,0,13097,24,8,40,100
io8_l2n1p4_l4p2n1_d1d2,214.768,21477,21477,0,0,21396,128,128,160,100
io8_l2n1p4_l4p4n1,82.634,14309,14309,0,0,18449,22,8,40,100
io8_l2n1p4_l4p4n1_d1d2,350.786,36834,36834,0,0,36052,110,128,320,100
io8_l2n1p4_l4p8n1,99.582,24519,24519,0,0,32030,20,8,40,100
io8_l2n1p4_l4p8n1_d1d2,386.429,51169,51169,0,0,63979,128,128,320,100
io8_l2n1p8_l4n1n1,31.512,1806,1806,0,0,1259,8,24,5,100
io8_l2n1p8_l4n1n1_d1d2,58.966,5381,5381,0,0,3424,0,256,5,100
io8_l2n1p8_l4n1n2,30.920,1862,1862,0,0,1258,8,24,5,100
io8_l2n1p8_l4n1n2_d1d2,58.132,5328,5328,0,0,3419,0,256,5,100
io8_l2n1p8_l4n1n4,31.550,1970,1970,0,0,1243,8,24,5,100
io8_l2n1p8_l4n1n4_d1d2,60.427,5400,5400,0,0,3439,0,256,5,100
io8_l2n1p8_l4n1n8,59.627,3810,3810,0,0,3219,8,24,40,100
io8_l2n1p8_l4n1n8_d1d2,60.592,5585,5585,0,0,3464,0,256,5,100
io8_l2n1p8_l4n1p1,32.440,1816,1816,0,0,1266,8,24,5,100
io8_l2n1p8_l4n1p1_d1d2,60.996,5376,5376,0,0,3424,0,256,5,100
io8_l2n1p8_l4n1p2,35.336,2156,2156,0,0,1600,8,24,10,100
io8_l2n1p8_l4n1p2_d1d2,68.967,6111,6111,0,0,6252,0,256,10,100
io8_l2n1p8_l4n1p4,43.634,2808,2808,0,0,2187,8,24,20,100
io8_l2n1p8_l4n1p4_d1d2,69.991,6524,6524,0,0,4464,0,256,20,100
io8_l2n1p8_l4n1p8,59.502,3815,3809,0,6,2992,16,16,40,100
io8_l2n1p8_l4n1p8_d1d2,91.438,7455,7448,0,7,5247,64,192,40,100
io8_l2n1p8_l4p1n1,70.158,7015,7015,0,0,8292,24,8,40,100
io8_l2n1p8_l4p1n1_d1d2,128.665,13497,13497,0,0,10190,128,128,80,100
io8_l2n1p8_l4p2n1,76.749,9300,9300,0,0,13273,24,8,40,100
io8_l2n1p8_l4p2n1_d1d2,197.683,21914,21914,0,0,21367,128,128,160,100
io8_l2n1p8_l4p4n1,85.052,14026,14026,0,0,19710,24,8,40,100
io8_l2n1p8_l4p4n1_d1d2,335.924,36942,36942,0,0,36810,124,128,320,100
io8_l2n1p8_l4p8n1,109.426,24054,24054,0,0,32619,24,8,40,100
io8_l2n1p8_l4p8n1_d1d2,375.194,51336,51336,0,0,64034,128,128,320,100
io8_l2p1n1_l4n1n1,35.286,2233,2233,0,0,1494,8,24,14,100
io8_l2p1n1_l4n1n1_d1d2,66.564,6150,6150,0,0,4070,0,256,23,100
io8_l2p1n1_l4n1n2,34.740,2246,2246,0,0,1482,8,24,14,100
io8_l2p1n1_l4n1n2_d1d2,67.643,6114,6114,0,0,4066,0,256,23,100
io8_l2p1n1_l4n1n4,35.186,2406,2406,0,0,1470,8,24,14,100
io8_l2p1n1_l4n1n4_d1d2,67.918,6217,6217,0,0,4086,0,256,23,100
io8_l2p1n1_l4n1n8,54.457,4033,4033,0,0,3257,8,24,40,100
io8_l2p1n1_l4n1n8_d1d2,68.186,6348,6348,0,0,4121,0,256,23,100
io8_l2p1n1_l4n1p1,36.721,2247,2247,0,0,1508,8,24,14,100
io8_l2p1n1_l4n1p1_d1d2,64.913,6153,6153,0,0,4068,0,256,23,100
io8_l2p1n1_l4n1p2,35.806,2539,2539,0,0,1759,8,24,16,100
io8_l2p1n1_l4n1p2_d1d2,66.115,6981,6981,0,0,4791,0,256,25,100
io8_l2p1n1_l4n1p4,37.973,3047,3047,0,0,2240,8,24,20,100
io8_l2p1n1_l4n1p4_d1d2,70.746,7250,7250,0,0,4652,0,256,29,100
io8_l2p1n1_l4n1p8,55.337,4095,4090,0,5,3026,16,16,40,100
io8_l2p1n1_l4n1p8_d1d2,80.936,7898,7891,0,7,5521,64,192,40,100
io8_l2p1n1_l4p1n1,65.444,7244,7244,0,0,8268,24,8,40,100
io8_l2p1n1_l4p1n1_d1d2,119.558,14470,14470,0,0,10647,128,120,80,100
io8_l2p1n1_l4p2n1,72.031,9788,9788,0,0,12725,24,8,40,100
io8_l2p1n1_l4p2n1_d1d2,186.584,21700,21700,0,0,21590,128,128,160,100
io8_l2p1n1_l4p4n1,79.310,14456,14456,0,0,19070,24,8,40,100
io8_l2p1n1_l4p4n1_d1d2,321.308,34356,34356,0,0,37001,114,128,320,100
io8_l2p1n1_l4p8n1,97.006,24761,24761,0,0,33068,24,8,40,100
io8_l2p1n1_l4p8n1_d1d2,357.036,49634,49634,0,0,65100,128,128,320,100
io8_l2p2n1_l4n1n1,70.117,7804,7804,0,0,10490,8,24,95,100
io8_l2p2n1_l4n1n1_d1d2,78.520,16467,16467,0,0,26473,64,192,5,100
io8_l2p2n1_l4n1n2,63.610,7529,7529,0,0,9595,8,20,71,100
io8_l2p2n1_l4n1n2_d1d2,80.943,15649,15649,0,0,26973,64,192,5,100
io8_l2p2n1_l4n1n4,69.523,7945,7945,0,0,9841,8,24,89,100
io8_l2p2n1_l4n1n4_d1d2,79.526,16566,16566,0,0,26533,48,192,5,100
io8_l2p2n1_l4n1n8,67.688,8842,8842,0,0,11080,8,24,85,100
io8_l2p2n1_l4n1n8_d1d2,80.051,16340,16340,0,0,26720,64,192,5,100
io8_l2p2n1_l4n1p1,60.432,6946,6946,0,0,9959,8,24,59,100
io8_l2p2n1_l4n1p1_d1d2,78.545,15447,15447,0,0,24860,64,192,5,100
io8_l2p2n1_l4n1p2,69.574,7905,7905,0,0,10445,8,24,100,100
io8_l2p2n1_l4n1p2_d1d2,80.812,16629,16629,0,0,27250,64,192,10,100
io8_l2p2n1_l4n1p4,65.722,7946,7946,0,0,10234,8,24,71,100
io8_l2p2n1_l4n1p4_d1d2,89.374,17592,17592,0,0,27676,64,192,20,100
io8_l2p2n1_l4n1p8,65.857,8785,8780,0,5,10783,16,12,82,100
io8_l2p2n1_l4n1p8_d1d2,109.192,18686,18679,0,7,28089,128,128,40,100
io8_l2p2n1_l4p1n1,75.097,11918,11918,0,0,15713,24,8,82,100
io8_l2p2n1_l4p1n1_d1d2,142.248,23739,23739,0,0,33162,192,64,80,100
io8_l2p2n1_l4p2n1,75.921,14205,14205,0,0,20517,24,8,79,100
io8_l2p2n1_l4p2n1_d1d2,212.324,31284,31284,0,0,44156,192,64,160,100
io8_l2p2n1_l4p4n1,92.031,19197,19197,0,0,26123,17,8,85,100
io8_l2p2n1_l4p4n1_d1d2,347.387,45839,45839,0,0,60079,188,64,320,100
io8_l2p2n1_l4p8n1,108.473,29523,29523,0,0,40836,24,8,73,100
io8_l2p2n1_l4p8n1_d1d2,378.378,61486,61486,0,0,87537,192,64,320,100
io8_l2p4n1_l4n1n1,51.059,5527,5527,0,0,5078,2,30,11,100
io8_l2p4n1_l4n1n1_d1d2,199.302,30650,30650,0,0,30056,80,160,194,100
io8_l2p4n1_l4n1n2,50.643,5540,5540,0,0,5050,2,30,11,100
io8_l2p4n1_l4n1n2_d1d2,205.591,30820,30820,0,0,29922,88,160,194,100
io8_l2p4n1_l4n1n4,52.176,5559,5559,0,0,5066,2,30,11,100
io8_l2p4n1_l4n1n4_d1d2,197.736,31331,31331,0,0,30380,96,160,194,100
io8_l2p4n1_l4n1n8,73.052,7440,7440,0,0,6919,2,30,40,100
io8_l2p4n1_l4n1n8_d1d2,203.615,31383,31383,0,0,30444,88,160,194,100
io8_l2p4n1_l4n1p1,52.235,5469,5469,0,0,5026,2,30,11,100
io8_l2p4n1_l4n1p1_d1d2,201.035,30850,30850,0,0,29330,96,160,194,100
io8_l2p4n1_l4n1p2,51.460,5690,5690,0,0,5327,2,30,13,100
io8_l2p4n1_l4n1p2_d1d2,197.496,31572,31572,0,0,30158,96,160,196,100
io8_l2p4n1_l4n1p4,55.163,6184,6184,0,0,5912,2,30,20,100
io8_l2p4n1_l4n1p4_d1d2,197.611,32178,32178,0,0,30753,88,160,200,100
io8_l2p4n1_l4n1p8,72.465,7343,7337,0,6,6656,10,22,40,100
io8_l2p4n1_l4n1p8_d1d2,204.299,32041,32034,0,7,31066,160,80,208,100
io8_l2p4n1_l4p1n1,80.624,10369,10369,0,0,11808,18,14,40,100
io8_l2p4n1_l4p1n1_d1d2,220.945,38594,38594,0,0,35980,224,32,224,100
io8_l2p4n1_l4p2n1,85.443,13052,13052,0,0,15976,18,14,40,100
io8_l2p4n1_l4p2n1_d1d2,249.214,46099,46099,0,0,45686,220,32,256,100
io8_l2p4n1_l4p4n1,89.623,17940,17940,0,0,22779,18,14,40,100
io8_l2p4n1_l4p4n1_d1d2,284.387,56954,56954,0,0,58892,216,32,320,100
io8_l2p4n1_l4p8n1,110.960,27870,27870,0,0,34879,16,14,40,100
io8_l2p4n1_l4p8n1_d1d2,313.984,71107,71107,0,0,86798,224,32,320,100
io8_l2p8n1_l4n1n1,380.982,32276,27535,0,4741,45840,16,16,86,100
io8_l2p8n1_l4n1n1_d1d2,472.210,42859,38244,0,4615,60350,128,128,98,100
io8_l2p8n1_l4n1n2,405.696,32530,27789,0,4741,45586,16,16,86,100
io8_l2p8n1_l4n1n2_d1d2,475.123,42653,38038,0,4615,60443,128,128,98,100
io8_l2p8n1_l4n1n4,434.183,33022,28281,0,4741,45681,16,16,86,100
io8_l2p8n1_l4n1n4_d1d2,489.393,43103,38488,0,4615,61227,128,128,98,100
io8_l2p8n1_l4n1n8,718.469,32783,28042,0,4741,45843,16,16,86,100
io8_l2p8n1_l4n1n8_d1d2,451.626,42937,38322,0,4615,61327,128,120,98,100
io8_l2p8n1_l4n1p1,390.940,31957,27216,0,4741,45639,16,16,86,100
io8_l2p8n1_l4n1p1_d1d2,491.928,42868,38253,0,4615,60662,128,128,98,100
io8_l2p8n1_l4n1p2,529.485,32488,27747,0,4741,45471,16,16,86,100
io8_l2p8n1_l4n1p2_d1d2,615.843,43633,39018,0,4615,60425,128,128,98,100
io8_l2p8n1_l4n1p4,618.620,32476,27735,0,4741,45842,16,16,86,100
io8_l2p8n1_l4n1p4_d1d2,745.821,43400,38785,0,4615,61789,128,128,98,100
io8_l2p8n1_l4n1p8,788.160,32962,28215,0,4747,45646,24,8,86,100
io8_l2p8n1_l4n1p8_d1d2,938.059,43168,38546,0,4622,61299,192,64,98,100
io8_l2p8n1_l4p1n1,805.418,35506,30765,0,4741,48915,32,0,86,100
io8_l2p8n1_l4p1n1_d1d2,933.587,47773,43158,0,4615,63397,256,0,98,100
io8_l2p8n1_l4p2n1,846.212,38292,33551,0,4741,53395,32,0,86,100
io8_l2p8n1_l4p2n1_d1d2,1018.572,55407,50792,0,4615,73659,248,0,160,100
io8_l2p8n1_l4p4n1,842.903,43041,38300,0,4741,60648,32,0,86,100
io8_l2p8n1_l4p4n1_d1d2,1173.443,70141,65526,0,4615,89201,254,0,320,100
io8_l2p8n1_l4p8n1,921.373,52751,48010,0,4741,74543,32,0,86,100
io8_l2p8n1_l4p8n1_d1d2,1229.599,83487,78872,0,4615,114920,256,0,320,100
