prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io4_l2p4n1_l4p2n1_d1d2,10.0,7.966,1.25,128,101,49998,33242,917,55,60,55,14x32,4x32
io4_l2p4n1_l4p4n1,10.0,8.016,1.25,32,46,43535,24241,1122,100,52,100,14x32,4x32
io4_l2p4n1_l4p4n1_d1d2,10.0,7.966,1.25,128,101,60630,33103,1173,52,60,52,14x32,4x32
io8_l2n1n1_l4n1n1,10.0,7.966,1.25,32,5,908,2249,22,9,19,9,26x32,8x32
io8_l2n1n1_l4n1n1_d1d2,10.0,7.966,1.25,256,5,1537,11673,23,9,20,9,26x32,8x32
io8_l2n1n1_l4n1n2,10.0,7.966,1.25,32,5,1048,2282,24,10,19,10,26x32,8x32
io8_l2n1n1_l4n1n2_d1d2,10.0,7.966,1.25,256,5,1617,12262,25,10,20,10,26x32,8x32
io8_l2n1n1_l4n1n4,10.0,9.066,1.25,32,5,1055,2563,28,16,19,16,26x32,8x32
io8_l2n1n1_l4n1n4_d1d2,10.0,7.969,1.25,256,5,1952,13283,29,16,20,16,26x32,8x32
io8_l2n1n1_l4n1n8,10.0,7.966,1.25,32,40,3816,4648,36,9,33,9,26x32,8x32
io8_l2n1n1_l4n1n8_d1d2,10.0,7.966,1.25,256,5,2323,9216,37,9,20,9,26x32,8x32
io8_l2n1n1_l4n1p1,10.0,7.966,1.25,32,5,926,2290,23,9,20,9,26x32,8x32
io8_l2n1n1_l4n1p1_d1d2,10.0,7.966,1.25,256,5,1550,11682,24,9,21,9,26x32,8x32
io8_l2n1n1_l4n1p2,10.0,7.966,1.25,32,10,1378,2653,25,10,22,10,26x32,8x32
io8_l2n1n1_l4n1p2_d1d2,10.0,7.966,1.25,256,10,2001,12585,26,10,23,10,26x32,8x32
io8_l2n1n1_l4n1p4,10.0,7.966,1.25,32,20,2279,3572,29,16,26,16,26x32,8x32
io8_l2n1n1_l4n1p4_d1d2,10.0,7.966,1.25,256,20,2903,14428,30,16,27,16,26x32,8x32
io8_l2n1n1_l4n1p8,10.0,7.966,1.25,40,40,4454,4917,37,9,34,9,26x32,8x32
io8_l2n1n1_l4n1p8_d1d2,10.0,7.966,1.25,320,40,8929,19333,38,9,35,9,26x32,8x32
io8_l2n1n1_l4p1n1,10.0,7.966,1.25,48,40,9564,6758,146,15,31,15,26x32,8x32
io8_l2n1n1_l4p1n1_d1d2,10.0,7.969,1.25,384,80,13019,33929,147,15,48,15,26x32,8x32
io8_l2n1n1_l4p2n1,10.0,8.48,1.25,48,40,13943,8444,274,23,31,23,26x32,8x32
io8_l2n1n1_l4p2n1_d1d2,10.0,7.969,1.25,384,160,27007,36015,275,16,80,16,26x32,8x32
io8_l2n1n1_l4p4n1,10.0,8.518,1.25,48,40,20120,11904,530,39,31,39,26x32,8x32
io8_l2n1n1_l4p4n1_d1d2,10.0,7.969,1.25,384,320,45410,51414,531,22,144,22,26x32,8x32
io8_l2n1n1_l4p8n1,10.0,8.571,1.25,48,40,33424,18796,1042,71,31,71,26x32,8x32
io8_l2n1n1_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77406,52588,1043,15,144,15,26x32,8x32
io8_l2n1n2_l4n1n1,10.0,7.966,1.25,32,5,1149,2358,25,11,19,11,26x32,8x32
io8_l2n1n2_l4n1n1_d1d2,10.0,7.966,1.25,256,5,2063,13962,26,10,20,10,26x32,8x32
io8_l2n1n2_l4n1n2,10.0,7.969,1.25,32,5,1288,2387,27,12,19,12,26x32,8x32
io8_l2n1n2_l4n1n2_d1d2,10.0,7.969,1.25,256,5,2328,14330,28,11,20,11,26x32,8x32
io8_l2n1n2_l4n1n4,10.0,9.085,1.25,32,5,1296,2668,31,18,19,18,26x32,8x32
io8_l2n1n2_l4n1n4_d1d2,10.0,7.966,1.25,256,5,2478,15581,32,17,20,17,26x32,8x32
io8_l2n1n2_l4n1n8,10.0,7.966,1.25,32,40,4057,4757,39,11,33,11,26x32,8x32
io8_l2n1n2_l4n1n8_d1d2,10.0,7.966,1.25,256,5,2849,9640,40,10,20,10,26x32,8x32
io8_l2n1n2_l4n1p1,10.0,7.966,1.25,32,5,1167,2399,26,11,20,11,26x32,8x32
io8_l2n1n2_l4n1p1_d1d2,10.0,7.966,1.25,256,5,2076,9099,27,10,21,10,26x32,8x32
io8_l2n1n2_l4n1p2,10.0,7.966,1.25,32,10,1619,2762,28,12,22,12,26x32,8x32
io8_l2n1n2_l4n1p2_d1d2,10.0,7.966,1.25,256,10,2527,9538,29,11,23,11,26x32,8x32
io8_l2n1n2_l4n1p4,10.0,7.966,1.25,32,20,2520,3681,32,18,26,18,26x32,8x32
io8_l2n1n2_l4n1p4_d1d2,10.0,7.966,1.25,256,20,3429,10453,33,17,27,17,26x32,8x32
io8_l2n1n2_l4n1p8,10.0,7.966,1.25,40,40,4695,5026,40,11,34,11,26x32,8x32
io8_l2n1n2_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9455,13502,41,10,35,10,26x32,8x32
io8_l2n1n2_l4p1n1,10.0,7.966,1.25,48,40,9772,6857,149,17,31,17,26x32,8x32
io8_l2n1n2_l4p1n1_d1d2,10.0,7.966,1.25,384,80,13513,24381,150,16,48,16,26x32,8x32
io8_l2n1n2_l4p2n1,10.0,8.518,1.25,48,40,14152,8548,277,25,31,25,26x32,8x32
io8_l2n1n2_l4p2n1_d1d2,10.0,7.966,1.25,384,160,27501,33889,278,17,80,17,26x32,8x32
io8_l2n1n2_l4p4n1,10.0,8.555,1.25,48,40,20329,12009,533,41,31,41,26x32,8x32
io8_l2n1n2_l4p4n1_d1d2,10.0,7.966,1.25,384,320,45904,49290,534,23,144,23,26x32,8x32
io8_l2n1n2_l4p8n1,10.0,8.609,1.25,48,40,33633,18901,1045,73,31,73,26x32,8x32
io8_l2n1n2_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77868,50460,1046,16,144,16,26x32,8x32
io8_l2n1n4_l4n1n1,10.0,7.966,1.25,40,14,1685,3170,32,19,23,19,26x32,8x32
io8_l2n1n4_l4n1n1_d1d2,10.0,7.966,1.25,256,14,2250,15158,32,16,23,16,26x32,8x32
io8_l2n1n4_l4n1n2,10.0,7.966,1.25,40,14,1824,3199,34,20,23,20,26x32,8x32
io8_l2n1n4_l4n1n2_d1d2,10.0,7.966,1.25,256,14,2515,15527,34,17,23,17,26x32,8x32
io8_l2n1n4_l4n1n4,10.0,8.423,1.25,40,14,1832,3480,38,26,23,26,26x32,8x32
io8_l2n1n4_l4n1n4_d1d2,10.0,7.969,1.25,256,14,2665,16783,38,23,23,23,26x32,8x32
io8_l2n1n4_l4n1n8,10.0,8.609,1.25,40,40,4113,5230,46,19,34,19,26x32,8x32
io8_l2n1n4_l4n1n8_d1d2,10.0,7.966,1.25,256,14,3036,10386,46,16,23,16,26x32,8x32
io8_l2n1n4_l4n1p1,10.0,7.966,1.25,40,14,1703,3211,33,19,24,19,26x32,8x32
io8_l2n1n4_l4n1p1_d1d2,10.0,7.966,1.25,256,14,2263,9831,33,16,24,16,26x32,8x32
io8_l2n1n4_l4n1p2,10.0,7.966,1.25,40,16,1995,3449,35,20,25,20,26x32,8x32
io8_l2n1n4_l4n1p2_d1d2,10.0,7.966,1.25,256,16,2554,10145,35,17,25,17,26x32,8x32
io8_l2n1n4_l4n1p4,10.0,7.966,1.25,40,20,2576,4154,39,26,27,26,26x32,8x32
io8_l2n1n4_l4n1p4_d1d2,10.0,7.966,1.25,256,20,3136,10810,39,23,27,23,26x32,8x32
io8_l2n1n4_l4n1p8,10.0,8.609,1.25,48,40,4751,5499,47,19,35,19,26x32,8x32
io8_l2n1n4_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9162,13859,47,16,35,16,26x32,8x32
io8_l2n1n4_l4p1n1,10.0,7.966,1.25,56,40,9764,7272,156,25,32,25,26x32,8x32
io8_l2n1n4_l4p1n1_d1d2,10.0,7.969,1.25,384,80,13252,24702,156,22,48,22,26x32,8x32
io8_l2n1n4_l4p2n1,10.0,8.499,1.25,56,40,14144,8963,284,33,32,33,26x32,8x32
io8_l2n1n4_l4p2n1_d1d2,10.0,7.969,1.25,384,160,27240,34209,284,23,80,23,26x32,8x32
io8_l2n1n4_l4p4n1,10.0,8.537,1.25,56,40,20321,12429,540,49,32,49,26x32,8x32
io8_l2n1n4_l4p4n1_d1d2,10.0,7.969,1.25,384,320,45643,49611,540,29,144,29,26x32,8x32
io8_l2n1n4_l4p8n1,10.0,8.59,1.25,56,40,33625,19321,1052,81,32,81,26x32,8x32
io8_l2n1n4_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77598,50729,1052,22,144,22,26x32,8x32
io8_l2n1n8_l4n1n1,10.0,7.966,1.25,40,14,1877,3314,46,16,25,16,26x32,8x32
io8_l2n1n8_l4n1n1_d1d2,10.0,7.966,1.25,256,23,3049,16674,44,9,26,9,26x32,8x32
io8_l2n1n8_l4n1n2,10.0,7.966,1.25,40,14,2016,3340,48,17,25,17,26x32,8x32
io8_l2n1n8_l4n1n2_d1d2,10.0,7.969,1.25,256,23,3314,17042,46,10,26,10,26x32,8x32
io8_l2n1n8_l4n1n4,10.0,9.047,1.25,40,14,2023,3631,52,23,25,23,26x32,8x32
io8_l2n1n8_l4n1n4_d1d2,10.0,7.966,1.25,256,23,3555,18177,50,16,26,16,26x32,8x32
io8_l2n1n8_l4n1n8,10.0,7.966,1.25,40,40,4305,5374,60,16,36,16,26x32,8x32
io8_l2n1n8_l4n1n8_d1d2,10.0,7.966,1.25,256,23,3835,10975,58,9,26,9,26x32,8x32
io8_l2n1n8_l4n1p1,10.0,7.966,1.25,40,14,1895,3355,47,16,26,16,26x32,8x32
io8_l2n1n8_l4n1p1_d1d2,10.0,7.966,1.25,256,23,3062,10419,45,9,27,9,26x32,8x32
io8_l2n1n8_l4n1p2,10.0,7.966,1.25,40,16,2187,3593,49,17,27,17,26x32,8x32
io8_l2n1n8_l4n1p2_d1d2,10.0,7.966,1.25,256,25,3353,10733,47,10,28,10,26x32,8x32
io8_l2n1n8_l4n1p4,10.0,7.966,1.25,40,20,2768,4298,53,23,29,23,26x32,8x32
io8_l2n1n8_l4n1p4_d1d2,10.0,7.966,1.25,256,29,3935,11398,51,16,30,16,26x32,8x32
io8_l2n1n8_l4n1p8,10.0,7.966,1.25,48,40,4943,5643,61,16,37,16,26x32,8x32
io8_l2n1n8_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9481,14072,59,9,35,9,26x32,8x32
io8_l2n1n8_l4p1n1,10.0,8.499,1.25,56,40,9924,7405,170,22,34,22,26x32,8x32
io8_l2n1n8_l4p1n1_d1d2,10.0,7.969,1.25,384,80,13539,24879,168,15,48,15,26x32,8x32
io8_l2n1n8_l4p2n1,10.0,8.518,1.25,56,40,14303,9112,298,30,34,30,26x32,8x32
io8_l2n1n8_l4p2n1_d1d2,10.0,7.969,1.25,384,160,27527,34381,296,16,80,16,26x32,8x32
io8_l2n1n8_l4p4n1,10.0,8.555,1.25,56,40,20481,12584,554,46,34,46,26x32,8x32
io8_l2n1n8_l4p4n1_d1d2,10.0,7.969,1.25,384,320,45930,49788,552,22,144,22,26x32,8x32
io8_l2n1n8_l4p8n1,10.0,8.598,1.25,56,40,33785,19476,1066,78,34,78,26x32,8x32
io8_l2n1n8_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77885,50886,1064,15,144,15,26x32,8x32
io8_l2n1p1_l4n1n1,10.0,7.966,1.25,32,5,985,2465,24,12,21,12,26x32,8x32
io8_l2n1p1_l4n1n1_d1d2,10.0,7.966,1.25,256,5,1598,12193,25,12,22,12,26x32,8x32
io8_l2n1p1_l4n1n2,10.0,7.966,1.25,32,5,1125,2498,26,13,21,13,26x32,8x32
io8_l2n1p1_l4n1n2_d1d2,10.0,7.966,1.25,256,5,1678,12782,27,13,22,13,26x32,8x32
io8_l2n1p1_l4n1n4,10.0,9.066,1.25,32,5,1132,2779,30,19,21,19,26x32,8x32
io8_l2n1p1_l4n1n4_d1d2,10.0,7.969,1.25,256,5,2013,13803,31,19,22,19,26x32,8x32
io8_l2n1p1_l4n1n8,10.0,7.966,1.25,32,40,3894,4868,38,12,35,12,26x32,8x32
io8_l2n1p1_l4n1n8_d1d2,10.0,7.966,1.25,256,5,2384,9736,39,12,22,12,26x32,8x32
io8_l2n1p1_l4n1p1,10.0,7.966,1.25,32,5,1004,2510,25,12,22,12,26x32,8x32
io8_l2n1p1_l4n1p1_d1d2,10.0,7.966,1.25,256,5,1620,9222,26,12,23,12,26x32,8x32
io8_l2n1p1_l4n1p2,10.0,7.966,1.25,32,10,1456,2873,27,13,24,13,26x32,8x32
io8_l2n1p1_l4n1p2_d1d2,10.0,7.966,1.25,256,10,2071,9661,28,13,25,13,26x32,8x32
io8_l2n1p1_l4n1p4,10.0,7.966,1.25,32,20,2357,3792,31,19,28,19,26x32,8x32
io8_l2n1p1_l4n1p4_d1d2,10.0,7.966,1.25,256,20,2973,10576,32,19,29,19,26x32,8x32
io8_l2n1p1_l4n1p8,10.0,7.966,1.25,40,40,4532,5122,39,12,36,12,26x32,8x32
io8_l2n1p1_l4n1p8_d1d2,10.0,7.966,1.25,320,40,8999,13610,40,12,37,12,26x32,8x32
io8_l2n1p1_l4p1n1,10.0,7.966,1.25,48,40,9641,6950,148,18,33,18,26x32,8x32
io8_l2n1p1_l4p1n1_d1d2,10.0,7.969,1.25,384,80,13089,24317,149,18,50,18,26x32,8x32
io8_l2n1p1_l4p2n1,10.0,8.48,1.25,48,40,14020,8636,276,26,33,26,26x32,8x32
io8_l2n1p1_l4p2n1_d1d2,10.0,7.969,1.25,384,160,27077,33827,277,19,82,19,26x32,8x32
io8_l2n1p1_l4p4n1,10.0,8.518,1.25,48,40,20197,12104,532,42,33,42,26x32,8x32
io8_l2n1p1_l4p4n1_d1d2,10.0,7.969,1.25,384,320,45480,49226,533,25,146,25,26x32,8x32
io8_l2n1p1_l4p8n1,10.0,8.571,1.25,48,40,33501,18996,1044,74,33,74,26x32,8x32
io8_l2n1p1_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77467,50364,1045,18,146,18,26x32,8x32
io8_l2n1p2_l4n1n1,10.0,7.966,1.25,40,5,1147,2595,28,14,22,14,26x32,8x32
io8_l2n1p2_l4n1n1_d1d2,10.0,7.966,1.25,256,5,1801,14516,28,13,22,13,26x32,8x32
io8_l2n1p2_l4n1n2,10.0,7.969,1.25,40,5,1286,2623,30,15,22,15,26x32,8x32
io8_l2n1p2_l4n1n2_d1d2,10.0,7.969,1.25,256,5,1872,15068,30,14,22,14,26x32,8x32
io8_l2n1p2_l4n1n4,10.0,9.085,1.25,40,5,1293,2898,34,21,22,21,26x32,8x32
io8_l2n1p2_l4n1n4_d1d2,10.0,7.966,1.25,256,5,2207,16083,34,20,22,20,26x32,8x32
io8_l2n1p2_l4n1n8,10.0,7.966,1.25,40,40,4055,4994,42,14,36,14,26x32,8x32
io8_l2n1p2_l4n1n8_d1d2,10.0,7.966,1.25,256,5,2578,10158,42,13,22,13,26x32,8x32
io8_l2n1p2_l4n1p1,10.0,7.966,1.25,40,5,1165,2636,29,14,23,14,26x32,8x32
io8_l2n1p2_l4n1p1_d1d2,10.0,7.966,1.25,256,5,1814,9653,29,13,23,13,26x32,8x32
io8_l2n1p2_l4n1p2,10.0,7.966,1.25,40,10,1617,2999,31,15,25,15,26x32,8x32
io8_l2n1p2_l4n1p2_d1d2,10.0,7.966,1.25,256,10,2265,10092,31,14,25,14,26x32,8x32
io8_l2n1p2_l4n1p4,10.0,7.966,1.25,40,20,2518,3918,35,21,29,21,26x32,8x32
io8_l2n1p2_l4n1p4_d1d2,10.0,7.966,1.25,256,20,3167,11007,35,20,29,20,26x32,8x32
io8_l2n1p2_l4n1p8,10.0,7.966,1.25,48,40,4693,5263,43,14,37,14,26x32,8x32
io8_l2n1p2_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9193,14056,43,13,37,13,26x32,8x32
io8_l2n1p2_l4p1n1,10.0,7.966,1.25,56,40,9738,7052,152,20,34,20,26x32,8x32
io8_l2n1p2_l4p1n1_d1d2,10.0,7.966,1.25,384,80,13251,24728,152,19,50,19,26x32,8x32
io8_l2n1p2_l4p2n1,10.0,8.518,1.25,56,40,14117,8739,280,28,34,28,26x32,8x32
io8_l2n1p2_l4p2n1_d1d2,10.0,7.966,1.25,384,160,27239,34236,280,20,82,20,26x32,8x32
io8_l2n1p2_l4p4n1,10.0,8.555,1.25,56,40,20294,12209,536,44,34,44,26x32,8x32
io8_l2n1p2_l4p4n1_d1d2,10.0,7.966,1.25,384,320,45642,49637,536,26,146,26,26x32,8x32
io8_l2n1p2_l4p8n1,10.0,8.609,1.25,56,40,33598,19101,1048,76,34,76,26x32,8x32
io8_l2n1p2_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77597,50771,1048,19,146,19,26x32,8x32
io8_l2n1p4_l4n1n1,10.0,7.966,1.25,40,5,1318,3021,36,22,24,22,26x32,8x32
io8_l2n1p4_l4n1n1_d1d2,10.0,7.966,1.25,256,5,1931,15244,34,19,22,19,26x32,8x32
io8_l2n1p4_l4n1n2,10.0,7.966,1.25,40,5,1457,3047,38,23,24,23,26x32,8x32
io8_l2n1p4_l4n1n2_d1d2,10.0,7.966,1.25,256,5,2196,15610,36,20,22,20,26x32,8x32
io8_l2n1p4_l4n1n4,10.0,8.423,1.25,40,5,1464,3322,42,29,24,29,26x32,8x32
io8_l2n1p4_l4n1n4_d1d2,10.0,7.966,1.25,256,5,2337,16809,40,26,22,26,26x32,8x32
io8_l2n1p4_l4n1n8,10.0,8.609,1.25,40,40,4226,5420,50,22,38,22,26x32,8x32
io8_l2n1p4_l4n1n8_d1d2,10.0,7.966,1.25,256,5,2708,10437,48,19,22,19,26x32,8x32
io8_l2n1p4_l4n1p1,10.0,7.966,1.25,40,5,1336,3062,37,22,25,22,26x32,8x32
io8_l2n1p4_l4n1p1_d1d2,10.0,7.966,1.25,256,5,1944,9917,35,19,23,19,26x32,8x32
io8_l2n1p4_l4n1p2,10.0,7.966,1.25,40,10,1788,3425,39,23,27,23,26x32,8x32
io8_l2n1p4_l4n1p2_d1d2,10.0,7.966,1.25,256,10,2395,10356,37,20,25,20,26x32,8x32
io8_l2n1p4_l4n1p4,10.0,7.966,1.25,40,20,2689,4344,43,29,31,29,26x32,8x32
io8_l2n1p4_l4n1p4_d1d2,10.0,7.966,1.25,256,20,3297,11271,41,26,29,26,26x32,8x32
io8_l2n1p4_l4n1p8,10.0,8.609,1.25,48,40,4864,5689,51,22,39,22,26x32,8x32
io8_l2n1p4_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9323,14320,49,19,37,19,26x32,8x32
io8_l2n1p4_l4p1n1,10.0,7.966,1.25,56,40,9845,7470,160,28,36,28,26x32,8x32
io8_l2n1p4_l4p1n1_d1d2,10.0,7.966,1.25,384,80,13317,24984,158,25,50,25,26x32,8x32
io8_l2n1p4_l4p2n1,10.0,7.966,1.25,56,40,14224,9176,288,36,36,36,26x32,8x32
io8_l2n1p4_l4p2n1_d1d2,10.0,7.966,1.25,384,160,27305,34492,286,26,82,26,26x32,8x32
io8_l2n1p4_l4p4n1,10.0,7.966,1.25,56,40,20401,12631,544,52,36,52,26x32,8x32
io8_l2n1p4_l4p4n1_d1d2,10.0,7.966,1.25,384,320,45708,49893,542,32,146,32,26x32,8x32
io8_l2n1p4_l4p8n1,10.0,7.992,1.25,56,40,33693,19523,1056,84,36,84,26x32,8x32
io8_l2n1p4_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77663,51027,1054,25,146,25,26x32,8x32
io8_l2n1p8_l4n1n1,10.0,7.966,1.25,40,5,1646,3235,52,19,28,19,26x32,8x32
io8_l2n1p8_l4n1n1_d1d2,10.0,7.966,1.25,256,5,2260,16266,46,12,22,12,26x32,8x32
io8_l2n1p8_l4n1n2,10.0,8.48,1.25,40,5,1785,3278,54,20,28,20,26x32,8x32
io8_l2n1p8_l4n1n2_d1d2,10.0,8.48,1.25,256,5,2525,16649,48,13,22,13,26x32,8x32
io8_l2n1p8_l4n1n4,10.0,9.047,1.25,40,5,1792,3571,58,26,28,26,26x32,8x32
io8_l2n1p8_l4n1n4_d1d2,10.0,8.518,1.25,256,5,2766,17786,52,19,22,19,26x32,8x32
io8_l2n1p8_l4n1n8,10.0,7.966,1.25,40,40,4554,5634,66,19,42,19,26x32,8x32
io8_l2n1p8_l4n1n8_d1d2,10.0,7.966,1.25,256,5,3037,10545,60,12,22,12,26x32,8x32
io8_l2n1p8_l4n1p1,10.0,7.966,1.25,40,5,1664,3276,53,19,29,19,26x32,8x32
io8_l2n1p8_l4n1p1_d1d2,10.0,7.966,1.25,256,5,2273,10011,47,12,23,12,26x32,8x32
io8_l2n1p8_l4n1p2,10.0,7.966,1.25,40,10,2116,3639,55,20,31,20,26x32,8x32
io8_l2n1p8_l4n1p2_d1d2,10.0,7.966,1.25,256,10,2724,10450,49,13,25,13,26x32,8x32
io8_l2n1p8_l4n1p4,10.0,7.966,1.25,40,20,3017,4558,59,26,35,26,26x32,8x32
io8_l2n1p8_l4n1p4_d1d2,10.0,7.966,1.25,256,20,3626,11365,53,19,29,19,26x32,8x32
io8_l2n1p8_l4n1p8,10.0,7.966,1.25,48,40,5192,5903,67,19,43,19,26x32,8x32
io8_l2n1p8_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9652,14414,61,12,37,12,26x32,8x32
io8_l2n1p8_l4p1n1,10.0,7.966,1.25,56,40,10173,7699,176,25,40,25,26x32,8x32
io8_l2n1p8_l4p1n1_d1d2,10.0,8.518,1.25,384,80,13646,25090,170,18,50,18,26x32,8x32
io8_l2n1p8_l4p2n1,10.0,7.966,1.25,56,40,14552,9390,304,33,40,33,26x32,8x32
io8_l2n1p8_l4p2n1_d1d2,10.0,8.518,1.25,384,160,27634,34599,298,19,82,19,26x32,8x32
io8_l2n1p8_l4p4n1,10.0,7.969,1.25,56,40,20718,12861,560,49,40,49,26x32,8x32
io8_l2n1p8_l4p4n1_d1d2,10.0,8.518,1.25,384,320,46037,49999,554,25,146,25,26x32,8x32
io8_l2n1p8_l4p8n1,10.0,8.0,1.25,56,40,34022,19745,1072,81,40,81,26x32,8x32
io8_l2n1p8_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77992,51136,1066,18,146,18,26x32,8x32
io8_l2p1n1_l4n1n1,10.0,8.627,1.25,40,14,2207,7329,230,22,41,22,26x32,8x32
io8_l2p1n1_l4n1n1_d1d2,10.0,8.598,1.25,256,23,3355,22858,214,22,28,22,26x32,8x32
io8_l2p1n1_l4n1n2,10.0,8.645,1.25,40,14,2346,7355,232,23,41,23,26x32,8x32
io8_l2p1n1_l4n1n2_d1d2,10.0,8.617,1.25,256,23,3620,23224,216,23,28,23,26x32,8x32
io8_l2p1n1_l4n1n4,10.0,9.725,1.25,40,14,2353,7648,236,29,41,29,26x32,8x32
io8_l2p1n1_l4n1n4_d1d2,10.0,8.654,1.25,256,23,3861,24343,220,29,28,29,26x32,8x32
io8_l2p1n1_l4n1n8,10.0,8.644,1.25,40,40,4635,9389,244,22,52,22,26x32,8x32
io8_l2p1n1_l4n1n8_d1d2,10.0,8.587,1.25,256,23,4188,17074,228,22,28,22,26x32,8x32
io8_l2p1n1_l4n1p1,10.0,8.04,1.25,40,14,2225,7370,231,22,42,22,26x32,8x32
io8_l2p1n1_l4n1p1_d1d2,10.0,8.598,1.25,256,23,3368,16603,215,22,29,22,26x32,8x32
io8_l2p1n1_l4n1p2,10.0,8.04,1.25,40,16,2517,7608,233,23,43,23,26x32,8x32
io8_l2p1n1_l4n1p2_d1d2,10.0,8.598,1.25,256,25,3659,16917,217,23,30,23,26x32,8x32
io8_l2p1n1_l4n1p4,10.0,8.04,1.25,40,20,3098,8313,237,29,45,29,26x32,8x32
io8_l2p1n1_l4n1p4_d1d2,10.0,8.598,1.25,256,29,4241,17582,221,29,32,29,26x32,8x32
io8_l2p1n1_l4n1p8,10.0,8.644,1.25,48,40,5273,9658,245,22,53,22,26x32,8x32
io8_l2p1n1_l4n1p8_d1d2,10.0,8.598,1.25,320,40,9787,20256,229,22,37,22,26x32,8x32
io8_l2p1n1_l4p1n1,10.0,8.653,1.25,56,40,10245,11406,354,28,50,28,26x32,8x32
io8_l2p1n1_l4p1n1_d1d2,10.0,8.654,1.25,384,80,13845,30866,338,28,50,28,26x32,8x32
io8_l2p1n1_l4p2n1,10.0,8.673,1.25,56,40,14624,13097,482,36,50,36,26x32,8x32
io8_l2p1n1_l4p2n1_d1d2,10.0,8.654,1.25,384,160,27833,40362,466,29,82,29,26x32,8x32
io8_l2p1n1_l4p4n1,10.0,8.693,1.25,56,40,20801,16565,738,52,50,52,26x32,8x32
io8_l2p1n1_l4p4n1_d1d2,10.0,8.654,1.25,384,320,46236,55775,722,35,146,35,26x32,8x32
io8_l2p1n1_l4p8n1,10.0,8.627,1.25,56,40,34109,23445,1250,84,50,84,26x32,8x32
io8_l2p1n1_l4p8n1_d1d2,10.0,8.587,1.25,384,320,78191,56867,1234,28,146,28,26x32,8x32
io8_l2p2n1_l4n1n1,10.0,8.691,1.25,40,95,16100,15857,358,23,68,23,26x32,8x32
io8_l2p2n1_l4n1n1_d1d2,10.0,9.314,1.25,320,5,27975,40512,342,23,22,23,26x32,8x32
io8_l2p2n1_l4n1n2,10.0,8.71,1.25,40,71,15119,14852,360,24,60,24,26x32,8x32
io8_l2p2n1_l4n1n2_d1d2,10.0,9.9,1.25,320,5,28560,40851,344,24,22,24,26x32,8x32
io8_l2p2n1_l4n1n4,10.0,9.788,1.25,40,89,15958,15855,364,30,66,30,26x32,8x32
io8_l2p2n1_l4n1n4_d1d2,10.0,9.938,1.25,320,5,28641,41925,348,30,22,30,26x32,8x32
io8_l2p2n1_l4n1n8,10.0,8.707,1.25,40,85,16736,16442,372,23,67,23,26x32,8x32
io8_l2p2n1_l4n1n8_d1d2,10.0,9.333,1.25,320,5,29032,23148,356,23,22,23,26x32,8x32
io8_l2p2n1_l4n1p1,10.0,8.691,1.25,40,59,14422,14329,359,23,57,23,26x32,8x32
io8_l2p2n1_l4n1p1_d1d2,10.0,9.314,1.25,320,5,27924,22917,343,23,23,23,26x32,8x32
io8_l2p2n1_l4n1p2,10.0,8.691,1.25,40,100,16666,16219,361,24,71,24,26x32,8x32
io8_l2p2n1_l4n1p2_d1d2,10.0,9.314,1.25,320,10,28727,23352,345,24,25,24,26x32,8x32
io8_l2p2n1_l4n1p4,10.0,8.691,1.25,40,71,15583,15564,365,30,62,30,26x32,8x32
io8_l2p2n1_l4n1p4_d1d2,10.0,9.314,1.25,320,20,29245,24263,349,30,29,30,26x32,8x32
io8_l2p2n1_l4n1p8,10.0,8.707,1.25,48,82,17214,16601,373,23,67,23,26x32,8x32
io8_l2p2n1_l4n1p8_d1d2,10.0,9.314,1.25,384,40,35367,27352,357,23,37,23,26x32,8x32
io8_l2p2n1_l4p1n1,10.0,8.692,1.25,56,82,21555,18237,482,29,64,29,26x32,8x32
io8_l2p2n1_l4p1n1_d1d2,10.0,9.938,1.25,448,80,39425,38161,466,29,50,29,26x32,8x32
io8_l2p2n1_l4p2n1,10.0,8.711,1.25,56,79,25870,19765,610,37,63,37,26x32,8x32
io8_l2p2n1_l4p2n1_d1d2,10.0,9.821,1.25,448,160,52933,47511,594,30,82,30,26x32,8x32
io8_l2p2n1_l4p4n1,10.0,8.75,1.25,56,85,32207,23443,866,53,65,53,26x32,8x32
io8_l2p2n1_l4p4n1_d1d2,10.0,9.938,1.25,448,320,72136,63054,850,36,146,36,26x32,8x32
